generation,populationA,populationB,ct,prop_of_popB_from_popA
620,16,3,1,0.0041841
620,16,17,1,0.004329
620,16,18,1,0.00480769
620,17,3,1,0.0041841
620,17,16,1,0.00429185
620,17,18,1,0.00480769
620,19,2,1,0.00465116
620,19,5,1,0.00413223
620,19,12,1,0.00420168
640,0,1,1,0.00431034
640,0,6,1,0.00420168
640,0,7,1,0.0042735
640,0,8,1,0.004329
640,0,10,1,0.00436681
640,0,11,1,0.00421941
640,0,12,1,0.00421941
640,0,13,1,0.00425532
640,1,0,1,0.0042735
640,3,16,1,0.00429185
640,3,17,1,0.00431034
640,3,18,1,0.00487805
640,4,14,1,0.00425532
640,4,18,1,0.00487805
640,5,1,1,0.00431034
640,5,2,1,0.00458716
640,5,11,1,0.00421941
640,5,12,1,0.00421941
640,5,19,1,0.00416667
640,6,0,1,0.0042735
640,6,7,1,0.0042735
640,6,8,1,0.004329
640,6,9,1,0.00458716
640,6,10,1,0.00436681
640,6,11,1,0.00421941
640,6,13,1,0.00425532
640,6,15,1,0.00473934
640,7,4,1,0.00456621
640,7,6,1,0.00420168
640,7,9,1,0.00458716
640,7,10,1,0.00436681
640,7,11,1,0.00421941
640,7,13,1,0.00425532
640,7,14,1,0.00425532
640,7,15,1,0.00473934
640,7,18,1,0.00487805
640,8,0,1,0.0042735
640,8,6,1,0.00420168
640,8,9,1,0.00458716
640,8,10,1,0.00436681
640,8,13,1,0.00425532
640,8,15,1,0.00473934
640,9,15,1,0.00473934
640,10,0,1,0.0042735
640,10,6,1,0.00420168
640,10,7,1,0.0042735
640,10,8,1,0.004329
640,10,11,1,0.00421941
640,10,13,1,0.00425532
640,11,0,1,0.0042735
640,11,2,1,0.00458716
640,11,4,1,0.00456621
640,11,6,1,0.00420168
640,11,7,1,0.0042735
640,11,8,1,0.004329
640,11,10,1,0.00436681
640,11,12,1,0.00421941
640,11,13,1,0.00425532
640,11,15,1,0.00473934
640,12,0,1,0.0042735
640,12,1,1,0.00431034
640,12,2,1,0.00458716
640,12,5,1,0.00411523
640,12,10,1,0.00436681
640,12,11,1,0.00421941
640,12,13,1,0.00425532
640,12,19,1,0.00416667
640,13,0,1,0.0042735
640,13,6,1,0.00420168
640,13,7,1,0.0042735
640,13,8,1,0.004329
640,13,10,1,0.00436681
640,13,11,1,0.00421941
640,13,12,1,0.00421941
640,14,4,1,0.00456621
640,14,7,1,0.0042735
640,14,15,1,0.00473934
640,14,18,1,0.00487805
640,16,3,1,0.00416667
640,16,17,1,0.00431034
640,16,18,1,0.00487805
640,17,3,1,0.00416667
640,17,16,1,0.00429185
640,17,18,1,0.00487805
640,19,2,1,0.00458716
640,19,5,1,0.00411523
640,19,12,1,0.00421941
660,0,1,1,0.00434783
660,0,6,1,0.00416667
660,0,8,1,0.0042735
660,0,10,1,0.00434783
660,0,11,1,0.00420168
660,0,12,1,0.00425532
660,0,13,1,0.00423729
660,1,0,1,0.0042735
660,3,16,1,0.00425532
660,3,17,1,0.00431034
660,3,18,1,0.00471698
660,4,18,1,0.00471698
660,5,1,1,0.00434783
660,5,2,1,0.00460829
660,5,11,1,0.00420168
660,5,12,1,0.00425532
660,5,13,1,0.00423729
660,5,19,1,0.00413223
660,6,0,1,0.0042735
660,6,7,1,0.00431034
660,6,8,1,0.0042735
660,6,9,1,0.00462963
660,6,10,1,0.00434783
660,6,11,1,0.00420168
660,6,13,1,0.00423729
660,6,15,1,0.00469484
660,7,4,1,0.00460829
660,7,6,1,0.00416667
660,7,9,1,0.00462963
660,7,10,1,0.00434783
660,7,11,1,0.00420168
660,7,13,1,0.00423729
660,7,14,1,0.00429185
660,7,15,1,0.00469484
660,7,18,1,0.00471698
660,8,0,1,0.0042735
660,8,6,1,0.00416667
660,8,9,1,0.00462963
660,8,10,1,0.00434783
660,8,13,1,0.00423729
660,8,15,1,0.00469484
660,9,15,1,0.00469484
660,10,0,1,0.0042735
660,10,6,1,0.00416667
660,10,7,1,0.00431034
660,10,8,1,0.0042735
660,10,11,1,0.00420168
660,10,13,1,0.00423729
660,11,0,1,0.0042735
660,11,2,1,0.00460829
660,11,4,1,0.00460829
660,11,6,1,0.00416667
660,11,7,1,0.00431034
660,11,8,1,0.0042735
660,11,10,1,0.00434783
660,11,12,1,0.00425532
660,11,13,1,0.00423729
660,11,15,1,0.00469484
660,12,0,1,0.0042735
660,12,1,1,0.00434783
660,12,2,1,0.00460829
660,12,5,1,0.00409836
660,12,10,1,0.00434783
660,12,11,1,0.00420168
660,12,13,1,0.00423729
660,12,19,1,0.00413223
660,13,0,1,0.0042735
660,13,6,1,0.00416667
660,13,7,1,0.00431034
660,13,8,1,0.0042735
660,13,10,1,0.00434783
660,13,11,1,0.00420168
660,13,12,1,0.00425532
660,14,4,1,0.00460829
660,14,7,1,0.00431034
660,14,15,1,0.00469484
660,14,18,1,0.00471698
660,16,3,1,0.00416667
660,16,17,1,0.00431034
660,16,18,1,0.00471698
660,17,3,1,0.00416667
660,17,16,1,0.00425532
660,17,18,1,0.00471698
660,18,4,1,0.00460829
660,19,2,1,0.00460829
660,19,5,1,0.00409836
660,19,12,1,0.00425532
680,0,1,1,0.004329
680,0,6,1,0.00416667
680,0,8,1,0.00423729
680,0,10,1,0.004329
680,0,11,1,0.00420168
680,0,12,1,0.0042735
680,0,13,1,0.00421941
680,1,0,1,0.0042735
680,3,16,1,0.00423729
680,3,17,1,0.004329
680,3,18,1,0.0047619
680,4,18,1,0.0047619
680,5,1,1,0.004329
680,5,2,1,0.0046729
680,5,11,1,0.00420168
680,5,12,1,0.0042735
680,5,19,1,0.00416667
680,6,0,1,0.0042735
680,6,7,1,0.0042735
680,6,8,1,0.00423729
680,6,9,1,0.00452489
680,6,10,1,0.004329
680,6,11,1,0.00420168
680,6,13,1,0.00421941
680,6,15,1,0.00473934
680,7,4,1,0.00465116
680,7,6,1,0.00416667
680,7,8,1,0.00423729
680,7,9,1,0.00452489
680,7,10,1,0.004329
680,7,11,1,0.00420168
680,7,13,1,0.00421941
680,7,14,1,0.0042735
680,7,15,1,0.00473934
680,7,18,1,0.0047619
680,8,0,1,0.0042735
680,8,6,1,0.00416667
680,8,7,1,0.0042735
680,8,9,1,0.00452489
680,8,10,1,0.004329
680,8,11,1,0.00420168
680,8,13,1,0.00421941
680,8,15,1,0.00473934
680,9,15,1,0.00473934
680,10,0,1,0.0042735
680,10,6,1,0.00416667
680,10,7,1,0.0042735
680,10,8,1,0.00423729
680,10,11,1,0.00420168
680,10,13,1,0.00421941
680,11,0,1,0.0042735
680,11,2,1,0.0046729
680,11,4,1,0.00465116
680,11,6,1,0.00416667
680,11,7,1,0.0042735
680,11,8,1,0.00423729
680,11,10,1,0.004329
680,11,12,1,0.0042735
680,11,13,1,0.00421941
680,11,15,1,0.00473934
680,12,0,1,0.0042735
680,12,1,1,0.004329
680,12,2,1,0.0046729
680,12,5,1,0.00411523
680,12,11,1,0.00420168
680,12,13,1,0.00421941
680,12,19,1,0.00416667
680,13,0,1,0.0042735
680,13,1,1,0.004329
680,13,6,1,0.00416667
680,13,7,1,0.0042735
680,13,8,1,0.00423729
680,13,10,1,0.004329
680,13,11,1,0.00420168
680,13,12,1,0.0042735
680,14,4,1,0.00465116
680,14,7,1,0.0042735
680,14,15,1,0.00473934
680,14,18,1,0.0047619
680,16,3,1,0.00414938
680,16,17,1,0.004329
680,16,18,1,0.0047619
680,17,3,1,0.00414938
680,17,16,1,0.00423729
680,17,18,1,0.0047619
680,19,2,1,0.0046729
680,19,5,1,0.00411523
680,19,12,1,0.0042735
700,0,1,1,0.00431034
700,0,6,1,0.0041841
700,0,8,1,0.00420168
700,0,10,1,0.004329
700,0,11,1,0.00416667
700,0,12,1,0.00423729
700,0,13,1,0.00425532
700,1,0,1,0.00429185
700,1,12,1,0.00423729
700,3,16,1,0.00420168
700,3,17,1,0.00434783
700,3,18,1,0.00478469
700,4,14,1,0.00429185
700,4,18,1,0.00478469
700,5,1,1,0.00431034
700,5,2,1,0.00469484
700,5,11,1,0.00416667
700,5,12,1,0.00423729
700,5,19,1,0.00420168
700,6,0,1,0.00429185
700,6,7,1,0.00421941
700,6,8,1,0.00420168
700,6,9,1,0.0046729
700,6,10,1,0.004329
700,6,11,1,0.00416667
700,6,13,1,0.00425532
700,6,15,1,0.00473934
700,7,0,1,0.00429185
700,7,4,1,0.00458716
700,7,6,1,0.0041841
700,7,8,1,0.00420168
700,7,9,1,0.0046729
700,7,10,1,0.004329
700,7,11,1,0.00416667
700,7,13,1,0.00425532
700,7,14,1,0.00429185
700,7,15,1,0.00473934
700,7,18,1,0.00478469
700,8,0,1,0.00429185
700,8,6,1,0.0041841
700,8,7,1,0.00421941
700,8,9,1,0.0046729
700,8,10,1,0.004329
700,8,11,1,0.00416667
700,8,13,1,0.00425532
700,8,15,1,0.00473934
700,9,15,1,0.00473934
700,10,0,1,0.00429185
700,10,6,1,0.0041841
700,10,7,1,0.00421941
700,10,8,1,0.00420168
700,10,11,1,0.00416667
700,10,13,1,0.00425532
700,11,0,1,0.00429185
700,11,2,1,0.00469484
700,11,4,1,0.00458716
700,11,5,1,0.00413223
700,11,6,1,0.0041841
700,11,7,1,0.00421941
700,11,8,1,0.00420168
700,11,10,1,0.004329
700,11,12,1,0.00423729
700,11,13,1,0.00425532
700,11,15,1,0.00473934
700,12,0,1,0.00429185
700,12,1,1,0.00431034
700,12,2,1,0.00469484
700,12,5,1,0.00413223
700,12,10,1,0.004329
700,12,11,1,0.00416667
700,12,13,1,0.00425532
700,12,19,1,0.00420168
700,13,0,1,0.00429185
700,13,6,1,0.0041841
700,13,7,1,0.00421941
700,13,8,1,0.00420168
700,13,10,1,0.004329
700,13,11,1,0.00416667
700,13,12,1,0.00423729
700,14,4,1,0.00458716
700,14,7,1,0.00421941
700,14,15,1,0.00473934
700,14,18,1,0.00478469
700,16,3,1,0.00416667
700,16,4,1,0.00458716
700,16,17,1,0.00434783
700,16,18,1,0.00478469
700,17,3,1,0.00416667
700,17,16,1,0.00420168
700,17,18,1,0.00478469
700,19,2,1,0.00469484
700,19,5,1,0.00413223
700,19,12,1,0.00423729
720,0,1,1,0.00431034
720,0,6,1,0.0041841
720,0,8,1,0.00423729
720,0,10,1,0.00436681
720,0,11,1,0.00416667
720,0,12,1,0.00423729
720,0,13,1,0.00429185
720,1,0,1,0.0042735
720,3,16,1,0.00423729
720,3,17,1,0.00434783
720,3,18,1,0.00483092
720,4,18,1,0.00483092
720,5,1,1,0.00431034
720,5,2,1,0.00458716
720,5,11,1,0.00416667
720,5,12,1,0.00423729
720,5,19,1,0.00414938
720,6,0,1,0.0042735
720,6,7,1,0.00420168
720,6,8,1,0.00423729
720,6,9,1,0.00458716
720,6,10,1,0.00436681
720,6,11,1,0.00416667
720,6,13,1,0.00429185
720,6,15,1,0.00473934
720,7,0,1,0.0042735
720,7,4,1,0.00462963
720,7,6,1,0.0041841
720,7,8,1,0.00423729
720,7,9,1,0.00458716
720,7,10,1,0.00436681
720,7,11,1,0.00416667
720,7,13,1,0.00429185
720,7,14,1,0.004329
720,7,15,1,0.00473934
720,7,18,1,0.00483092
720,8,0,1,0.0042735
720,8,6,1,0.0041841
720,8,7,1,0.00420168
720,8,9,1,0.00458716
720,8,10,1,0.00436681
720,8,11,1,0.00416667
720,8,13,1,0.00429185
720,8,15,1,0.00473934
720,9,15,1,0.00473934
720,10,0,1,0.0042735
720,10,6,1,0.0041841
720,10,7,1,0.00420168
720,10,8,1,0.00423729
720,10,11,1,0.00416667
720,10,13,1,0.00429185
720,11,0,1,0.0042735
720,11,2,1,0.00458716
720,11,4,1,0.00462963
720,11,5,1,0.00411523
720,11,6,1,0.0041841
720,11,7,1,0.00420168
720,11,8,1,0.00423729
720,11,10,1,0.00436681
720,11,12,1,0.00423729
720,11,13,1,0.00429185
720,11,15,1,0.00473934
720,12,0,1,0.0042735
720,12,1,1,0.00431034
720,12,2,1,0.00458716
720,12,5,1,0.00411523
720,12,10,1,0.00436681
720,12,11,1,0.00416667
720,12,13,1,0.00429185
720,12,19,1,0.00414938
720,13,0,1,0.0042735
720,13,6,1,0.0041841
720,13,7,1,0.00420168
720,13,8,1,0.00423729
720,13,10,1,0.00436681
720,13,11,1,0.00416667
720,13,12,1,0.00423729
720,14,4,1,0.00462963
720,14,15,1,0.00473934
720,14,18,1,0.00483092
720,16,3,1,0.00414938
720,16,17,1,0.00434783
720,16,18,1,0.00483092
720,17,3,1,0.00414938
720,17,16,1,0.00423729
720,17,18,1,0.00483092
720,19,2,1,0.00458716
720,19,5,1,0.00411523
720,19,12,1,0.00423729
740,0,1,1,0.00423729
740,0,6,1,0.00413223
740,0,8,1,0.00421941
740,0,10,1,0.004329
740,0,11,1,0.00414938
740,0,12,1,0.00414938
740,0,13,1,0.00425532
740,1,0,1,0.00429185
740,1,12,1,0.00414938
740,3,16,1,0.00425532
740,3,17,1,0.00434783
740,3,18,1,0.00480769
740,4,14,1,0.004329
740,4,18,1,0.00480769
740,5,1,1,0.00423729
740,5,2,1,0.00456621
740,5,11,1,0.00414938
740,5,12,1,0.00414938
740,5,19,1,0.00414938
740,6,0,1,0.00429185
740,6,4,1,0.00458716
740,6,7,1,0.00414938
740,6,8,1,0.00421941
740,6,9,1,0.0046729
740,6,10,1,0.004329
740,6,11,1,0.00414938
740,6,13,1,0.00425532
740,6,15,1,0.00471698
740,7,0,1,0.00429185
740,7,4,1,0.00458716
740,7,6,1,0.00413223
740,7,8,1,0.00421941
740,7,9,1,0.0046729
740,7,10,1,0.004329
740,7,11,1,0.00414938
740,7,13,1,0.00425532
740,7,14,1,0.004329
740,7,15,1,0.00471698
740,7,18,1,0.00480769
740,8,0,1,0.00429185
740,8,6,1,0.00413223
740,8,7,1,0.00414938
740,8,9,1,0.0046729
740,8,10,1,0.004329
740,8,11,1,0.00414938
740,8,13,1,0.00425532
740,8,15,1,0.00471698
740,10,0,1,0.00429185
740,10,6,1,0.00413223
740,10,7,1,0.00414938
740,10,8,1,0.00421941
740,10,11,1,0.00414938
740,10,13,1,0.00425532
740,11,0,1,0.00429185
740,11,2,1,0.00456621
740,11,4,1,0.00458716
740,11,5,1,0.00411523
740,11,6,1,0.00413223
740,11,7,1,0.00414938
740,11,8,1,0.00421941
740,11,10,1,0.004329
740,11,12,1,0.00414938
740,11,13,1,0.00425532
740,11,15,1,0.00471698
740,12,0,1,0.00429185
740,12,1,1,0.00423729
740,12,2,1,0.00456621
740,12,5,1,0.00411523
740,12,10,1,0.004329
740,12,11,1,0.00414938
740,12,13,1,0.00425532
740,12,19,1,0.00414938
740,13,0,1,0.00429185
740,13,6,1,0.00413223
740,13,7,1,0.00414938
740,13,8,1,0.00421941
740,13,10,1,0.004329
740,13,11,1,0.00414938
740,13,12,1,0.00414938
740,14,4,1,0.00458716
740,14,15,1,0.00471698
740,14,18,1,0.00480769
740,16,3,1,0.00414938
740,16,17,1,0.00434783
740,16,18,1,0.00480769
740,17,3,1,0.00414938
740,17,16,1,0.00425532
740,17,18,1,0.00480769
740,19,2,1,0.00456621
740,19,5,1,0.00411523
740,19,12,1,0.00414938
760,0,1,1,0.00425532
760,0,6,1,0.00414938
760,0,8,1,0.0041841
760,0,10,1,0.004329
760,0,11,1,0.00413223
760,0,12,1,0.00413223
760,0,13,1,0.0042735
760,1,0,1,0.0042735
760,1,12,1,0.00413223
760,3,16,1,0.0042735
760,3,17,1,0.004329
760,3,18,1,0.0047619
760,4,7,1,0.00416667
760,4,14,1,0.00434783
760,4,18,1,0.0047619
760,5,1,1,0.00425532
760,5,2,1,0.0045045
760,5,11,1,0.00413223
760,5,12,1,0.00413223
760,5,19,1,0.00416667
760,6,0,1,0.0042735
760,6,7,1,0.00416667
760,6,8,1,0.0041841
760,6,9,1,0.00471698
760,6,10,1,0.004329
760,6,11,1,0.00413223
760,6,13,1,0.0042735
760,6,15,1,0.00469484
760,7,0,1,0.0042735
760,7,4,1,0.0045045
760,7,6,1,0.00414938
760,7,8,1,0.0041841
760,7,9,1,0.00471698
760,7,10,1,0.004329
760,7,11,1,0.00413223
760,7,13,1,0.0042735
760,7,14,1,0.00434783
760,7,15,1,0.00469484
760,7,18,1,0.0047619
760,8,0,1,0.0042735
760,8,6,1,0.00414938
760,8,7,1,0.00416667
760,8,9,1,0.00471698
760,8,10,1,0.004329
760,8,11,1,0.00413223
760,8,13,1,0.0042735
760,8,15,1,0.00469484
760,10,0,1,0.0042735
760,10,6,1,0.00414938
760,10,7,1,0.00416667
760,10,8,1,0.0041841
760,10,11,1,0.00413223
760,10,13,1,0.0042735
760,11,0,1,0.0042735
760,11,1,1,0.00425532
760,11,2,1,0.0045045
760,11,4,1,0.0045045
760,11,5,1,0.00414938
760,11,6,1,0.00414938
760,11,7,1,0.00416667
760,11,8,1,0.0041841
760,11,10,1,0.004329
760,11,12,1,0.00413223
760,11,13,1,0.0042735
760,11,15,1,0.00469484
760,12,0,1,0.0042735
760,12,1,1,0.00425532
760,12,2,1,0.0045045
760,12,5,1,0.00414938
760,12,10,1,0.004329
760,12,11,1,0.00413223
760,12,13,1,0.0042735
760,12,19,1,0.00416667
760,13,0,1,0.0042735
760,13,6,1,0.00414938
760,13,7,1,0.00416667
760,13,8,1,0.0041841
760,13,10,1,0.004329
760,13,11,1,0.00413223
760,13,12,1,0.00413223
760,14,4,1,0.0045045
760,14,15,1,0.00469484
760,14,18,1,0.0047619
760,16,3,1,0.00414938
760,16,17,1,0.004329
760,16,18,1,0.0047619
760,17,3,1,0.00414938
760,17,16,1,0.0042735
760,17,18,1,0.0047619
760,19,2,1,0.0045045
760,19,5,1,0.00414938
760,19,12,1,0.00413223
780,0,1,1,0.00425532
780,0,6,1,0.00413223
780,0,7,1,0.00416667
780,0,8,1,0.00416667
780,0,10,1,0.00431034
780,0,11,1,0.00413223
780,0,12,1,0.00411523
780,0,13,1,0.00421941
780,1,0,1,0.00425532
780,1,12,1,0.00411523
780,3,16,1,0.0042735
780,3,17,1,0.004329
780,3,18,1,0.00469484
780,4,14,1,0.00436681
780,4,18,1,0.00469484
780,5,1,1,0.00425532
780,5,2,1,0.00454545
780,5,11,1,0.00413223
780,5,12,1,0.00411523
780,5,19,1,0.00414938
780,6,0,1,0.00425532
780,6,4,1,0.00454545
780,6,7,1,0.00416667
780,6,8,1,0.00416667
780,6,9,1,0.00456621
780,6,10,1,0.00431034
780,6,11,1,0.00413223
780,6,13,1,0.00421941
780,6,15,1,0.0046729
780,7,0,1,0.00425532
780,7,4,1,0.00454545
780,7,6,1,0.00413223
780,7,8,1,0.00416667
780,7,9,1,0.00456621
780,7,10,1,0.00431034
780,7,11,1,0.00413223
780,7,13,1,0.00421941
780,7,14,1,0.00436681
780,7,15,1,0.0046729
780,7,18,1,0.00469484
780,8,0,1,0.00425532
780,8,6,1,0.00413223
780,8,7,1,0.00416667
780,8,9,1,0.00456621
780,8,10,1,0.00431034
780,8,11,1,0.00413223
780,8,13,1,0.00421941
780,8,15,1,0.0046729
780,9,15,1,0.0046729
780,10,0,1,0.00425532
780,10,6,1,0.00413223
780,10,7,1,0.00416667
780,10,8,1,0.00416667
780,10,11,1,0.00413223
780,10,13,1,0.00421941
780,10,15,1,0.0046729
780,11,0,1,0.00425532
780,11,1,1,0.00425532
780,11,2,1,0.00454545
780,11,4,1,0.00454545
780,11,5,1,0.00411523
780,11,6,1,0.00413223
780,11,7,1,0.00416667
780,11,8,1,0.00416667
780,11,10,1,0.00431034
780,11,12,1,0.00411523
780,11,13,1,0.00421941
780,11,15,1,0.0046729
780,12,0,1,0.00425532
780,12,1,1,0.00425532
780,12,2,1,0.00454545
780,12,5,1,0.00411523
780,12,7,1,0.00416667
780,12,10,1,0.00431034
780,12,11,1,0.00413223
780,12,13,1,0.00421941
780,12,19,1,0.00414938
780,13,0,1,0.00425532
780,13,1,1,0.00425532
780,13,6,1,0.00413223
780,13,7,1,0.00416667
780,13,8,1,0.00416667
780,13,10,1,0.00431034
780,13,11,1,0.00413223
780,13,12,1,0.00411523
780,14,4,1,0.00454545
780,14,18,1,0.00469484
780,16,3,1,0.00414938
780,16,17,1,0.004329
780,16,18,1,0.00469484
780,17,3,1,0.00414938
780,17,16,1,0.0042735
780,17,18,1,0.00469484
780,18,4,1,0.00454545
780,19,2,1,0.00454545
780,19,5,1,0.00411523
780,19,12,1,0.00411523
800,0,1,1,0.00421941
800,0,6,1,0.00416667
800,0,7,1,0.00414938
800,0,8,1,0.00414938
800,0,10,1,0.00431034
800,0,11,1,0.00411523
800,0,12,1,0.00409836
800,0,13,1,0.00421941
800,1,0,1,0.00423729
800,1,12,1,0.00409836
800,1,13,1,0.00421941
800,3,16,1,0.0042735
800,3,17,1,0.004329
800,3,18,1,0.00473934
800,4,18,1,0.00473934
800,5,1,1,0.00421941
800,5,2,1,0.0045045
800,5,11,1,0.00411523
800,5,12,1,0.00409836
800,5,19,1,0.00413223
800,6,0,1,0.00423729
800,6,7,1,0.00414938
800,6,8,1,0.00414938
800,6,9,1,0.00454545
800,6,10,1,0.00431034
800,6,11,1,0.00411523
800,6,13,1,0.00421941
800,6,15,1,0.00462963
800,7,0,1,0.00423729
800,7,4,1,0.0046729
800,7,6,1,0.00416667
800,7,8,1,0.00414938
800,7,9,1,0.00454545
800,7,10,1,0.00431034
800,7,11,1,0.00411523
800,7,13,1,0.00421941
800,7,14,1,0.00444444
800,7,15,1,0.00462963
800,7,18,1,0.00473934
800,8,0,1,0.00423729
800,8,6,1,0.00416667
800,8,7,1,0.00414938
800,8,9,1,0.00454545
800,8,10,1,0.00431034
800,8,11,1,0.00411523
800,8,13,1,0.00421941
800,8,15,1,0.00462963
800,9,15,1,0.00462963
800,10,0,1,0.00423729
800,10,6,1,0.00416667
800,10,7,1,0.00414938
800,10,8,1,0.00414938
800,10,11,1,0.00411523
800,10,13,1,0.00421941
800,10,15,1,0.00462963
800,11,0,1,0.00423729
800,11,1,1,0.00421941
800,11,2,1,0.0045045
800,11,4,1,0.0046729
800,11,5,1,0.00411523
800,11,6,1,0.00416667
800,11,7,1,0.00414938
800,11,8,1,0.00414938
800,11,10,1,0.00431034
800,11,12,1,0.00409836
800,11,13,1,0.00421941
800,11,15,1,0.00462963
800,12,0,1,0.00423729
800,12,1,1,0.00421941
800,12,2,1,0.0045045
800,12,5,1,0.00411523
800,12,7,1,0.00414938
800,12,10,1,0.00431034
800,12,11,1,0.00411523
800,12,13,1,0.00421941
800,12,19,1,0.00413223
800,13,0,1,0.00423729
800,13,6,1,0.00416667
800,13,7,1,0.00414938
800,13,8,1,0.00414938
800,13,10,1,0.00431034
800,13,11,1,0.00411523
800,13,12,1,0.00409836
800,14,4,1,0.0046729
800,14,18,1,0.00473934
800,15,9,1,0.00454545
800,16,3,1,0.00414938
800,16,17,1,0.004329
800,16,18,1,0.00473934
800,17,3,1,0.00414938
800,17,16,1,0.0042735
800,17,18,1,0.00473934
800,18,4,1,0.0046729
800,19,2,1,0.0045045
800,19,5,1,0.00411523
800,19,12,1,0.00409836
820,0,1,1,0.00425532
820,0,6,1,0.00416667
820,0,7,1,0.00414938
820,0,8,1,0.00414938
820,0,10,1,0.00431034
820,0,11,1,0.00411523
820,0,12,1,0.00411523
820,0,13,1,0.00420168
820,1,0,1,0.00421941
820,1,12,1,0.00411523
820,3,16,1,0.00431034
820,3,17,1,0.004329
820,3,18,1,0.00478469
820,4,18,1,0.00478469
820,5,1,1,0.00425532
820,5,2,1,0.00454545
820,5,11,1,0.00411523
820,5,12,1,0.00411523
820,5,13,1,0.00420168
820,5,19,1,0.00413223
820,6,0,1,0.00421941
820,6,7,1,0.00414938
820,6,8,1,0.00414938
820,6,9,1,0.00456621
820,6,10,1,0.00431034
820,6,11,1,0.00411523
820,6,13,1,0.00420168
820,6,15,1,0.00462963
820,7,0,1,0.00421941
820,7,4,1,0.00460829
820,7,6,1,0.00416667
820,7,8,1,0.00414938
820,7,9,1,0.00456621
820,7,10,1,0.00431034
820,7,11,1,0.00411523
820,7,13,1,0.00420168
820,7,14,1,0.00444444
820,7,15,1,0.00462963
820,7,18,1,0.00478469
820,8,0,1,0.00421941
820,8,6,1,0.00416667
820,8,7,1,0.00414938
820,8,9,1,0.00456621
820,8,10,1,0.00431034
820,8,11,1,0.00411523
820,8,13,1,0.00420168
820,8,15,1,0.00462963
820,9,15,1,0.00462963
820,10,0,1,0.00421941
820,10,6,1,0.00416667
820,10,7,1,0.00414938
820,10,8,1,0.00414938
820,10,11,1,0.00411523
820,10,13,1,0.00420168
820,10,15,1,0.00462963
820,11,0,1,0.00421941
820,11,1,1,0.00425532
820,11,2,1,0.00454545
820,11,4,1,0.00460829
820,11,5,1,0.00409836
820,11,6,1,0.00416667
820,11,7,1,0.00414938
820,11,8,1,0.00414938
820,11,10,1,0.00431034
820,11,12,1,0.00411523
820,11,13,1,0.00420168
820,11,15,1,0.00462963
820,12,0,1,0.00421941
820,12,1,1,0.00425532
820,12,2,1,0.00454545
820,12,5,1,0.00409836
820,12,7,1,0.00414938
820,12,10,1,0.00431034
820,12,11,1,0.00411523
820,12,13,1,0.00420168
820,12,19,1,0.00413223
820,13,0,1,0.00421941
820,13,1,1,0.00425532
820,13,6,1,0.00416667
820,13,7,1,0.00414938
820,13,8,1,0.00414938
820,13,10,1,0.00431034
820,13,11,1,0.00411523
820,13,12,1,0.00411523
820,14,4,1,0.00460829
820,14,18,1,0.00478469
820,15,9,1,0.00456621
820,16,3,1,0.00414938
820,16,17,1,0.004329
820,16,18,1,0.00478469
820,17,3,1,0.00414938
820,17,16,1,0.00431034
820,17,18,1,0.00478469
820,19,2,1,0.00454545
820,19,5,1,0.00409836
820,19,12,1,0.00411523
840,0,1,1,0.00423729
840,0,6,1,0.00413223
840,0,7,1,0.00416667
840,0,8,1,0.00414938
840,0,10,1,0.00429185
840,0,11,1,0.00411523
840,0,12,1,0.00411523
840,0,13,1,0.00421941
840,1,0,1,0.00420168
840,1,12,1,0.00411523
840,3,16,1,0.00429185
840,3,17,1,0.004329
840,3,18,1,0.00478469
840,4,7,1,0.00416667
840,4,14,1,0.0045045
840,4,18,1,0.00478469
840,5,1,1,0.00423729
840,5,2,1,0.00454545
840,5,11,1,0.00411523
840,5,12,1,0.00411523
840,5,13,1,0.00421941
840,5,19,1,0.00411523
840,6,0,1,0.00420168
840,6,4,1,0.00452489
840,6,7,1,0.00416667
840,6,8,1,0.00414938
840,6,9,1,0.00462963
840,6,10,1,0.00429185
840,6,11,1,0.00411523
840,6,13,1,0.00421941
840,6,15,1,0.00460829
840,7,0,1,0.00420168
840,7,4,1,0.00452489
840,7,6,1,0.00413223
840,7,8,1,0.00414938
840,7,9,1,0.00462963
840,7,10,1,0.00429185
840,7,11,1,0.00411523
840,7,13,1,0.00421941
840,7,14,1,0.0045045
840,7,15,1,0.00460829
840,7,18,1,0.00478469
840,8,0,1,0.00420168
840,8,6,1,0.00413223
840,8,7,1,0.00416667
840,8,9,1,0.00462963
840,8,10,1,0.00429185
840,8,11,1,0.00411523
840,8,13,1,0.00421941
840,8,15,1,0.00460829
840,9,15,1,0.00460829
840,10,0,1,0.00420168
840,10,6,1,0.00413223
840,10,7,1,0.00416667
840,10,8,1,0.00414938
840,10,11,1,0.00411523
840,10,13,1,0.00421941
840,10,15,1,0.00460829
840,11,0,1,0.00420168
840,11,1,1,0.00423729
840,11,2,1,0.00454545
840,11,4,1,0.00452489
840,11,5,1,0.00409836
840,11,6,1,0.00413223
840,11,7,1,0.00416667
840,11,8,1,0.00414938
840,11,10,1,0.00429185
840,11,12,1,0.00411523
840,11,13,1,0.00421941
840,11,15,1,0.00460829
840,12,0,1,0.00420168
840,12,1,1,0.00423729
840,12,2,1,0.00454545
840,12,5,1,0.00409836
840,12,7,1,0.00416667
840,12,10,1,0.00429185
