generation,population1,population2,ld,f_st
100,3,13,0.00748256,0.0966405
100,3,14,0.0156619,0.179517
100,3,15,0.0100271,0.126841
100,3,16,0.00546939,0.0555458
100,3,17,0.00555719,0.0675761
100,3,18,0.0121008,0.154498
100,3,19,0.00912542,0.124065
100,4,5,0.0114688,0.137113
100,4,6,0.0116265,0.148279
100,4,7,0.00810204,0.105728
100,4,8,0.011938,0.143653
100,4,9,0.0128513,0.149222
100,4,10,0.00915523,0.123755
100,4,11,0.0100234,0.129058
100,4,12,0.0131773,0.163026
100,4,13,0.00924697,0.121581
100,4,14,0.00797169,0.0919729
100,4,15,0.00938384,0.119756
100,4,16,0.00992108,0.127869
100,4,17,0.0107308,0.144018
100,4,18,0.00852762,0.0994056
100,4,19,0.0098397,0.128957
100,5,6,0.0108926,0.134778
100,5,7,0.0107896,0.13183
100,5,8,0.0110226,0.136125
100,5,9,0.0147647,0.16642
100,5,10,0.0100939,0.131626
100,5,11,0.0100136,0.120437
100,5,12,0.00719749,0.0928551
100,5,13,0.008356,0.102157
100,5,14,0.0117906,0.137484
100,5,15,0.0115958,0.135856
100,5,16,0.0110687,0.137595
100,5,17,0.0098845,0.123
100,5,18,0.0118881,0.141741
100,5,19,0.00713008,0.08644
100,6,7,0.00936105,0.120461
100,6,8,0.00638592,0.0704601
100,6,9,0.013207,0.150127
100,6,10,0.00578163,0.0663901
100,6,11,0.0080059,0.0995376
100,6,12,0.0114527,0.139762
100,6,13,0.00604,0.0682193
100,6,14,0.0152603,0.171754
100,6,15,0.011962,0.146849
100,6,16,0.00919238,0.12336
100,6,17,0.00837196,0.117105
100,6,18,0.0104719,0.135866
100,6,19,0.0105185,0.139328
100,7,8,0.0110533,0.136153
100,7,9,0.0148899,0.17286
100,7,10,0.00787361,0.106846
100,7,11,0.00977549,0.125324
100,7,12,0.0118768,0.140932
100,7,13,0.00789365,0.108125
100,7,14,0.00919566,0.107011
100,7,15,0.0106474,0.134743
100,7,16,0.00950786,0.123318
100,7,17,0.00949238,0.12899
100,7,18,0.00997776,0.131636
100,7,19,0.011679,0.149255
100,8,9,0.013117,0.153573
100,8,10,0.00836593,0.106959
100,8,11,0.0108168,0.130551
100,8,12,0.0124024,0.145337
100,8,13,0.00856704,0.109406
100,8,14,0.0160856,0.178586
100,8,15,0.0129459,0.156454
100,8,16,0.0114362,0.144958
100,8,17,0.0098763,0.12911
100,8,18,0.0114838,0.144337
100,8,19,0.0112757,0.139995
100,9,10,0.0115594,0.138024
100,9,11,0.0146504,0.168578
100,9,12,0.0175,0.183186
100,9,13,0.0110162,0.131235
100,9,14,0.0149096,0.166678
100,9,15,0.0143521,0.164655
100,9,16,0.0134533,0.160137
100,9,17,0.0122181,0.149584
100,9,18,0.0126213,0.151447
100,9,19,0.0143344,0.166047
100,10,11,0.00724937,0.0855999
100,10,12,0.010496,0.133697
100,10,13,0.0052311,0.0576966
100,10,14,0.011488,0.137859
100,10,15,0.00937948,0.121151
100,10,16,0.008246,0.116298
100,10,17,0.00827853,0.115843
100,10,18,0.00896702,0.123246
100,10,19,0.00946223,0.128739
100,11,12,0.0124507,0.14556
100,11,13,0.00531585,0.0527517
100,11,14,0.0126934,0.14825
100,11,15,0.0104576,0.135104
100,11,16,0.0089337,0.118527
100,11,17,0.00887449,0.113364
100,11,18,0.0103883,0.136085
100,11,19,0.00933627,0.118527
100,12,13,0.00930547,0.112581
100,12,14,0.0143987,0.165469
100,12,15,0.0126544,0.149693
100,12,16,0.0115432,0.139272
100,12,17,0.0116703,0.141369
100,12,18,0.0133285,0.150554
100,12,19,0.0109184,0.134435
100,13,14,0.0119037,0.139955
100,13,15,0.00883219,0.115388
100,13,16,0.00757355,0.104593
100,13,17,0.00686992,0.0936148
100,13,18,0.00851072,0.118723
100,13,19,0.00805141,0.110124
100,14,15,0.00982502,0.1166
100,14,16,0.0130563,0.152204
100,14,17,0.013318,0.160278
100,14,18,0.00868776,0.0957809
100,14,19,0.012519,0.14963
100,15,16,0.00987443,0.124581
100,15,17,0.0112932,0.144016
100,15,18,0.00948559,0.119019
100,15,19,0.011004,0.140887
100,16,17,0.00621235,0.0726965
100,16,18,0.010965,0.141759
100,16,19,0.00931091,0.12777
100,17,18,0.00904666,0.12151
100,17,19,0.00886243,0.120379
100,18,19,0.00944753,0.116904
200,0,1,0.01492,0.165732
200,0,2,0.0178596,0.167025
200,0,3,0.0124235,0.15254
200,0,4,0.0167392,0.184752
200,0,5,0.0090304,0.120324
200,0,6,0.00362922,0.0289214
200,0,7,0.00538117,0.0663252
200,0,8,0.00476481,0.0540231
200,0,9,0.0146921,0.158134
200,0,10,0.00407722,0.0421276
200,0,11,0.00348081,0.029768
200,0,12,0.00686587,0.0902861
200,0,13,0.00412778,0.0417536
200,0,14,0.0229414,0.203037
200,0,15,0.00832703,0.107427
200,0,16,0.0114594,0.14559
200,0,17,0.0102485,0.134638
200,0,18,0.0149225,0.173115
200,0,19,0.0109717,0.137192
200,1,2,0.03041,0.242494
200,1,3,0.0208831,0.207294
200,1,4,0.017331,0.172673
200,1,5,0.0166757,0.173068
200,1,6,0.0152292,0.166933
200,1,7,0.0143186,0.154562
200,1,8,0.015762,0.17072
200,1,9,0.023849,0.211693
200,1,10,0.0141415,0.154663
200,1,11,0.0147573,0.16085
200,1,12,0.0154067,0.160935
200,1,13,0.0164945,0.176137
200,1,14,0.024175,0.210513
200,1,15,0.0161329,0.165496
200,1,16,0.0188217,0.186437
200,1,17,0.0167704,0.180124
200,1,18,0.0159435,0.165386
200,1,19,0.0187766,0.188211
200,2,3,0.022976,0.210324
200,2,4,0.0248712,0.212129
200,2,5,0.0099573,0.102175
200,2,6,0.0191075,0.174291
200,2,7,0.0209021,0.184986
200,2,8,0.018335,0.17184
200,2,9,0.0275324,0.222897
200,2,10,0.0179955,0.170461
200,2,11,0.0187475,0.170763
200,2,12,0.0123741,0.11357
200,2,13,0.0215256,0.189037
200,2,14,0.0335008,0.257492
200,2,15,0.0220168,0.19294
200,2,16,0.0189843,0.181919
200,2,17,0.0209137,0.196097
200,2,18,0.0269351,0.225751
200,2,19,0.024631,0.217856
200,3,4,0.0202844,0.211257
200,3,5,0.0121816,0.147911
200,3,6,0.013097,0.152678
200,3,7,0.01401,0.164542
200,3,8,0.0145646,0.166825
200,3,9,0.0258809,0.240943
200,3,10,0.012569,0.149137
200,3,11,0.0120842,0.1468
200,3,12,0.0138355,0.163392
200,3,13,0.0122073,0.146101
200,3,14,0.0273677,0.229285
200,3,15,0.015371,0.178159
200,3,16,0.0036848,0.0497156
200,3,17,0.00386646,0.0533687
200,3,18,0.0191778,0.204246
200,3,19,0.0140685,0.157974
200,4,5,0.0154911,0.172141
200,4,6,0.0184904,0.192257
200,4,7,0.0111343,0.116159
200,4,8,0.0184243,0.195546
200,4,9,0.0220695,0.207718
200,4,10,0.0175276,0.184654
200,4,11,0.0178301,0.188596
200,4,12,0.0152141,0.167271
200,4,13,0.0180184,0.189321
200,4,14,0.0084275,0.0958395
200,4,15,0.0107085,0.115357
200,4,16,0.0165276,0.18308
200,4,17,0.01642,0.186748
200,4,18,0.0116845,0.132797
200,4,19,0.0193975,0.191405
200,5,6,0.00894887,0.117983
200,5,7,0.00977453,0.123958
200,5,8,0.00913929,0.123248
200,5,9,0.0214484,0.206129
200,5,10,0.00959808,0.125345
200,5,11,0.00893235,0.11624
200,5,12,0.00496463,0.0492189
200,5,13,0.00859651,0.108615
200,5,14,0.0221721,0.197488
200,5,15,0.0107978,0.130015
200,5,16,0.00988971,0.125141
200,5,17,0.00996869,0.130865
200,5,18,0.0147454,0.166061
200,5,19,0.00657682,0.074594
200,6,7,0.00530912,0.0643716
200,6,8,0.00432621,0.0440603
200,6,9,0.0153687,0.164926
200,6,10,0.00430901,0.0381172
200,6,11,0.00355841,0.0255309
200,6,12,0.0073863,0.098546
200,6,13,0.00408175,0.0355615
200,6,14,0.0246182,0.208074
200,6,15,0.0088884,0.110276
200,6,16,0.0109795,0.137824
200,6,17,0.0107755,0.135403
200,6,18,0.0139804,0.164753
200,6,19,0.0103801,0.125584
200,7,8,0.00609588,0.0788094
200,7,9,0.016811,0.172203
200,7,10,0.00549655,0.0624679
200,7,11,0.00529239,0.0639529
200,7,12,0.00783671,0.104711
200,7,13,0.00539161,0.0657907
200,7,14,0.0120486,0.0986103
200,7,15,0.00657651,0.0793426
200,7,16,0.01118,0.142496
200,7,17,0.010835,0.141977
200,7,18,0.0111411,0.12562
200,7,19,0.0114751,0.137285
200,8,9,0.0150176,0.162838
200,8,10,0.00531374,0.0603472
200,8,11,0.00449114,0.0515121
200,8,12,0.00733555,0.0999191
200,8,13,0.00577393,0.0720287
200,8,14,0.0242566,0.204902
200,8,15,0.00985481,0.128011
200,8,16,0.0127823,0.157721
200,8,17,0.0122778,0.155889
200,8,18,0.0136439,0.16456
200,8,19,0.0109223,0.137854
200,9,10,0.0162147,0.171365
200,9,11,0.0152432,0.16688
200,9,12,0.0176394,0.174451
200,9,13,0.0171593,0.174919
200,9,14,0.0294568,0.237751
200,9,15,0.0115299,0.112575
200,9,16,0.023819,0.224845
200,9,17,0.0227916,0.218192
200,9,18,0.0196347,0.189284
200,9,19,0.0221896,0.201864
200,10,11,0.00407868,0.0402685
200,10,12,0.00746203,0.0982883
200,10,13,0.00485875,0.0528639
200,10,14,0.0225162,0.194359
200,10,15,0.00911226,0.115477
200,10,16,0.0109025,0.134822
200,10,17,0.0104358,0.135291
200,10,18,0.015229,0.170764
200,10,19,0.0112988,0.134815
200,11,12,0.00749111,0.0974837
200,11,13,0.00383513,0.037507
200,11,14,0.0228482,0.197326
200,11,15,0.00823535,0.109334
200,11,16,0.0105457,0.13348
200,11,17,0.010296,0.133898
200,11,18,0.0138362,0.160475
200,11,19,0.0115641,0.139412
200,12,13,0.00779974,0.0931864
200,12,14,0.0229373,0.198098
200,12,15,0.0108456,0.137806
200,12,16,0.0104254,0.13165
200,12,17,0.0100831,0.130014
200,12,18,0.0134981,0.155574
200,12,19,0.00820975,0.0920522
200,13,14,0.0221118,0.193747
200,13,15,0.00772675,0.0961244
200,13,16,0.0108283,0.134249
200,13,17,0.0102757,0.131467
200,13,18,0.0137469,0.155788
200,13,19,0.0106909,0.12749
200,14,15,0.0132124,0.103693
200,14,16,0.0229271,0.204581
200,14,17,0.0218387,0.198177
200,14,18,0.0127165,0.124737
200,14,19,0.0239006,0.20612
200,15,16,0.012643,0.151564
200,15,17,0.011198,0.140062
200,15,18,0.0103539,0.115413
200,15,19,0.0136538,0.154046
200,16,17,0.00362201,0.0446797
200,16,18,0.0163584,0.185625
200,16,19,0.0120142,0.143405
200,17,18,0.0160096,0.180664
200,17,19,0.0130521,0.155132
200,18,19,0.016809,0.181167
300,0,1,0.00896251,0.108747
300,0,2,0.0141868,0.155808
300,0,3,0.0130614,0.147236
300,0,4,0.0131257,0.153727
300,0,5,0.00872769,0.119098
300,0,6,0.00350292,0.0308974
300,0,7,0.00517353,0.0595395
300,0,8,0.00361668,0.0365346
300,0,9,0.00834198,0.108399
300,0,10,0.00366999,0.0380906
300,0,11,0.00388495,0.0290265
300,0,12,0.00536196,0.0625541
300,0,13,0.00344651,0.0286064
300,0,14,0.024868,0.211998
300,0,15,0.00589412,0.0764156
300,0,16,0.0145825,0.16508
300,0,17,0.014619,0.15928
300,0,18,0.013403,0.16343
300,0,19,0.0114206,0.145769
300,1,2,0.0199156,0.185048
300,1,3,0.0185438,0.181376
300,1,4,0.0131069,0.143349
300,1,5,0.0140176,0.158979
300,1,6,0.0088837,0.110746
300,1,7,0.00847213,0.0975666
300,1,8,0.00890957,0.109009
300,1,9,0.0132426,0.14884
300,1,10,0.00903161,0.113258
300,1,11,0.00907579,0.10997
300,1,12,0.00991182,0.118072
300,1,13,0.00923656,0.111833
300,1,14,0.0224195,0.193198
300,1,15,0.00812581,0.0971827
300,1,16,0.018126,0.182569
300,1,17,0.0164436,0.172487
300,1,18,0.0127543,0.140408
300,1,19,0.0146588,0.163641
300,2,3,0.0198656,0.186904
300,2,4,0.0209102,0.200313
300,2,5,0.00829101,0.0917736
300,2,6,0.0137218,0.152614
300,2,7,0.0139384,0.158551
300,2,8,0.0151185,0.166514
300,2,9,0.019062,0.185956
300,2,10,0.0145956,0.158453
300,2,11,0.0133051,0.147081
300,2,12,0.00908305,0.100987
300,2,13,0.0123608,0.141042
300,2,14,0.0341334,0.254951
300,2,15,0.0161116,0.169605
300,2,16,0.0175576,0.172182
300,2,17,0.0199839,0.191359
300,2,18,0.0206162,0.201447
300,2,19,0.0137363,0.142231
300,3,4,0.0183594,0.189185
300,3,5,0.0119276,0.131726
300,3,6,0.0129886,0.142545
300,3,7,0.0134529,0.147088
300,3,8,0.0139625,0.15322
300,3,9,0.02028,0.197499
300,3,10,0.0128582,0.146003
300,3,11,0.0128095,0.143636
300,3,12,0.0122377,0.138961
300,3,13,0.012794,0.148714
300,3,14,0.0300729,0.237052
300,3,15,0.0142739,0.157989
300,3,16,0.00374572,0.0542766
300,3,17,0.00378903,0.0539511
300,3,18,0.0160381,0.165377
300,3,19,0.0138915,0.156761
300,4,5,0.0143973,0.168096
300,4,6,0.0127801,0.149276
300,4,7,0.00695716,0.069126
300,4,8,0.013198,0.151057
300,4,9,0.0119015,0.139222
300,4,10,0.0121259,0.142297
300,4,11,0.0116511,0.137864
300,4,12,0.0127981,0.149181
300,4,13,0.0123297,0.144491
300,4,14,0.00758916,0.0741439
300,4,15,0.00621134,0.065667
300,4,16,0.0177816,0.178294
300,4,17,0.0192614,0.191285
300,4,18,0.00550043,0.0527923
300,4,19,0.0170681,0.185783
300,5,6,0.00905574,0.118082
300,5,7,0.00811798,0.108315
300,5,8,0.0092659,0.122774
300,5,9,0.0132179,0.156061
300,5,10,0.00917453,0.118533
300,5,11,0.00783185,0.10244
300,5,12,0.00450577,0.0419154
300,5,13,0.00772829,0.104308
300,5,14,0.0269955,0.221021
300,5,15,0.00932625,0.126068
300,5,16,0.010913,0.123692
300,5,17,0.013725,0.148444
300,5,18,0.0129243,0.155852
300,5,19,0.00412591,0.0395419
300,6,7,0.00438874,0.0428415
300,6,8,0.00357481,0.0309734
300,6,9,0.00874484,0.112462
300,6,10,0.00368451,0.0359036
300,6,11,0.00394105,0.0315615
300,6,12,0.00580025,0.0714371
300,6,13,0.00351172,0.0268182
300,6,14,0.0223378,0.192503
300,6,15,0.00532898,0.0651394
300,6,16,0.0140187,0.15832
300,6,17,0.0140132,0.154208
300,6,18,0.0129546,0.160366
300,6,19,0.0114493,0.145915
300,7,8,0.00491166,0.0566057
300,7,9,0.00899614,0.110887
300,7,10,0.00465586,0.0484805
300,7,11,0.00441769,0.0407847
300,7,12,0.00563385,0.0694788
300,7,13,0.00483028,0.0481894
300,7,14,0.013281,0.103003
300,7,15,0.0042814,0.0376682
300,7,16,0.0128649,0.144597
300,7,17,0.0131849,0.143502
300,7,18,0.00769681,0.0796349
300,7,19,0.0105214,0.130677
300,8,9,0.00841053,0.11085
300,8,10,0.00391096,0.0411645
300,8,11,0.00400514,0.0311074
300,8,12,0.00574234,0.0716696
300,8,13,0.00388691,0.034503
300,8,14,0.0235132,0.196637
300,8,15,0.00545799,0.0711402
300,8,16,0.0146974,0.166845
300,8,17,0.0136458,0.150425
300,8,18,0.0133709,0.162209
300,8,19,0.0116477,0.147139
300,9,10,0.00919631,0.117712
300,9,11,0.00835036,0.105162
300,9,12,0.0109748,0.134651
300,9,13,0.00963686,0.121708
300,9,14,0.0243779,0.203727
300,9,15,0.00646505,0.0712306
300,9,16,0.0182741,0.18607
300,9,17,0.01994,0.195801
300,9,18,0.0141412,0.166848
300,9,19,0.0147711,0.168097
300,10,11,0.00380205,0.0282941
300,10,12,0.005724,0.0691175
300,10,13,0.00360109,0.0284934
300,10,14,0.0225825,0.190703
300,10,15,0.00500523,0.0647116
300,10,16,0.0157357,0.173312
300,10,17,0.0141368,0.158726
300,10,18,0.0125324,0.15537
300,10,19,0.0119335,0.142967
300,11,12,0.00502066,0.0545167
300,11,13,0.00389242,0.0277696
300,11,14,0.0229099,0.187977
300,11,15,0.00524625,0.0637356
300,11,16,0.0140011,0.155776
300,11,17,0.0135067,0.148208
300,11,18,0.0122377,0.151876
300,11,19,0.00990688,0.123566
300,12,13,0.00471039,0.0519581
300,12,14,0.0253091,0.210014
300,12,15,0.00719251,0.0949396
300,12,16,0.012327,0.144024
300,12,17,0.0129945,0.149736
300,12,18,0.012052,0.148777
300,12,19,0.00544694,0.0544449
300,13,14,0.0248217,0.205751
300,13,15,0.00604335,0.0733427
300,13,16,0.013234,0.156567
300,13,17,0.0130152,0.145907
300,13,18,0.0131541,0.1621
300,13,19,0.0100967,0.130784
300,14,15,0.0114884,0.0905418
300,14,16,0.0300993,0.232626
300,14,17,0.0290759,0.235573
300,14,18,0.0074107,0.0528178
300,14,19,0.0290035,0.234273
300,15,16,0.0152427,0.168504
300,15,17,0.0154576,0.166362
300,15,18,0.00709616,0.0791469
300,15,19,0.0109401,0.139168
300,16,17,0.00341156,0.0471831
300,16,18,0.0159024,0.162199
300,16,19,0.0131588,0.151715
300,17,18,0.0164581,0.170039
300,17,19,0.0160595,0.173583
300,18,19,0.0146725,0.163338
400,0,1,0.00487808,0.0503022
400,0,2,0.00771612,0.0919019
400,0,3,0.0145114,0.157111
400,0,4,0.0114867,0.131979
400,0,5,0.0070978,0.0906726
400,0,6,0.00355341,0.0277649
400,0,7,0.0042323,0.0433372
400,0,8,0.00382591,0.0317774
400,0,9,0.00678091,0.0786776
400,0,10,0.00357182,0.0240999
400,0,11,0.00366386,0.0273486
400,0,12,0.00423386,0.0394044
400,0,13,0.00346734,0.0214865
400,0,14,0.0200361,0.171076
400,0,15,0.00774552,0.0960937
400,0,16,0.0156228,0.166541
400,0,17,0.0152836,0.165646
400,0,18,0.00957062,0.119746
400,0,19,0.00849723,0.101129
400,1,2,0.010919,0.126067
400,1,3,0.0179523,0.182693
400,1,4,0.0122212,0.130128
400,1,5,0.010862,0.135044
400,1,6,0.00573978,0.0724161
400,1,7,0.00595269,0.0699521
400,1,8,0.00569446,0.0693312
400,1,9,0.00921807,0.109127
400,1,10,0.00580368,0.0696005
400,1,11,0.00562774,0.0676409
400,1,12,0.00623823,0.0773223
400,1,13,0.00529642,0.0630746
400,1,14,0.021316,0.179656
400,1,15,0.00882945,0.103821
400,1,16,0.0194193,0.197448
400,1,17,0.0197156,0.200262
400,1,18,0.011986,0.135239
400,1,19,0.0133646,0.151485
400,2,3,0.0159011,0.156692
400,2,4,0.017148,0.179952
400,2,5,0.00584387,0.0607409
400,2,6,0.00768733,0.0958316
400,2,7,0.00911828,0.11307
400,2,8,0.00786195,0.101658
400,2,9,0.0112266,0.129817
400,2,10,0.00822256,0.102692
400,2,11,0.00690982,0.0891932
400,2,12,0.00536552,0.0613635
