generation,population1,population2,ld,f_st
100,6,15,0.00891882,0.120108
100,6,16,0.00954891,0.128227
100,6,17,0.0108076,0.142563
100,6,18,0.00944126,0.126774
100,6,19,0.00994813,0.132736
100,7,8,0.0139522,0.158908
100,7,9,0.0129019,0.149498
100,7,10,0.00885084,0.117594
100,7,11,0.0108449,0.138397
100,7,12,0.0113869,0.137982
100,7,13,0.0111158,0.1465
100,7,14,0.00950579,0.112653
100,7,15,0.0103309,0.134202
100,7,16,0.0110147,0.139911
100,7,17,0.0106323,0.137744
100,7,18,0.010305,0.133428
100,7,19,0.0124276,0.157828
100,8,9,0.0124313,0.147348
100,8,10,0.0115883,0.135005
100,8,11,0.0124129,0.146174
100,8,12,0.0157702,0.175964
100,8,13,0.0123935,0.146258
100,8,14,0.0137781,0.16138
100,8,15,0.0124457,0.149712
100,8,16,0.0140699,0.157624
100,8,17,0.0134533,0.15774
100,8,18,0.0142033,0.165772
100,8,19,0.0125803,0.149215
100,9,10,0.0112918,0.138089
100,9,11,0.0112622,0.132383
100,9,12,0.0146732,0.170444
100,9,13,0.0117909,0.141568
100,9,14,0.0123225,0.145278
100,9,15,0.00767795,0.102544
100,9,16,0.0148558,0.169949
100,9,17,0.0139097,0.164843
100,9,18,0.0134375,0.157265
100,9,19,0.013596,0.16592
100,10,11,0.00599725,0.0740758
100,10,12,0.0102143,0.132063
100,10,13,0.00577767,0.0692962
100,10,14,0.00885079,0.116283
100,10,15,0.00848101,0.118957
100,10,16,0.00873881,0.117725
100,10,17,0.00883776,0.120693
100,10,18,0.00750224,0.110563
100,10,19,0.00850916,0.11666
100,11,12,0.0105154,0.131024
100,11,13,0.00670846,0.0823812
100,11,14,0.00900472,0.117093
100,11,15,0.0106063,0.135992
100,11,16,0.0108523,0.141925
100,11,17,0.00988039,0.131457
100,11,18,0.00907221,0.129075
100,11,19,0.0101705,0.134229
100,12,13,0.011413,0.140366
100,12,14,0.0154289,0.177761
100,12,15,0.0124045,0.151803
100,12,16,0.0121268,0.151637
100,12,17,0.0130635,0.156701
100,12,18,0.0122665,0.154287
100,12,19,0.0124263,0.155901
100,13,14,0.00875962,0.11006
100,13,15,0.0101161,0.13359
100,13,16,0.0103693,0.134316
100,13,17,0.010386,0.134369
100,13,18,0.00859394,0.118549
100,13,19,0.0089657,0.124506
100,14,15,0.00881723,0.110495
100,14,16,0.0100461,0.13031
100,14,17,0.0116438,0.1441
100,14,18,0.00852333,0.100306
100,14,19,0.011352,0.142079
100,15,16,0.0111405,0.143059
100,15,17,0.0113985,0.148627
100,15,18,0.00921269,0.118453
100,15,19,0.0104546,0.144147
100,16,17,0.00671622,0.0815454
100,16,18,0.00880968,0.117166
100,16,19,0.0107215,0.136832
100,17,18,0.00784633,0.104779
100,17,19,0.00997289,0.130739
100,18,19,0.00912668,0.122685
200,0,1,0.0176419,0.149729
200,0,2,0.0160783,0.174274
200,0,3,0.0135513,0.160916
200,0,4,0.0116241,0.142637
200,0,5,0.0116931,0.140067
200,0,6,0.00486557,0.0510172
200,0,7,0.00616737,0.0772547
200,0,8,0.00783524,0.0939677
200,0,9,0.0114497,0.133851
200,0,10,0.00443982,0.0407823
200,0,11,0.00492909,0.0554492
200,0,12,0.0100323,0.130016
200,0,13,0.00488025,0.052638
200,0,14,0.00984776,0.121206
200,0,15,0.00732576,0.0932624
200,0,16,0.0106936,0.139274
200,0,17,0.0110811,0.146407
200,0,18,0.00997755,0.129713
200,0,19,0.017151,0.169858
200,1,2,0.0248272,0.212822
200,1,3,0.0248928,0.211672
200,1,4,0.0201465,0.178968
200,1,5,0.0225524,0.209289
200,1,6,0.01919,0.172898
200,1,7,0.0200009,0.176355
200,1,8,0.0219992,0.194367
200,1,9,0.0198705,0.178736
200,1,10,0.0210832,0.183622
200,1,11,0.0191212,0.168182
200,1,12,0.0224146,0.19199
200,1,13,0.0206066,0.184077
200,1,14,0.0226998,0.209935
200,1,15,0.0191667,0.169752
200,1,16,0.0201764,0.185156
200,1,17,0.0214528,0.193264
200,1,18,0.0241436,0.195195
200,1,19,0.0283239,0.233574
200,2,3,0.0228344,0.229752
200,2,4,0.0167504,0.168604
200,2,5,0.0121215,0.137675
200,2,6,0.0158782,0.171312
200,2,7,0.014806,0.161046
200,2,8,0.0184877,0.190832
200,2,9,0.0184444,0.186131
200,2,10,0.0167787,0.180694
200,2,11,0.0165948,0.178585
200,2,12,0.0138396,0.148229
200,2,13,0.015995,0.175045
200,2,14,0.0158272,0.171469
200,2,15,0.0133898,0.149251
200,2,16,0.0193384,0.19924
200,2,17,0.0178676,0.187528
200,2,18,0.0160806,0.170317
200,2,19,0.0178117,0.177057
200,3,4,0.0169831,0.183407
200,3,5,0.0181626,0.199939
200,3,6,0.0123556,0.148273
200,3,7,0.011695,0.143849
200,3,8,0.0124473,0.148178
200,3,9,0.018744,0.194755
200,3,10,0.0119846,0.147674
200,3,11,0.011633,0.143042
200,3,12,0.0124381,0.153052
200,3,13,0.0105152,0.12679
200,3,14,0.0153265,0.175472
200,3,15,0.0124868,0.150858
200,3,16,0.0054934,0.0653294
200,3,17,0.00521789,0.0649026
200,3,18,0.0165046,0.182972
200,3,19,0.0204318,0.199137
200,4,5,0.0121552,0.146635
200,4,6,0.0112455,0.13725
200,4,7,0.0065675,0.0728394
200,4,8,0.0125699,0.15128
200,4,9,0.0111722,0.134997
200,4,10,0.0109239,0.137912
200,4,11,0.0117832,0.14887
200,4,12,0.0147804,0.166106
200,4,13,0.0110243,0.139391
200,4,14,0.00519827,0.0693403
200,4,15,0.00711205,0.0819339
200,4,16,0.0129521,0.151797
200,4,17,0.0142205,0.166571
200,4,18,0.00681162,0.0783849
200,4,19,0.0200427,0.203379
200,5,6,0.0113732,0.13622
200,5,7,0.0104827,0.129274
200,5,8,0.0126558,0.14977
200,5,9,0.015995,0.175644
200,5,10,0.0117729,0.142482
200,5,11,0.0130805,0.156062
200,5,12,0.00798291,0.0890491
200,5,13,0.0114852,0.138767
200,5,14,0.0140138,0.165988
200,5,15,0.0112055,0.137001
200,5,16,0.01502,0.17697
200,5,17,0.0130779,0.150718
200,5,18,0.0126463,0.147944
200,5,19,0.00549221,0.0606062
200,6,7,0.00576658,0.067461
200,6,8,0.00631861,0.0669323
200,6,9,0.010597,0.124219
200,6,10,0.0041942,0.0422706
200,6,11,0.00493148,0.0578433
200,6,12,0.0097393,0.124492
200,6,13,0.0044012,0.0447318
200,6,14,0.0103889,0.129738
200,6,15,0.00643099,0.0800427
200,6,16,0.0100029,0.128593
200,6,17,0.0104567,0.138681
200,6,18,0.00983945,0.125177
200,6,19,0.0164121,0.16504
200,7,8,0.00731547,0.0913787
200,7,9,0.00938271,0.114841
200,7,10,0.00524442,0.0638774
200,7,11,0.00661392,0.0841996
200,7,12,0.00964556,0.123016
200,7,13,0.0055156,0.0674936
200,7,14,0.00532036,0.0537083
200,7,15,0.00487783,0.0535704
200,7,16,0.00884766,0.11493
200,7,17,0.00957376,0.132763
200,7,18,0.00748408,0.083875
200,7,19,0.0159763,0.164378
200,8,9,0.0128749,0.148865
200,8,10,0.00670618,0.0818263
200,8,11,0.0082696,0.102905
200,8,12,0.0123672,0.144
200,8,13,0.00779018,0.0956305
200,8,14,0.0118442,0.143927
200,8,15,0.00873369,0.112408
200,8,16,0.0106968,0.137548
200,8,17,0.011449,0.139355
200,8,18,0.0133859,0.153798
200,8,19,0.0151968,0.150023
200,9,10,0.0110043,0.131299
200,9,11,0.0104055,0.121298
200,9,12,0.0143798,0.162453
200,9,13,0.0108575,0.12822
200,9,14,0.0110962,0.137433
200,9,15,0.00585598,0.0564388
200,9,16,0.0146781,0.16553
200,9,17,0.0163288,0.177877
200,9,18,0.0145989,0.158727
200,9,19,0.022482,0.213709
200,10,11,0.00393761,0.0385738
200,10,12,0.0104135,0.132946
200,10,13,0.00381737,0.0330239
200,10,14,0.00900446,0.114633
200,10,15,0.00618412,0.0788521
200,10,16,0.00986706,0.127431
200,10,17,0.0109196,0.140095
200,10,18,0.00928468,0.115632
200,10,19,0.0168478,0.167349
200,11,12,0.0102666,0.130001
200,11,13,0.00381408,0.0357799
200,11,14,0.0108501,0.133813
200,11,15,0.00672565,0.0875933
200,11,16,0.0103435,0.131058
200,11,17,0.0102616,0.131228
200,11,18,0.0113756,0.141961
200,11,19,0.0179641,0.175817
200,12,13,0.00924292,0.121513
200,12,14,0.0142856,0.166373
200,12,15,0.0106492,0.140184
200,12,16,0.0121429,0.148727
200,12,17,0.00953119,0.117539
200,12,18,0.0162016,0.185175
200,12,19,0.0104844,0.102589
200,13,14,0.00998359,0.127949
200,13,15,0.00652539,0.084452
200,13,16,0.00901162,0.112484
200,13,17,0.00959539,0.125455
200,13,18,0.0104805,0.135468
200,13,19,0.0161312,0.169285
200,14,15,0.00589194,0.0618557
200,14,16,0.0113513,0.141893
200,14,17,0.0124191,0.152448
200,14,18,0.00697193,0.086537
200,14,19,0.0210603,0.205865
200,15,16,0.00917958,0.117256
200,15,17,0.0105233,0.140659
200,15,18,0.00818151,0.0995585
200,15,19,0.0167184,0.169904
200,16,17,0.00456482,0.0534237
200,16,18,0.0133736,0.162265
200,16,19,0.0184265,0.182754
200,17,18,0.0144843,0.17472
200,17,19,0.0158713,0.154391
200,18,19,0.0208337,0.194122
300,0,1,0.0216578,0.154536
300,0,2,0.0162375,0.178344
300,0,3,0.0131395,0.141285
300,0,4,0.0114219,0.137791
300,0,5,0.0152998,0.163367
300,0,6,0.00445579,0.0492758
300,0,7,0.00485247,0.0583294
300,0,8,0.00598048,0.0794992
300,0,9,0.0130547,0.143853
300,0,10,0.00398924,0.0363291
300,0,11,0.00483251,0.0524702
300,0,12,0.0128179,0.147606
300,0,13,0.00416095,0.0486706
300,0,14,0.0153018,0.160536
300,0,15,0.00956523,0.123058
300,0,16,0.00905569,0.113774
300,0,17,0.012127,0.144075
300,0,18,0.00962234,0.123977
300,0,19,0.0199634,0.183446
300,1,2,0.0310395,0.233544
300,1,3,0.0282107,0.215148
300,1,4,0.0291467,0.222457
300,1,5,0.0301565,0.233051
300,1,6,0.0246741,0.187412
300,1,7,0.0258585,0.196693
300,1,8,0.0234578,0.178058
300,1,9,0.027241,0.214559
300,1,10,0.0262379,0.197656
300,1,11,0.0269442,0.202497
300,1,12,0.0336296,0.242587
300,1,13,0.0273961,0.207028
300,1,14,0.0307601,0.238204
300,1,15,0.0263288,0.196582
300,1,16,0.0257558,0.202913
300,1,17,0.0276904,0.213377
300,1,18,0.0250947,0.192146
300,1,19,0.0339328,0.25597
300,2,3,0.0190366,0.199374
300,2,4,0.0161117,0.17674
300,2,5,0.00668271,0.0831829
300,2,6,0.0139931,0.164231
300,2,7,0.0153127,0.163993
300,2,8,0.014674,0.163677
300,2,9,0.0193423,0.193138
300,2,10,0.0151853,0.16776
300,2,11,0.0170694,0.187079
300,2,12,0.010611,0.116022
300,2,13,0.0172553,0.189577
300,2,14,0.0182983,0.18545
300,2,15,0.0155529,0.169857
300,2,16,0.0159367,0.176867
300,2,17,0.0177338,0.188567
300,2,18,0.0140902,0.157885
300,2,19,0.00978002,0.110063
300,3,4,0.0161592,0.171035
300,3,5,0.0192738,0.201308
300,3,6,0.0115681,0.133485
300,3,7,0.012707,0.142702
300,3,8,0.013729,0.155351
300,3,9,0.019526,0.191095
300,3,10,0.0127454,0.14643
300,3,11,0.0142529,0.149885
300,3,12,0.0172483,0.183368
300,3,13,0.0126375,0.139544
300,3,14,0.0167601,0.168796
300,3,15,0.0146248,0.16559
300,3,16,0.00426633,0.0393827
300,3,17,0.00432066,0.0484764
300,3,18,0.00931664,0.106474
300,3,19,0.0215767,0.209011
300,4,5,0.0181936,0.185044
300,4,6,0.0100232,0.121642
300,4,7,0.0077941,0.085411
300,4,8,0.00987207,0.116589
300,4,9,0.0128514,0.148163
300,4,10,0.0122126,0.143341
300,4,11,0.0130569,0.149369
300,4,12,0.0158819,0.17531
300,4,13,0.0126117,0.147541
300,4,14,0.00491882,0.0569725
300,4,15,0.00747564,0.0904473
300,4,16,0.00933493,0.111285
300,4,17,0.0150767,0.174397
300,4,18,0.00496807,0.0548841
300,4,19,0.020968,0.19953
300,5,6,0.0137763,0.159256
300,5,7,0.0143568,0.159201
300,5,8,0.0130302,0.148877
300,5,9,0.0202838,0.195911
300,5,10,0.0137531,0.151076
300,5,11,0.0153738,0.164277
300,5,12,0.00549951,0.0488195
300,5,13,0.0166905,0.176601
300,5,14,0.0211137,0.203107
300,5,15,0.0162444,0.171647
300,5,16,0.0149419,0.166934
300,5,17,0.0162514,0.181187
300,5,18,0.0138048,0.151395
300,5,19,0.00346949,0.0427235
300,6,7,0.00460214,0.0545803
300,6,8,0.00388622,0.0384687
300,6,9,0.00809297,0.0932193
300,6,10,0.00427313,0.042477
300,6,11,0.00507258,0.0571909
300,6,12,0.0122382,0.152742
300,6,13,0.00437146,0.0464152
300,6,14,0.0129525,0.139163
300,6,15,0.0067833,0.0849927
300,6,16,0.00774836,0.0991698
300,6,17,0.0106748,0.134199
300,6,18,0.0085445,0.114654
300,6,19,0.0189222,0.185718
300,7,8,0.00552983,0.0726704
300,7,9,0.0109704,0.121614
300,7,10,0.00497455,0.054108
300,7,11,0.00572855,0.0642977
300,7,12,0.0118877,0.141692
300,7,13,0.00490414,0.0579251
300,7,14,0.0100964,0.100671
300,7,15,0.00684469,0.0826027
300,7,16,0.00771906,0.0967112
300,7,17,0.0124262,0.152124
300,7,18,0.00711997,0.0854039
300,7,19,0.0183696,0.171918
300,8,9,0.00700514,0.0815216
300,8,10,0.00557177,0.0709795
300,8,11,0.00580839,0.0698502
300,8,12,0.0118045,0.14816
300,8,13,0.00551309,0.0706817
300,8,14,0.0133488,0.142301
300,8,15,0.00693143,0.0853955
300,8,16,0.00893573,0.114499
300,8,17,0.0127603,0.155872
300,8,18,0.00844607,0.108233
300,8,19,0.0172919,0.169638
300,9,10,0.0124758,0.141685
300,9,11,0.0132929,0.146322
300,9,12,0.0199314,0.200771
300,9,13,0.0132126,0.146344
300,9,14,0.0151768,0.163421
300,9,15,0.00656532,0.0736726
300,9,16,0.0148828,0.166389
300,9,17,0.0199368,0.206284
300,9,18,0.012465,0.144615
300,9,19,0.0264753,0.230747
300,10,11,0.00478961,0.0465424
300,10,12,0.0111589,0.130323
300,10,13,0.00414981,0.036546
300,10,14,0.0159226,0.166203
300,10,15,0.00979715,0.121045
300,10,16,0.00925726,0.118948
300,10,17,0.0120221,0.147591
300,10,18,0.0096512,0.125971
300,10,19,0.0183486,0.175091
300,11,12,0.013454,0.151203
300,11,13,0.00413176,0.0360762
300,11,14,0.0165848,0.169082
300,11,15,0.00914912,0.113198
300,11,16,0.0097232,0.116902
300,11,17,0.0142375,0.162836
300,11,18,0.0103846,0.135485
300,11,19,0.0207769,0.19083
300,12,13,0.0142735,0.161943
300,12,14,0.0212159,0.202857
300,12,15,0.0151705,0.169342
300,12,16,0.0135153,0.158889
300,12,17,0.0143749,0.170122
300,12,18,0.0116425,0.144612
300,12,19,0.00690885,0.06041
300,13,14,0.0160977,0.164028
300,13,15,0.00937231,0.116475
300,13,16,0.00896669,0.109391
300,13,17,0.0129256,0.153556
300,13,18,0.0101065,0.126955
300,13,19,0.0212043,0.195992
300,14,15,0.00665767,0.0781328
300,14,16,0.00941195,0.0976716
300,14,17,0.0171554,0.180199
300,14,18,0.00553441,0.0577544
300,14,19,0.0239354,0.22178
300,15,16,0.00864163,0.112659
300,15,17,0.0148369,0.177581
300,15,18,0.00712182,0.0914482
300,15,19,0.020759,0.196924
300,16,17,0.00464151,0.0524005
300,16,18,0.00541398,0.0665878
300,16,19,0.0181945,0.180298
300,17,18,0.00981177,0.124407
300,17,19,0.0197238,0.19268
300,18,19,0.0168952,0.169811
400,0,1,0.0224572,0.156407
400,0,2,0.013318,0.149606
400,0,3,0.0190224,0.18173
400,0,4,0.0141657,0.1467
400,0,5,0.0163013,0.169709
400,0,6,0.00384394,0.028876
400,0,7,0.00480314,0.0499601
400,0,8,0.00548421,0.0663958
400,0,9,0.0132309,0.14055
400,0,10,0.00367517,0.0284673
400,0,11,0.00365999,0.026799
400,0,12,0.00915647,0.109198
400,0,13,0.00398778,0.0310498
400,0,14,0.0162386,0.153868
400,0,15,0.00781332,0.0925464
400,0,16,0.0115888,0.137577
400,0,17,0.0158728,0.171549
400,0,18,0.013951,0.152643
400,0,19,0.0182697,0.175776
400,1,2,0.0374867,0.244155
400,1,3,0.0360619,0.253054
400,1,4,0.0394998,0.254527
400,1,5,0.0424418,0.272693
400,1,6,0.0286467,0.187437
400,1,7,0.0309799,0.203558
400,1,8,0.0296058,0.205432
400,1,9,0.0405173,0.260859
400,1,10,0.0278442,0.194229
400,1,11,0.0293305,0.194577
400,1,12,0.0338127,0.229347
400,1,13,0.0296593,0.197784
400,1,14,0.0411235,0.267555
400,1,15,0.0325942,0.21705
400,1,16,0.0356194,0.244073
400,1,17,0.0353033,0.241902
400,1,18,0.0361609,0.239939
400,1,19,0.040697,0.277177
400,2,3,0.0177709,0.171847
400,2,4,0.0162534,0.173819
400,2,5,0.0045786,0.0449342
400,2,6,0.0122089,0.137749
400,2,7,0.0114535,0.134489
400,2,8,0.0150701,0.165716
400,2,9,0.0224538,0.208196
400,2,10,0.01221,0.13565
400,2,11,0.0104232,0.116239
400,2,12,0.00467015,0.0493833
