generation,pop1,pop2,clustering,modularity,threshold
1200,3,17,0,0,0.1
1200,3,17,0,0,0.3
1200,3,17,0,0,0.5
1200,3,18,0.254717,0.444973,0.01
1200,3,18,0,0,0.1
1200,3,18,0,0,0.3
1200,3,18,0,0,0.5
1200,3,19,0.383097,0.271842,0.01
1200,3,19,0,0,0.1
1200,3,19,0,0,0.3
1200,3,19,0,0,0.5
1200,4,5,0.28022,0.631657,0.01
1200,4,5,0,0,0.1
1200,4,5,0,0,0.3
1200,4,5,0,0,0.5
1200,4,6,0.262295,0.648878,0.01
1200,4,6,0,0,0.1
1200,4,6,0,0,0.3
1200,4,6,0,0,0.5
1200,4,7,0.212389,0.67644,0.01
1200,4,7,0,0,0.1
1200,4,7,0,0,0.3
1200,4,7,0,0,0.5
1200,4,8,0.234043,0.702495,0.01
1200,4,8,0,0,0.1
1200,4,8,0,0,0.3
1200,4,8,0,0,0.5
1200,4,9,0.217241,0.615292,0.01
1200,4,9,0,0,0.1
1200,4,9,0,0,0.3
1200,4,9,0,0,0.5
1200,4,10,0.359413,0.529163,0.01
1200,4,10,0,0,0.1
1200,4,10,0,0,0.3
1200,4,10,0,0,0.5
1200,4,11,0.247423,0.674018,0.01
1200,4,11,0,0,0.1
1200,4,11,0,0,0.3
1200,4,11,0,0,0.5
1200,4,12,0.1875,0.707647,0.01
1200,4,12,0,0,0.1
1200,4,12,0,0,0.3
1200,4,12,0,0,0.5
1200,4,13,0.194245,0.677361,0.01
1200,4,13,0,0,0.1
1200,4,13,0,0,0.3
1200,4,13,0,0,0.5
1200,4,14,0.278195,0.508787,0.01
1200,4,14,0,0,0.1
1200,4,14,0,0,0.3
1200,4,14,0,0,0.5
1200,4,15,0.176471,0.5808,0.01
1200,4,15,0,0,0.1
1200,4,15,0,0,0.3
1200,4,15,0,0,0.5
1200,4,16,0.220126,0.503284,0.01
1200,4,16,0,0,0.1
1200,4,16,0,0,0.3
1200,4,16,0,0,0.5
1200,4,17,0.225513,0.517324,0.01
1200,4,17,0,0,0.1
1200,4,17,0,0,0.3
1200,4,17,0,0,0.5
1200,4,18,0.25,0.518845,0.01
1200,4,18,0,0,0.1
1200,4,18,0,0,0.3
1200,4,18,0,0,0.5
1200,4,19,0.16,0.559382,0.01
1200,4,19,0,0,0.1
1200,4,19,0,0,0.3
1200,4,19,0,0,0.5
1200,5,6,0.26601,0.62363,0.01
1200,5,6,0,0,0.1
1200,5,6,0,0,0.3
1200,5,6,0,0,0.5
1200,5,7,0.115385,0.731554,0.01
1200,5,7,0,0,0.1
1200,5,7,0,0,0.3
1200,5,7,0,0,0.5
1200,5,8,0.199336,0.569386,0.01
1200,5,8,0,0,0.1
1200,5,8,0,0,0.3
1200,5,8,0,0,0.5
1200,5,9,0.149321,0.569211,0.01
1200,5,9,0,0,0.1
1200,5,9,0,0,0.3
1200,5,9,0,0,0.5
1200,5,10,0.22179,0.567476,0.01
1200,5,10,0,0,0.1
1200,5,10,0,0,0.3
1200,5,10,0,0,0.5
1200,5,11,0.277457,0.645752,0.01
1200,5,11,0,0,0.1
1200,5,11,0,0,0.3
1200,5,11,0,0,0.5
1200,5,12,0.184049,0.651481,0.01
1200,5,12,0,0,0.1
1200,5,12,0,0,0.3
1200,5,12,0,0,0.5
1200,5,13,0.24,0.748346,0.01
1200,5,13,0,0,0.1
1200,5,13,0,0,0.3
1200,5,13,0,0,0.5
1200,5,14,0.290722,0.514771,0.01
1200,5,14,0,0,0.1
1200,5,14,0,0,0.3
1200,5,14,0,0,0.5
1200,5,15,0.236364,0.653466,0.01
1200,5,15,0,0,0.1
1200,5,15,0,0,0.3
1200,5,15,0,0,0.5
1200,5,16,0.308207,0.326974,0.01
1200,5,16,0,0,0.1
1200,5,16,0,0,0.3
1200,5,16,0,0,0.5
1200,5,17,0.290323,0.418905,0.01
1200,5,17,0,0,0.1
1200,5,17,0,0,0.3
1200,5,17,0,0,0.5
1200,5,18,0.184049,0.512498,0.01
1200,5,18,0,0,0.1
1200,5,18,0,0,0.3
1200,5,18,0,0,0.5
1200,5,19,0.327068,0.631154,0.01
1200,5,19,0,0,0.1
1200,5,19,0,0,0.3
1200,5,19,0,0,0.5
1200,6,7,0.0947368,0.644107,0.01
1200,6,7,0,0,0.1
1200,6,7,0,0,0.3
1200,6,7,0,0,0.5
1200,6,8,0.125,0.658854,0.01
1200,6,8,0,0,0.1
1200,6,8,0,0,0.3
1200,6,8,0,0,0.5
1200,6,9,0.262673,0.623813,0.01
1200,6,9,0,0,0.1
1200,6,9,0,0,0.3
1200,6,9,0,0,0.5
1200,6,10,0.480663,0.494873,0.01
1200,6,10,0,0,0.1
1200,6,10,0,0,0.3
1200,6,10,0,0,0.5
1200,6,11,0.122951,0.657996,0.01
1200,6,11,0,0,0.1
1200,6,11,0,0,0.3
1200,6,11,0,0,0.5
1200,6,12,0.255682,0.647583,0.01
1200,6,12,0,0,0.1
1200,6,12,0,0,0.3
1200,6,12,0,0,0.5
1200,6,13,0.0869565,0.745274,0.01
1200,6,13,0,0,0.1
1200,6,13,0,0,0.3
1200,6,13,0,0,0.5
1200,6,14,0.202941,0.558547,0.01
1200,6,14,0,0,0.1
1200,6,14,0,0,0.3
1200,6,14,0,0,0.5
1200,6,15,0.292683,0.7234,0.01
1200,6,15,0,0,0.1
1200,6,15,0,0,0.3
1200,6,15,0,0,0.5
1200,6,16,0.235955,0.421689,0.01
1200,6,16,0,0,0.1
1200,6,16,0,0,0.3
1200,6,16,0,0,0.5
1200,6,17,0.198795,0.481315,0.01
1200,6,17,0,0,0.1
1200,6,17,0,0,0.3
1200,6,17,0,0,0.5
1200,6,18,0.239496,0.593364,0.01
1200,6,18,0,0,0.1
1200,6,18,0,0,0.3
1200,6,18,0,0,0.5
1200,6,19,0.263323,0.540548,0.01
1200,6,19,0,0,0.1
1200,6,19,0,0,0.3
1200,6,19,0,0,0.5
1200,7,8,0.09375,0.6974,0.01
1200,7,8,0,0,0.1
1200,7,8,0,0,0.3
1200,7,8,0,0,0.5
1200,7,9,0.225,0.765842,0.01
1200,7,9,0,0,0.1
1200,7,9,0,0,0.3
1200,7,9,0,0,0.5
1200,7,10,0.284211,0.570239,0.01
1200,7,10,0,0,0.1
1200,7,10,0,0,0.3
1200,7,10,0,0,0.5
1200,7,11,0.144578,0.773933,0.01
1200,7,11,0,0,0.1
1200,7,11,0,0,0.3
1200,7,11,0,0,0.5
1200,7,12,0.0625,0.822812,0.01
1200,7,12,0,0,0.1
1200,7,12,0,0,0.3
1200,7,12,0,0,0.5
1200,7,13,0.0681818,0.749796,0.01
1200,7,13,0,0,0.1
1200,7,13,0,0,0.3
1200,7,13,0,0,0.5
1200,7,14,0.155172,0.553093,0.01
1200,7,14,0,0,0.1
1200,7,14,0,0,0.3
1200,7,14,0,0,0.5
1200,7,15,0.12,0.650989,0.01
1200,7,15,0,0,0.1
1200,7,15,0,0,0.3
1200,7,15,0,0,0.5
1200,7,16,0.238636,0.431559,0.01
1200,7,16,0,0,0.1
1200,7,16,0,0,0.3
1200,7,16,0,0,0.5
1200,7,17,0.2625,0.522011,0.01
1200,7,17,0,0,0.1
1200,7,17,0,0,0.3
1200,7,17,0,0,0.5
1200,7,18,0.262887,0.538502,0.01
1200,7,18,0,0,0.1
1200,7,18,0,0,0.3
1200,7,18,0,0,0.5
1200,7,19,0.197605,0.652445,0.01
1200,7,19,0,0,0.1
1200,7,19,0,0,0.3
1200,7,19,0,0,0.5
1200,8,9,0.189189,0.618538,0.01
1200,8,9,0,0,0.1
1200,8,9,0,0,0.3
1200,8,9,0,0,0.5
1200,8,10,0.308219,0.587566,0.01
1200,8,10,0,0,0.1
1200,8,10,0,0,0.3
1200,8,10,0,0,0.5
1200,8,11,0.184211,0.582633,0.01
1200,8,11,0,0,0.1
1200,8,11,0,0,0.3
1200,8,11,0,0,0.5
1200,8,12,0.168539,0.73837,0.01
1200,8,12,0,0,0.1
1200,8,12,0,0,0.3
1200,8,12,0,0,0.5
1200,8,13,0.274112,0.638206,0.01
1200,8,13,0,0,0.1
1200,8,13,0,0,0.3
1200,8,13,0,0,0.5
1200,8,14,0.318862,0.474576,0.01
1200,8,14,0,0,0.1
1200,8,14,0,0,0.3
1200,8,14,0,0,0.5
1200,8,15,0.195,0.620891,0.01
1200,8,15,0,0,0.1
1200,8,15,0,0,0.3
1200,8,15,0,0,0.5
1200,8,16,0.338174,0.328437,0.01
1200,8,16,0,0,0.1
1200,8,16,0,0,0.3
1200,8,16,0,0,0.5
1200,8,17,0.334328,0.358858,0.01
1200,8,17,0,0,0.1
1200,8,17,0,0,0.3
1200,8,17,0,0,0.5
1200,8,18,0.291209,0.422946,0.01
1200,8,18,0,0,0.1
1200,8,18,0,0,0.3
1200,8,18,0,0,0.5
1200,8,19,0.214286,0.575549,0.01
1200,8,19,0,0,0.1
1200,8,19,0,0,0.3
1200,8,19,0,0,0.5
1200,9,10,0.319527,0.510113,0.01
1200,9,10,0,0,0.1
1200,9,10,0,0,0.3
1200,9,10,0,0,0.5
1200,9,11,0.189655,0.580688,0.01
1200,9,11,0,0,0.1
1200,9,11,0,0,0.3
1200,9,11,0,0,0.5
1200,9,12,0.221311,0.697704,0.01
1200,9,12,0,0,0.1
1200,9,12,0,0,0.3
1200,9,12,0,0,0.5
1200,9,13,0.227679,0.582226,0.01
1200,9,13,0,0,0.1
1200,9,13,0,0,0.3
1200,9,13,0,0,0.5
1200,9,14,0.289157,0.518715,0.01
1200,9,14,0,0,0.1
1200,9,14,0,0,0.3
1200,9,14,0,0,0.5
1200,9,15,0.221311,0.540152,0.01
1200,9,15,0,0,0.1
1200,9,15,0,0,0.3
1200,9,15,0,0,0.5
1200,9,16,0.237126,0.422777,0.01
1200,9,16,0,0,0.1
1200,9,16,0,0,0.3
1200,9,16,0,0,0.5
1200,9,17,0.205342,0.47535,0.01
1200,9,17,0,0,0.1
1200,9,17,0,0,0.3
1200,9,17,0,0,0.5
1200,9,18,0.269663,0.535474,0.01
1200,9,18,0,0,0.1
1200,9,18,0,0,0.3
1200,9,18,0,0,0.5
1200,9,19,0.31,0.604848,0.01
1200,9,19,0,0.5,0.1
1200,9,19,0,0,0.3
1200,9,19,0,0,0.5
1200,10,11,0.213523,0.527614,0.01
1200,10,11,0,0,0.1
1200,10,11,0,0,0.3
1200,10,11,0,0,0.5
1200,10,12,0.293103,0.590951,0.01
1200,10,12,0,0,0.1
1200,10,12,0,0,0.3
1200,10,12,0,0,0.5
1200,10,13,0.345794,0.478299,0.01
1200,10,13,0,0,0.1
1200,10,13,0,0,0.3
1200,10,13,0,0,0.5
1200,10,14,0.303468,0.454167,0.01
1200,10,14,0,0,0.1
1200,10,14,0,0,0.3
1200,10,14,0,0,0.5
1200,10,15,0.330097,0.523286,0.01
1200,10,15,0,0,0.1
1200,10,15,0,0,0.3
1200,10,15,0,0,0.5
1200,10,16,0.319061,0.366227,0.01
1200,10,16,0,0,0.1
1200,10,16,0,0,0.3
1200,10,16,0,0,0.5
1200,10,17,0.372671,0.315729,0.01
1200,10,17,0,0,0.1
1200,10,17,0,0,0.3
1200,10,17,0,0,0.5
1200,10,18,0.268739,0.424498,0.01
1200,10,18,0,0,0.1
1200,10,18,0,0,0.3
1200,10,18,0,0,0.5
1200,10,19,0.337596,0.525722,0.01
1200,10,19,0,0,0.1
1200,10,19,0,0,0.3
1200,10,19,0,0,0.5
1200,11,12,0.0762712,0.676753,0.01
1200,11,12,0,0,0.1
1200,11,12,0,0,0.3
1200,11,12,0,0,0.5
1200,11,13,0.133929,0.707908,0.01
1200,11,13,0,0,0.1
1200,11,13,0,0,0.3
1200,11,13,0,0,0.5
1200,11,14,0.206161,0.535142,0.01
1200,11,14,0,0,0.1
1200,11,14,0,0,0.3
1200,11,14,0,0,0.5
1200,11,15,0.131868,0.623314,0.01
1200,11,15,0,0,0.1
1200,11,15,0,0,0.3
1200,11,15,0,0,0.5
1200,11,16,0.247706,0.486961,0.01
1200,11,16,0,0,0.1
1200,11,16,0,0,0.3
1200,11,16,0,0,0.5
1200,11,17,0.153543,0.574347,0.01
1200,11,17,0,0,0.1
1200,11,17,0,0,0.3
1200,11,17,0,0,0.5
1200,11,18,0.260377,0.569525,0.01
1200,11,18,0,0,0.1
1200,11,18,0,0,0.3
1200,11,18,0,0,0.5
1200,11,19,0.18232,0.638311,0.01
1200,11,19,0,0,0.1
1200,11,19,0,0,0.3
1200,11,19,0,0,0.5
1200,12,13,0.211268,0.742191,0.01
1200,12,13,0,0,0.1
1200,12,13,0,0,0.3
1200,12,13,0,0,0.5
1200,12,14,0.23871,0.491429,0.01
1200,12,14,0,0,0.1
1200,12,14,0,0,0.3
1200,12,14,0,0,0.5
1200,12,15,0.24,0.655382,0.01
1200,12,15,0,0,0.1
1200,12,15,0,0,0.3
1200,12,15,0,0,0.5
1200,12,16,0.210046,0.452036,0.01
1200,12,16,0,0,0.1
1200,12,16,0,0,0.3
1200,12,16,0,0,0.5
1200,12,17,0.215054,0.609063,0.01
1200,12,17,0,0,0.1
1200,12,17,0,0,0.3
1200,12,17,0,0,0.5
1200,12,18,0.199336,0.524625,0.01
1200,12,18,0,0,0.1
1200,12,18,0,0,0.3
1200,12,18,0,0,0.5
1200,12,19,0.214286,0.701782,0.01
1200,12,19,0,0,0.1
1200,12,19,0,0,0.3
1200,12,19,0,0,0.5
1200,13,14,0.238318,0.617513,0.01
1200,13,14,0,0,0.1
1200,13,14,0,0,0.3
1200,13,14,0,0,0.5
1200,13,15,0.230769,0.805185,0.01
1200,13,15,0,0,0.1
1200,13,15,0,0,0.3
1200,13,15,0,0,0.5
1200,13,16,0.168539,0.482562,0.01
1200,13,16,0,0,0.1
1200,13,16,0,0,0.3
1200,13,16,0,0,0.5
1200,13,17,0.146617,0.516172,0.01
1200,13,17,0,0,0.1
1200,13,17,0,0,0.3
1200,13,17,0,0,0.5
1200,13,18,0.21875,0.630407,0.01
1200,13,18,0,0,0.1
1200,13,18,0,0,0.3
1200,13,18,0,0,0.5
1200,13,19,0.244186,0.647337,0.01
1200,13,19,0,0,0.1
1200,13,19,0,0,0.3
1200,13,19,0,0,0.5
1200,14,15,0.279379,0.482092,0.01
1200,14,15,0,0,0.1
1200,14,15,0,0,0.3
1200,14,15,0,0,0.5
1200,14,16,0.256757,0.522251,0.01
1200,14,16,0,0,0.1
1200,14,16,0,0,0.3
1200,14,16,0,0,0.5
1200,14,17,0.305987,0.442687,0.01
1200,14,17,0,0,0.1
1200,14,17,0,0,0.3
1200,14,17,0,0,0.5
1200,14,18,0.226586,0.483828,0.01
1200,14,18,0,0,0.1
1200,14,18,0,0,0.3
1200,14,18,0,0,0.5
1200,14,19,0.283195,0.420587,0.01
1200,14,19,0,0,0.1
1200,14,19,0,0,0.3
1200,14,19,0,0,0.5
1200,15,16,0.224026,0.4311,0.01
1200,15,16,0,0,0.1
1200,15,16,0,0,0.3
1200,15,16,0,0,0.5
1200,15,17,0.225627,0.520136,0.01
1200,15,17,0,0,0.1
1200,15,17,0,0,0.3
1200,15,17,0,0,0.5
1200,15,18,0.28125,0.621948,0.01
1200,15,18,0,0,0.1
1200,15,18,0,0,0.3
1200,15,18,0,0,0.5
1200,15,19,0.24812,0.552538,0.01
1200,15,19,0,0,0.1
1200,15,19,0,0,0.3
1200,15,19,0,0,0.5
1200,16,17,0.277108,0.630057,0.01
1200,16,17,0,0,0.1
1200,16,17,0,0,0.3
1200,16,17,0,0,0.5
1200,16,18,0.147982,0.585613,0.01
1200,16,18,0,0,0.1
1200,16,18,0,0,0.3
1200,16,18,0,0,0.5
1200,16,19,0.278953,0.337129,0.01
1200,16,19,0,0,0.1
1200,16,19,0,0,0.3
1200,16,19,0,0,0.5
1200,17,18,0.265193,0.549474,0.01
1200,17,18,0,0,0.1
1200,17,18,0,0,0.3
1200,17,18,0,0,0.5
1200,17,19,0.326087,0.374199,0.01
1200,17,19,0,0,0.1
1200,17,19,0,0,0.3
1200,17,19,0,0,0.5
1200,18,19,0.281407,0.465193,0.01
1200,18,19,0,0,0.1
1200,18,19,0,0,0.3
1200,18,19,0,0,0.5
1300,0,1,0.247059,0.710424,0.01
1300,0,1,0,0,0.1
1300,0,1,0,0,0.3
1300,0,1,0,0,0.5
1300,0,2,0.0725806,0.601653,0.01
1300,0,2,0,0,0.1
1300,0,2,0,0,0.3
1300,0,2,0,0,0.5
1300,0,3,0.412844,0.271508,0.01
1300,0,3,0,0,0.1
1300,0,3,0,0,0.3
1300,0,3,0,0,0.5
1300,0,4,0.2,0.644531,0.01
1300,0,4,0,0,0.1
1300,0,4,0,0,0.3
1300,0,4,0,0,0.5
1300,0,5,0.18,0.599346,0.01
1300,0,5,0,0,0.1
1300,0,5,0,0,0.3
1300,0,5,0,0,0.5
1300,0,6,0.153846,0.699669,0.01
1300,0,6,0,0,0.1
1300,0,6,0,0,0.3
1300,0,6,0,0,0.5
1300,0,7,0.25,0.663934,0.01
1300,0,7,0,0,0.1
1300,0,7,0,0,0.3
1300,0,7,0,0,0.5
1300,0,8,0.309524,0.633244,0.01
1300,0,8,0,0,0.1
1300,0,8,0,0,0.3
1300,0,8,0,0,0.5
1300,0,9,0.221402,0.604219,0.01
1300,0,9,0,0,0.1
1300,0,9,0,0,0.3
1300,0,9,0,0,0.5
1300,0,10,0.285246,0.600781,0.01
1300,0,10,0,0,0.1
1300,0,10,0,0,0.3
1300,0,10,0,0,0.5
1300,0,11,0.135484,0.671862,0.01
1300,0,11,0,0,0.1
1300,0,11,0,0,0.3
1300,0,11,0,0,0.5
1300,0,12,0.135678,0.611598,0.01
1300,0,12,0,0,0.1
1300,0,12,0,0,0.3
1300,0,12,0,0,0.5
1300,0,13,0.234783,0.682518,0.01
1300,0,13,0,0,0.1
1300,0,13,0,0,0.3
1300,0,13,0,0,0.5
1300,0,14,0.277045,0.371372,0.01
1300,0,14,0,0,0.1
1300,0,14,0,0,0.3
1300,0,14,0,0,0.5
1300,0,15,0.213198,0.561838,0.01
1300,0,15,0,0,0.1
1300,0,15,0,0,0.3
1300,0,15,0,0,0.5
1300,0,16,0.209862,0.418085,0.01
1300,0,16,0,0,0.1
1300,0,16,0,0,0.3
1300,0,16,0,0,0.5
1300,0,17,0.219101,0.538832,0.01
1300,0,17,0,0,0.1
1300,0,17,0,0,0.3
1300,0,17,0,0,0.5
1300,0,18,0.224784,0.614928,0.01
1300,0,18,0,0,0.1
1300,0,18,0,0,0.3
1300,0,18,0,0,0.5
1300,0,19,0.288462,0.649694,0.01
1300,0,19,0,0,0.1
1300,0,19,0,0,0.3
1300,0,19,0,0,0.5
1300,1,2,0.22449,0.554725,0.01
1300,1,2,0,0,0.1
1300,1,2,0,0,0.3
1300,1,2,0,0,0.5
1300,1,3,0.466088,0.222945,0.01
1300,1,3,0,0,0.1
1300,1,3,0,0,0.3
1300,1,3,0,0,0.5
1300,1,4,0.195122,0.771353,0.01
1300,1,4,0,0,0.1
1300,1,4,0,0,0.3
1300,1,4,0,0,0.5
1300,1,5,0.232877,0.61604,0.01
1300,1,5,0,0,0.1
1300,1,5,0,0,0.3
1300,1,5,0,0,0.5
1300,1,6,0.282051,0.737432,0.01
1300,1,6,0,0,0.1
1300,1,6,0,0,0.3
1300,1,6,0,0,0.5
1300,1,7,0.494318,0.677979,0.01
1300,1,7,0,0,0.1
1300,1,7,0,0,0.3
1300,1,7,0,0,0.5
1300,1,8,0.287671,0.558863,0.01
1300,1,8,0,0,0.1
1300,1,8,0,0,0.3
1300,1,8,0,0,0.5
1300,1,9,0.270096,0.559736,0.01
1300,1,9,0,0,0.1
1300,1,9,0,0,0.3
1300,1,9,0,0,0.5
1300,1,10,0.392971,0.572813,0.01
1300,1,10,0,0,0.1
1300,1,10,0,0,0.3
1300,1,10,0,0,0.5
1300,1,11,0.295455,0.699306,0.01
1300,1,11,0,0,0.1
1300,1,11,0,0,0.3
1300,1,11,0,0,0.5
1300,1,12,0.2,0.609824,0.01
1300,1,12,0,0,0.1
1300,1,12,0,0,0.3
1300,1,12,0,0,0.5
1300,1,13,0.30303,0.744513,0.01
1300,1,13,0,0,0.1
1300,1,13,0,0,0.3
1300,1,13,0,0,0.5
1300,1,14,0.259207,0.448924,0.01
1300,1,14,0,0,0.1
1300,1,14,0,0,0.3
1300,1,14,0,0,0.5
1300,1,15,0.195122,0.58356,0.01
1300,1,15,0,0,0.1
1300,1,15,0,0,0.3
1300,1,15,0,0,0.5
1300,1,16,0.357558,0.419937,0.01
1300,1,16,0,0,0.1
1300,1,16,0,0,0.3
1300,1,16,0,0,0.5
1300,1,17,0.334764,0.645422,0.01
1300,1,17,0,0,0.1
1300,1,17,0,0,0.3
1300,1,17,0,0,0.5
1300,1,18,0.29682,0.607194,0.01
1300,1,18,0,0,0.1
1300,1,18,0,0,0.3
1300,1,18,0,0,0.5
1300,1,19,0.234783,0.588267,0.01
1300,1,19,0,0,0.1
1300,1,19,0,0,0.3
1300,1,19,0,0,0.5
1300,2,3,0.251378,0.355137,0.01
1300,2,3,0,0,0.1
1300,2,3,0,0,0.3
1300,2,3,0,0,0.5
1300,2,4,0.0947368,0.733884,0.01
1300,2,4,0,0,0.1
1300,2,4,0,0,0.3
1300,2,4,0,0,0.5
1300,2,5,0.131579,0.608619,0.01
1300,2,5,0,0,0.1
1300,2,5,0,0,0.3
1300,2,5,0,0,0.5
1300,2,6,0.204082,0.661735,0.01
1300,2,6,0,0,0.1
1300,2,6,0,0,0.3
1300,2,6,0,0,0.5
1300,2,7,0.217877,0.597164,0.01
1300,2,7,0,0,0.1
1300,2,7,0,0,0.3
1300,2,7,0,0,0.5
1300,2,8,0.121212,0.577077,0.01
1300,2,8,0,0,0.1
1300,2,8,0,0,0.3
1300,2,8,0,0,0.5
1300,2,9,0.250696,0.51515,0.01
1300,2,9,0,0,0.1
1300,2,9,0,0,0.3
1300,2,9,0,0,0.5
1300,2,10,0.286082,0.53901,0.01
1300,2,10,0,0,0.1
1300,2,10,0,0,0.3
1300,2,10,0,0,0.5
1300,2,11,0.186441,0.585718,0.01
1300,2,11,0,0,0.1
1300,2,11,0,0,0.3
1300,2,11,0,0,0.5
1300,2,12,0.130435,0.631462,0.01
1300,2,12,0,0,0.1
1300,2,12,0,0,0.3
1300,2,12,0,0,0.5
1300,2,13,0.195652,0.594123,0.01
1300,2,13,0,0,0.1
1300,2,13,0,0,0.3
1300,2,13,0,0,0.5
1300,2,14,0.184783,0.567371,0.01
1300,2,14,0,0,0.1
1300,2,14,0,0,0.3
1300,2,14,0,0,0.5
1300,2,15,0.188235,0.546913,0.01
1300,2,15,0,0,0.1
1300,2,15,0,0,0.3
1300,2,15,0,0,0.5
1300,2,16,0.242089,0.450917,0.01
1300,2,16,0,0,0.1
1300,2,16,0,0,0.3
1300,2,16,0,0,0.5
1300,2,17,0.21519,0.589299,0.01
1300,2,17,0,0,0.1
1300,2,17,0,0,0.3
1300,2,17,0,0,0.5
1300,2,18,0.20122,0.642512,0.01
1300,2,18,0,0,0.1
1300,2,18,0,0,0.3
1300,2,18,0,0,0.5
1300,2,19,0.3,0.601406,0.01
1300,2,19,0,0,0.1
1300,2,19,0,0,0.3
1300,2,19,0,0,0.5
1300,3,4,0.234545,0.455024,0.01
1300,3,4,0,0,0.1
1300,3,4,0,0,0.3
1300,3,4,0,0,0.5
1300,3,5,0.346895,0.301201,0.01
1300,3,5,0,0,0.1
1300,3,5,0,0,0.3
1300,3,5,0,0,0.5
1300,3,6,0.327093,0.385088,0.01
1300,3,6,0,0,0.1
1300,3,6,0,0,0.3
1300,3,6,0,0,0.5
1300,3,7,0.287926,0.339027,0.01
1300,3,7,0,0,0.1
1300,3,7,0,0,0.3
1300,3,7,0,0,0.5
1300,3,8,0.347305,0.314851,0.01
1300,3,8,0,0,0.1
1300,3,8,0,0,0.3
1300,3,8,0,0,0.5
1300,3,9,0.479868,0.285622,0.01
1300,3,9,0,0,0.1
1300,3,9,0,0,0.3
1300,3,9,0,0,0.5
1300,3,10,0.388359,0.246205,0.01
1300,3,10,0,0,0.1
1300,3,10,0,0,0.3
1300,3,10,0,0,0.5
1300,3,11,0.290816,0.34294,0.01
1300,3,11,0,0,0.1
1300,3,11,0,0,0.3
1300,3,11,0,0,0.5
1300,3,12,0.391513,0.361964,0.01
1300,3,12,0,0,0.1
1300,3,12,0,0,0.3
1300,3,12,0,0,0.5
1300,3,13,0.354633,0.304362,0.01
1300,3,13,0,0,0.1
1300,3,13,0,0,0.3
1300,3,13,0,0,0.5
1300,3,14,0.319574,0.429035,0.01
1300,3,14,0,0,0.1
1300,3,14,0,0,0.3
1300,3,14,0,0,0.5
1300,3,15,0.297242,0.339482,0.01
1300,3,15,0,0,0.1
1300,3,15,0,0,0.3
1300,3,15,0,0,0.5
1300,3,16,0.289963,0.642445,0.01
1300,3,16,0,0,0.1
1300,3,16,0,0,0.3
1300,3,16,0,0,0.5
1300,3,17,0.268041,0.476081,0.01
1300,3,17,0,0,0.1
1300,3,17,0,0,0.3
1300,3,17,0,0,0.5
1300,3,18,0.249493,0.429036,0.01
1300,3,18,0,0,0.1
1300,3,18,0,0,0.3
1300,3,18,0,0,0.5
1300,3,19,0.37517,0.271462,0.01
1300,3,19,0,0,0.1
1300,3,19,0,0,0.3
1300,3,19,0,0,0.5
1300,4,5,0.121212,0.707369,0.01
1300,4,5,0,0,0.1
1300,4,5,0,0,0.3
1300,4,5,0,0,0.5
1300,4,6,0.147059,0.70784,0.01
1300,4,6,0,0,0.1
1300,4,6,0,0,0.3
1300,4,6,0,0,0.5
1300,4,7,0.366906,0.726219,0.01
1300,4,7,0,0,0.1
1300,4,7,0,0,0.3
1300,4,7,0,0,0.5
1300,4,8,0.258883,0.636354,0.01
1300,4,8,0,0,0.1
1300,4,8,0,0,0.3
1300,4,8,0,0,0.5
1300,4,9,0.276699,0.468519,0.01
1300,4,9,0,0,0.1
1300,4,9,0,0,0.3
1300,4,9,0,0,0.5
1300,4,10,0.304147,0.635957,0.01
1300,4,10,0,0,0.1
1300,4,10,0,0,0.3
1300,4,10,0,0,0.5
1300,4,11,0.197802,0.73664,0.01
1300,4,11,0,0,0.1
1300,4,11,0,0,0.3
1300,4,11,0,0,0.5
1300,4,12,0.208333,0.677246,0.01
1300,4,12,0,0,0.1
1300,4,12,0,0,0.3
1300,4,12,0,0,0.5
1300,4,13,0.226891,0.717152,0.01
1300,4,13,0,0,0.1
1300,4,13,0,0,0.3
1300,4,13,0,0,0.5
1300,4,14,0.212014,0.605057,0.01
1300,4,14,0,0,0.1
1300,4,14,0,0,0.3
1300,4,14,0,0,0.5
1300,4,15,0.179348,0.639361,0.01
1300,4,15,0,0,0.1
1300,4,15,0,0,0.3
1300,4,15,0,0,0.5
1300,4,16,0.316406,0.639643,0.01
1300,4,16,0,0,0.1
1300,4,16,0,0,0.3
1300,4,16,0,0,0.5
1300,4,17,0.268657,0.737549,0.01
1300,4,17,0,0,0.1
1300,4,17,0,0,0.3
1300,4,17,0,0,0.5
1300,4,18,0.191489,0.639898,0.01
1300,4,18,0,0,0.1
1300,4,18,0,0,0.3
1300,4,18,0,0,0.5
1300,4,19,0.235714,0.680139,0.01
1300,4,19,0,0,0.1
1300,4,19,0,0,0.3
1300,4,19,0,0,0.5
1300,5,6,0.172414,0.749829,0.01
1300,5,6,0,0,0.1
1300,5,6,0,0,0.3
1300,5,6,0,0,0.5
1300,5,7,0.435484,0.633969,0.01
1300,5,7,0,0,0.1
1300,5,7,0,0,0.3
1300,5,7,0,0,0.5
1300,5,8,0.315789,0.634514,0.01
1300,5,8,0,0,0.1
1300,5,8,0,0,0.3
1300,5,8,0,0,0.5
1300,5,9,0.227129,0.509943,0.01
1300,5,9,0,0,0.1
1300,5,9,0,0,0.3
1300,5,9,0,0,0.5
