generation,population1,population2,ld,f_st
0,4,10,0.00213869,0.0053749
0,4,11,0.0020881,0.00523214
0,4,12,0.00216752,0.00538753
0,4,13,0.00214832,0.00512973
0,4,14,0.00205783,0.00497914
0,4,15,0.00214875,0.00584377
0,4,16,0.0021602,0.00522442
0,4,17,0.00219158,0.00471257
0,4,18,0.00217284,0.00544876
0,4,19,0.00220044,0.00535488
0,5,6,0.00203372,0.00552258
0,5,7,0.00204997,0.00503636
0,5,8,0.00211465,0.00637134
0,5,9,0.00208906,0.00563537
0,5,10,0.00209493,0.00584949
0,5,11,0.00205164,0.00495968
0,5,12,0.00209506,0.0048599
0,5,13,0.00209009,0.00506225
0,5,14,0.00200193,0.00486237
0,5,15,0.00207829,0.00584569
0,5,16,0.00207042,0.00521751
0,5,17,0.00214018,0.0056872
0,5,18,0.00209226,0.00531362
0,5,19,0.0021256,0.00596214
0,6,7,0.00198989,0.00483038
0,6,8,0.00204578,0.00522427
0,6,9,0.00203132,0.00531868
0,6,10,0.00202446,0.00568579
0,6,11,0.00200483,0.00580576
0,6,12,0.00203411,0.00543678
0,6,13,0.00201545,0.0048041
0,6,14,0.00196192,0.0049552
0,6,15,0.00202107,0.00556406
0,6,16,0.00202836,0.00562158
0,6,17,0.0020649,0.00470331
0,6,18,0.00201939,0.00496987
0,6,19,0.00209733,0.0053739
0,7,8,0.00204076,0.00428375
0,7,9,0.00204565,0.00502138
0,7,10,0.00201703,0.00527874
0,7,11,0.00200072,0.00508112
0,7,12,0.00204589,0.00467006
0,7,13,0.00202348,0.00521139
0,7,14,0.00195265,0.00472381
0,7,15,0.0020187,0.00426041
0,7,16,0.00199951,0.00508583
0,7,17,0.00204646,0.00525514
0,7,18,0.00203513,0.00536298
0,7,19,0.00209303,0.00619753
0,8,9,0.00210586,0.0047719
0,8,10,0.00209579,0.00582556
0,8,11,0.00207312,0.00561447
0,8,12,0.00210741,0.00492035
0,8,13,0.00209805,0.00544889
0,8,14,0.00200037,0.00491765
0,8,15,0.00209937,0.00550905
0,8,16,0.00207974,0.0056041
0,8,17,0.00212954,0.00465724
0,8,18,0.00210782,0.00610639
0,8,19,0.00214396,0.00559197
0,9,10,0.00205508,0.00475743
0,9,11,0.00204311,0.00531515
0,9,12,0.0020702,0.00514863
0,9,13,0.00207084,0.00524019
0,9,14,0.00197826,0.00492819
0,9,15,0.00209738,0.00510666
0,9,16,0.00206637,0.00572005
0,9,17,0.00211639,0.00475681
0,9,18,0.00209157,0.00554958
0,9,19,0.00210878,0.00592065
0,10,11,0.00203954,0.00504699
0,10,12,0.00209021,0.00596642
0,10,13,0.00206097,0.00476985
0,10,14,0.00197029,0.00476684
0,10,15,0.00206141,0.0054075
0,10,16,0.00204167,0.00537326
0,10,17,0.00207952,0.00634602
0,10,18,0.00206825,0.00583956
0,10,19,0.00211308,0.0057256
0,11,12,0.00203385,0.00539544
0,11,13,0.00205847,0.00526588
0,11,14,0.00194861,0.00522463
0,11,15,0.00204872,0.00533902
0,11,16,0.00200382,0.00540173
0,11,17,0.0020735,0.00508464
0,11,18,0.00204609,0.00598292
0,11,19,0.00210314,0.0050625
0,12,13,0.00207061,0.00525005
0,12,14,0.00198765,0.00472541
0,12,15,0.00207951,0.00475573
0,12,16,0.00205115,0.00574021
0,12,17,0.00210632,0.00533981
0,12,18,0.00208194,0.00575978
0,12,19,0.00212966,0.00610618
0,13,14,0.00196274,0.00441624
0,13,15,0.00204301,0.00495489
0,13,16,0.00203522,0.0054343
0,13,17,0.00209609,0.00534828
0,13,18,0.00207148,0.00492981
0,13,19,0.00212486,0.00592257
0,14,15,0.00196862,0.00420928
0,14,16,0.00194633,0.00460873
0,14,17,0.00199569,0.0041655
0,14,18,0.00199357,0.00522408
0,14,19,0.00200856,0.00534461
0,15,16,0.00204985,0.00597452
0,15,17,0.00212006,0.00457792
0,15,18,0.00206763,0.00523584
0,15,19,0.00208764,0.00589566
0,16,17,0.00206949,0.0055079
0,16,18,0.00206048,0.00587014
0,16,19,0.0021195,0.00558217
0,17,18,0.00209093,0.00544422
0,17,19,0.00215057,0.00514275
0,18,19,0.00212493,0.00573229
100,0,1,0.00465732,0.0524131
100,0,2,0.00473474,0.0587141
100,0,3,0.00495129,0.0673131
100,0,4,0.00418779,0.0444227
100,0,5,0.00539631,0.0744594
100,0,6,0.0042213,0.0360468
100,0,7,0.00397181,0.0324788
100,0,8,0.00396528,0.0311011
100,0,9,0.00421596,0.0415331
100,0,10,0.00394329,0.0271424
100,0,11,0.0040642,0.0416387
100,0,12,0.00403739,0.0401746
100,0,13,0.00389367,0.0336403
100,0,14,0.00414802,0.0449609
100,0,15,0.00405113,0.0368545
100,0,16,0.00473278,0.0582215
100,0,17,0.00432952,0.052307
100,0,18,0.00422327,0.0447404
100,0,19,0.00560348,0.0765626
100,1,2,0.00552566,0.0718543
100,1,3,0.00633703,0.0926265
100,1,4,0.00541535,0.0750253
100,1,5,0.00556044,0.069501
100,1,6,0.00531052,0.0692524
100,1,7,0.0046557,0.0553049
100,1,8,0.00479104,0.0547383
100,1,9,0.00523099,0.0650376
100,1,10,0.00479743,0.0562363
100,1,11,0.00485842,0.0581288
100,1,12,0.00430336,0.0434794
100,1,13,0.00439989,0.0479028
100,1,14,0.00553933,0.0791715
100,1,15,0.00491212,0.0594694
100,1,16,0.00689254,0.101347
100,1,17,0.00560206,0.0769513
100,1,18,0.00536611,0.0740376
100,1,19,0.00670319,0.0909297
100,2,3,0.00549835,0.0750014
100,2,4,0.00428206,0.0420396
100,2,5,0.00542372,0.0683324
100,2,6,0.00479078,0.0631496
100,2,7,0.00438407,0.04793
100,2,8,0.00445758,0.0505272
100,2,9,0.00503928,0.0657491
100,2,10,0.0047218,0.0576134
100,2,11,0.00466366,0.0557549
100,2,12,0.00444744,0.0470564
100,2,13,0.00424472,0.0490547
100,2,14,0.00472633,0.0580963
100,2,15,0.00477079,0.0609168
100,2,16,0.00534557,0.0701673
100,2,17,0.00433358,0.0468341
100,2,18,0.00494171,0.0643806
100,2,19,0.00516702,0.0571562
100,3,4,0.00511685,0.0677842
100,3,5,0.00712706,0.103892
100,3,6,0.00544193,0.0772393
100,3,7,0.0048953,0.0624825
100,3,8,0.00510114,0.0673712
100,3,9,0.00524793,0.0681673
100,3,10,0.00503714,0.0673314
100,3,11,0.00548456,0.0803039
100,3,12,0.00555139,0.0808632
100,3,13,0.00508037,0.0705986
100,3,14,0.00505536,0.0652468
100,3,15,0.00503637,0.0649628
100,3,16,0.00517995,0.0603914
100,3,17,0.00476167,0.0537723
100,3,18,0.00510708,0.0554956
100,3,19,0.00768698,0.114478
100,4,5,0.00501131,0.0613402
100,4,6,0.00414591,0.03897
100,4,7,0.00408014,0.0339909
100,4,8,0.00418175,0.0415075
100,4,9,0.0043892,0.0471362
100,4,10,0.00438189,0.0468876
100,4,11,0.00422401,0.043676
100,4,12,0.00404397,0.0417943
100,4,13,0.00401665,0.0437049
100,4,14,0.00413729,0.0363331
100,4,15,0.00415901,0.039106
100,4,16,0.00454476,0.0426955
100,4,17,0.00420826,0.0402026
100,4,18,0.00433359,0.0402668
100,4,19,0.00569017,0.0794837
100,5,6,0.00518852,0.0658462
100,5,7,0.00475774,0.0562232
100,5,8,0.00491947,0.0622986
100,5,9,0.00551372,0.0752942
100,5,10,0.0050121,0.0622826
100,5,11,0.00457147,0.0468502
100,5,12,0.00453316,0.0454572
100,5,13,0.00461443,0.0551759
100,5,14,0.00515211,0.0680098
100,5,15,0.00498766,0.0603451
100,5,16,0.00647888,0.0889084
100,5,17,0.00571859,0.0813558
100,5,18,0.00552216,0.0758757
100,5,19,0.00572966,0.0630668
100,6,7,0.00409743,0.0346371
100,6,8,0.00419593,0.035631
100,6,9,0.00444449,0.0455747
100,6,10,0.004137,0.0312155
100,6,11,0.00418114,0.0399987
100,6,12,0.00422461,0.0467225
100,6,13,0.00408389,0.0365499
100,6,14,0.00435519,0.0501861
100,6,15,0.00428623,0.0404422
100,6,16,0.00515218,0.0647167
100,6,17,0.00465392,0.0579685
100,6,18,0.00445385,0.0498241
100,6,19,0.00630778,0.089029
100,7,8,0.00388056,0.0252393
100,7,9,0.00398862,0.0310835
100,7,10,0.00392156,0.0293052
100,7,11,0.00392946,0.0329862
100,7,12,0.0039003,0.0363423
100,7,13,0.00372001,0.0290855
100,7,14,0.00400038,0.0339793
100,7,15,0.0039258,0.0308852
100,7,16,0.00461202,0.0536297
100,7,17,0.00420063,0.0467443
100,7,18,0.00407801,0.0367012
100,7,19,0.00535324,0.0712585
100,8,9,0.00415304,0.0375451
100,8,10,0.00410968,0.0324635
100,8,11,0.00405894,0.0348539
100,8,12,0.00393163,0.0357623
100,8,13,0.0037354,0.0281761
100,8,14,0.00410202,0.0414048
100,8,15,0.0039862,0.0331975
100,8,16,0.00471629,0.0606947
100,8,17,0.00439044,0.0535189
100,8,18,0.00441766,0.0510617
100,8,19,0.00558834,0.0764644
100,9,10,0.00433922,0.0372141
100,9,11,0.00434923,0.0492329
100,9,12,0.00444734,0.0530654
100,9,13,0.00416972,0.042488
100,9,14,0.00441926,0.0451962
100,9,15,0.00443481,0.0415944
100,9,16,0.00505426,0.0628918
100,9,17,0.00473978,0.0574349
100,9,18,0.00464042,0.0533432
100,9,19,0.00633836,0.0884109
100,10,11,0.00423863,0.0410059
100,10,12,0.00396719,0.0363087
100,10,13,0.00404563,0.0363868
100,10,14,0.004196,0.0451484
100,10,15,0.00425434,0.0378554
100,10,16,0.00501786,0.0633262
100,10,17,0.00446189,0.0527142
100,10,18,0.00425579,0.0434478
100,10,19,0.00623539,0.0859229
100,11,12,0.00401323,0.0403613
100,11,13,0.00384365,0.0321755
100,11,14,0.00408854,0.0459067
100,11,15,0.00408584,0.039498
100,11,16,0.00483109,0.0621154
100,11,17,0.00446728,0.0580986
100,11,18,0.00445289,0.0552772
100,11,19,0.00500977,0.0633291
100,12,13,0.00375834,0.0312105
100,12,14,0.00422355,0.0503827
100,12,15,0.00401349,0.0399515
100,12,16,0.0051199,0.0679739
100,12,17,0.00439192,0.0549722
100,12,18,0.0043875,0.0520769
100,12,19,0.00504333,0.0586445
100,13,14,0.00409077,0.0455952
100,13,15,0.0039559,0.0334153
100,13,16,0.00460567,0.0604378
100,13,17,0.00417314,0.0494614
100,13,18,0.00412532,0.0437339
100,13,19,0.0049967,0.0635632
100,14,15,0.0043802,0.0476479
100,14,16,0.00444326,0.0430088
100,14,17,0.00420541,0.0441241
100,14,18,0.00447285,0.0463279
100,14,19,0.00563805,0.0767932
100,15,16,0.00489495,0.0603368
100,15,17,0.00435927,0.050123
100,15,18,0.00429162,0.0419942
100,15,19,0.00542677,0.0740889
100,16,17,0.00483649,0.0519847
100,16,18,0.00455851,0.0415542
100,16,19,0.0066627,0.0939456
100,17,18,0.00434034,0.0389222
100,17,19,0.00620163,0.0881551
100,18,19,0.00638075,0.0921036
200,0,1,0.0041865,0.0361235
200,0,2,0.00464301,0.04947
200,0,3,0.00636582,0.0860217
200,0,4,0.00426704,0.042699
200,0,5,0.00495045,0.0606983
200,0,6,0.00403654,0.035095
200,0,7,0.00383289,0.0304467
200,0,8,0.00410545,0.0337671
200,0,9,0.00457553,0.0490651
200,0,10,0.00389298,0.0254312
200,0,11,0.00389097,0.0254483
200,0,12,0.00407329,0.0303706
200,0,13,0.00399652,0.0255915
200,0,14,0.00479432,0.0591435
200,0,15,0.00435668,0.0404304
200,0,16,0.00476699,0.0585227
200,0,17,0.00473956,0.0592993
200,0,18,0.00435694,0.0454579
200,0,19,0.00501043,0.0590113
200,1,2,0.00461194,0.0527499
200,1,3,0.00616174,0.0853089
200,1,4,0.00455481,0.0518333
200,1,5,0.00463676,0.0516579
200,1,6,0.00425783,0.0476299
200,1,7,0.00380668,0.0405838
200,1,8,0.00424288,0.0455413
200,1,9,0.00463516,0.0567766
200,1,10,0.00395028,0.0405303
200,1,11,0.00401551,0.0360792
200,1,12,0.00400695,0.0344951
200,1,13,0.00402838,0.0323676
200,1,14,0.00489661,0.0648403
200,1,15,0.00445069,0.0496126
200,1,16,0.00485639,0.0649586
200,1,17,0.00482003,0.0674617
200,1,18,0.0044953,0.0539717
200,1,19,0.00473987,0.0540871
200,2,3,0.00595605,0.0760813
200,2,4,0.00448127,0.0420765
200,2,5,0.00463291,0.045467
200,2,6,0.00449078,0.0519325
200,2,7,0.00406087,0.0410082
200,2,8,0.00419512,0.0401197
200,2,9,0.00523946,0.0674873
200,2,10,0.00428796,0.0447951
200,2,11,0.00416174,0.0309566
200,2,12,0.00424363,0.0380262
200,2,13,0.0043693,0.0430831
200,2,14,0.0051561,0.0644693
200,2,15,0.00462821,0.0498719
200,2,16,0.00494445,0.0612701
200,2,17,0.00469643,0.059399
200,2,18,0.00463458,0.0555058
200,2,19,0.00469047,0.0440969
200,3,4,0.00532434,0.0630904
200,3,5,0.00715098,0.0976624
200,3,6,0.00623065,0.0874301
200,3,7,0.00509204,0.0642147
200,3,8,0.00568685,0.0742353
200,3,9,0.00636802,0.0856714
200,3,10,0.00561418,0.0749897
200,3,11,0.00535173,0.0671649
200,3,12,0.00588498,0.0803121
200,3,13,0.00611767,0.0848119
200,3,14,0.00504021,0.0564853
200,3,15,0.005847,0.0733906
200,3,16,0.00464839,0.0448695
200,3,17,0.00467458,0.0517815
200,3,18,0.00491292,0.0516123
200,3,19,0.0065556,0.0891572
200,4,5,0.00514128,0.0656155
200,4,6,0.00415929,0.042782
200,4,7,0.00378371,0.030139
200,4,8,0.00412557,0.0400712
200,4,9,0.00438158,0.0468364
200,4,10,0.00392247,0.0381124
200,4,11,0.004036,0.0307405
200,4,12,0.00410999,0.0393366
200,4,13,0.00418352,0.0422586
200,4,14,0.00455062,0.0507872
200,4,15,0.00416388,0.0352774
200,4,16,0.0044087,0.0450492
200,4,17,0.00401701,0.034591
200,4,18,0.00403693,0.0338394
200,4,19,0.00508131,0.0566631
200,5,6,0.00492468,0.0651845
200,5,7,0.00457122,0.0574125
200,5,8,0.00495822,0.0620292
200,5,9,0.00592757,0.0819745
200,5,10,0.00467511,0.0581267
200,5,11,0.0043327,0.0464749
200,5,12,0.00466524,0.0507182
200,5,13,0.0046534,0.0539244
200,5,14,0.00622399,0.0868213
200,5,15,0.00514041,0.0612663
200,5,16,0.0060617,0.0855253
200,5,17,0.00584625,0.0829045
200,5,18,0.0052812,0.0712405
200,5,19,0.00529747,0.0557469
200,6,7,0.0038598,0.0378626
200,6,8,0.00405381,0.0342971
200,6,9,0.00452028,0.0480072
200,6,10,0.00386477,0.0327868
200,6,11,0.0038434,0.0321281
200,6,12,0.00411906,0.0415378
200,6,13,0.00391788,0.033667
200,6,14,0.00472863,0.0577678
200,6,15,0.00411241,0.0360588
200,6,16,0.00486265,0.064249
200,6,17,0.0045917,0.0600929
200,6,18,0.00438784,0.0520704
200,6,19,0.00497424,0.0625774
200,7,8,0.00374343,0.0261573
200,7,9,0.00398274,0.0354642
200,7,10,0.00353422,0.0245733
200,7,11,0.00364217,0.0256748
200,7,12,0.00375843,0.0299501
200,7,13,0.00373236,0.0267227
200,7,14,0.00396542,0.0387494
200,7,15,0.00388286,0.0292478
200,7,16,0.00410854,0.0425306
200,7,17,0.00389145,0.0389478
200,7,18,0.00371936,0.0268659
200,7,19,0.00438999,0.0509968
200,8,9,0.00435694,0.0419309
200,8,10,0.00385548,0.027184
200,8,11,0.00389403,0.0318035
200,8,12,0.00399966,0.0356074
200,8,13,0.00401519,0.0297701
200,8,14,0.0044923,0.0494255
200,8,15,0.00409417,0.0315864
200,8,16,0.00450771,0.0520215
200,8,17,0.00440408,0.0523382
200,8,18,0.00416311,0.0431895
200,8,19,0.00481043,0.0583653
200,9,10,0.00414502,0.0394658
200,9,11,0.00433619,0.0454743
200,9,12,0.00439554,0.0462611
200,9,13,0.00428705,0.0457958
200,9,14,0.00485641,0.0557467
200,9,15,0.00415739,0.0325858
200,9,16,0.00505166,0.0634037
200,9,17,0.00464433,0.0584396
200,9,18,0.00456131,0.0520716
200,9,19,0.00566551,0.0752739
200,10,11,0.00377932,0.0255527
200,10,12,0.00373462,0.0305038
200,10,13,0.00385986,0.027515
200,10,14,0.00427718,0.0467619
200,10,15,0.00400495,0.0323695
200,10,16,0.00434409,0.0524099
200,10,17,0.00420192,0.0514717
200,10,18,0.00398842,0.0408365
200,10,19,0.00466462,0.0561113
200,11,12,0.00376337,0.0245047
200,11,13,0.00383948,0.0246688
200,11,14,0.00434083,0.0496655
200,11,15,0.00403126,0.0320712
200,11,16,0.00430066,0.0485785
200,11,17,0.00408248,0.0429508
200,11,18,0.00393082,0.0344921
200,11,19,0.00442068,0.047157
200,12,13,0.00399296,0.0311508
200,12,14,0.00477949,0.0613612
200,12,15,0.00429185,0.0416252
200,12,16,0.00457347,0.0571545
200,12,17,0.00457613,0.0594008
200,12,18,0.00447582,0.0536886
200,12,19,0.00446968,0.045724
200,13,14,0.00458483,0.0519365
200,13,15,0.00404715,0.030232
200,13,16,0.00475298,0.0602734
200,13,17,0.00461593,0.0573571
200,13,18,0.00412597,0.0430224
200,13,19,0.00473685,0.0528164
200,14,15,0.00449102,0.0417247
200,14,16,0.00447018,0.0454179
200,14,17,0.00428484,0.0455677
200,14,18,0.00428193,0.0389163
200,14,19,0.00569218,0.0748286
200,15,16,0.00458277,0.0481795
200,15,17,0.00436327,0.0466671
200,15,18,0.0042609,0.0329269
200,15,19,0.00529928,0.0664582
200,16,17,0.00406843,0.0373152
200,16,18,0.0042178,0.0359977
200,16,19,0.00530072,0.0706527
200,17,18,0.00405256,0.0346292
200,17,19,0.00538839,0.0743514
200,18,19,0.00522246,0.067225
300,0,1,0.0040018,0.029079
300,0,2,0.0040744,0.0435419
300,0,3,0.00533205,0.0687255
300,0,4,0.00378349,0.0332207
300,0,5,0.00435204,0.0484498
300,0,6,0.00379752,0.0334146
300,0,7,0.00380691,0.0334787
300,0,8,0.00377962,0.0299477
300,0,9,0.00453854,0.0487776
300,0,10,0.00386475,0.0296596
300,0,11,0.00361741,0.0252436
300,0,12,0.00374987,0.031326
300,0,13,0.00367523,0.0274789
300,0,14,0.00454785,0.0551568
300,0,15,0.0040535,0.0364183
300,0,16,0.00479261,0.0588923
300,0,17,0.00507984,0.0616844
300,0,18,0.0043914,0.0503237
300,0,19,0.00491706,0.0608065
300,1,2,0.00436179,0.0448687
300,1,3,0.00623031,0.0795882
300,1,4,0.00399135,0.0351726
300,1,5,0.00465792,0.0485422
300,1,6,0.00408483,0.0366157
300,1,7,0.00413171,0.0390079
300,1,8,0.00413785,0.0388365
300,1,9,0.00465087,0.0465873
300,1,10,0.00387174,0.0299445
300,1,11,0.00395436,0.0287012
300,1,12,0.00406039,0.0317041
300,1,13,0.00393904,0.0332849
300,1,14,0.00499225,0.0616334
300,1,15,0.00422646,0.0361248
300,1,16,0.0052724,0.0648129
300,1,17,0.00551708,0.0673162
300,1,18,0.00496909,0.0590949
300,1,19,0.00496112,0.0542646
300,2,3,0.00504442,0.0613227
300,2,4,0.00363826,0.02616
300,2,5,0.0040745,0.0362173
300,2,6,0.00382337,0.0380665
300,2,7,0.00385417,0.035332
300,2,8,0.0040443,0.0410553
300,2,9,0.00452417,0.0490225
300,2,10,0.00394177,0.0368902
300,2,11,0.00374487,0.0311456
300,2,12,0.00401904,0.0351222
300,2,13,0.00380767,0.0353669
300,2,14,0.00421521,0.0487201
300,2,15,0.0038716,0.0372415
300,2,16,0.00439216,0.051268
300,2,17,0.00474552,0.0504727
300,2,18,0.00421753,0.0455345
300,2,19,0.00434972,0.0438801
300,3,4,0.00443692,0.0439578
300,3,5,0.00588322,0.0772326
300,3,6,0.00535536,0.0692792
300,3,7,0.00474584,0.0559495
300,3,8,0.00498061,0.0588169
300,3,9,0.00550411,0.0668015
300,3,10,0.00545506,0.0684399
300,3,11,0.00503078,0.0624801
300,3,12,0.00549003,0.0746936
300,3,13,0.00517996,0.0690162
300,3,14,0.00450708,0.0500794
300,3,15,0.00507792,0.0594402
300,3,16,0.00419816,0.0376687
300,3,17,0.00417612,0.0334036
300,3,18,0.00416372,0.032397
300,3,19,0.00648762,0.0877144
300,4,5,0.00405525,0.0418563
300,4,6,0.00366671,0.0281296
300,4,7,0.00353015,0.0211448
300,4,8,0.00367568,0.0254287
300,4,9,0.00414788,0.0352877
300,4,10,0.00374849,0.026806
300,4,11,0.00356715,0.0246103
300,4,12,0.00364237,0.0302042
300,4,13,0.0035498,0.0255776
300,4,14,0.00381524,0.0298711
300,4,15,0.00363759,0.0233025
300,4,16,0.00399804,0.0312497
300,4,17,0.00401069,0.0291801
300,4,18,0.00376861,0.0249543
300,4,19,0.00451059,0.0540313
300,5,6,0.00402711,0.0425162
300,5,7,0.00418176,0.0460476
300,5,8,0.00435249,0.0525223
300,5,9,0.0049259,0.0547621
300,5,10,0.00438411,0.0473841
300,5,11,0.00412073,0.0436867
300,5,12,0.00423378,0.0441174
300,5,13,0.00403086,0.0392594
300,5,14,0.00489591,0.0628202
300,5,15,0.00424602,0.0461476
300,5,16,0.00507548,0.0615107
300,5,17,0.00527387,0.0663141
300,5,18,0.00475536,0.0572914
300,5,19,0.00477508,0.0488516
300,6,7,0.00367178,0.0284799
300,6,8,0.00368776,0.0280487
300,6,9,0.00397632,0.0305483
300,6,10,0.00369679,0.0235264
300,6,11,0.00353567,0.0240165
300,6,12,0.00366061,0.0335793
300,6,13,0.00348064,0.0220226
300,6,14,0.0042872,0.0505006
300,6,15,0.00368491,0.0263079
300,6,16,0.00449929,0.053819
300,6,17,0.00486812,0.0578491
300,6,18,0.00415138,0.0425585
300,6,19,0.00453485,0.0552458
300,7,8,0.00357596,0.0213388
300,7,9,0.00405681,0.0346865
300,7,10,0.00365235,0.0284098
300,7,11,0.00345632,0.0210055
300,7,12,0.00369326,0.0306971
300,7,13,0.00365886,0.0263084
300,7,14,0.00391098,0.0366647
300,7,15,0.00366756,0.0241386
300,7,16,0.0040111,0.0401817
300,7,17,0.00427614,0.0437237
300,7,18,0.00376105,0.0328757
300,7,19,0.00471448,0.0606523
300,8,9,0.00416386,0.0344212
300,8,10,0.00371831,0.027346
300,8,11,0.00358704,0.0218521
300,8,12,0.00383999,0.0352606
300,8,13,0.00354947,0.024227
300,8,14,0.00422631,0.0458756
300,8,15,0.00371161,0.0209564
300,8,16,0.0044327,0.0469892
300,8,17,0.00458551,0.0486905
300,8,18,0.00400973,0.0390831
300,8,19,0.00473384,0.0590362
300,9,10,0.00431073,0.0413658
300,9,11,0.00411762,0.0369714
300,9,12,0.00423637,0.0450946
300,9,13,0.0039996,0.0349792
300,9,14,0.00437215,0.0447177
300,9,15,0.00429665,0.0341849
300,9,16,0.00496221,0.056319
300,9,17,0.00525482,0.0591114
300,9,18,0.00455826,0.0468594
300,9,19,0.00538342,0.0658387
300,10,11,0.00367711,0.0214716
300,10,12,0.00372927,0.0262065
300,10,13,0.00371712,0.0266683
300,10,14,0.00427737,0.0442881
300,10,15,0.00381934,0.026045
300,10,16,0.00455989,0.053011
300,10,17,0.00475221,0.0534742
300,10,18,0.0042308,0.0428485
300,10,19,0.00492586,0.0571148
300,11,12,0.00362321,0.0233888
300,11,13,0.00346398,0.0230216
300,11,14,0.00421245,0.0465025
300,11,15,0.00364549,0.0217973
300,11,16,0.00453723,0.0536799
300,11,17,0.00464773,0.0550522
300,11,18,0.00404753,0.0414529
300,11,19,0.0046076,0.0535585
300,12,13,0.00368226,0.0311855
300,12,14,0.0044238,0.0541717
300,12,15,0.00382548,0.0345265
300,12,16,0.00459392,0.0609012
300,12,17,0.00475462,0.0563381
300,12,18,0.00429739,0.0515051
300,12,19,0.00449912,0.0466729
300,13,14,0.00409708,0.047401
300,13,15,0.00368081,0.0222911
300,13,16,0.00433285,0.0510462
300,13,17,0.0044873,0.0540707
300,13,18,0.0040115,0.0427925
300,13,19,0.0045676,0.0554668
300,14,15,0.00419006,0.0460744
300,14,16,0.00395252,0.0293107
300,14,17,0.00411777,0.0384344
300,14,18,0.00385242,0.0289822
300,14,19,0.00589959,0.0861531
300,15,16,0.00448653,0.0491614
300,15,17,0.00430283,0.0413836
300,15,18,0.00407754,0.0351992
300,15,19,0.00485485,0.0585754
300,16,17,0.00424552,0.0342421
300,16,18,0.0038879,0.0260682
300,16,19,0.00601544,0.0850376
300,17,18,0.00406204,0.0277698
300,17,19,0.00583859,0.0737543
300,18,19,0.00561548,0.0743022
400,0,1,0.00398554,0.0357921
400,0,2,0.00352732,0.0291216
400,0,3,0.00553328,0.0700758
400,0,4,0.00345841,0.0256841
400,0,5,0.00366083,0.0322334
400,0,6,0.00358739,0.0263988
400,0,7,0.00341863,0.0197605
400,0,8,0.00340448,0.0204297
400,0,9,0.00370047,0.0323648
400,0,10,0.00362217,0.0246933
400,0,11,0.00315581,0.0185084
400,0,12,0.00338169,0.0216455
400,0,13,0.00337008,0.02207
400,0,14,0.00390712,0.0380688
400,0,15,0.00382173,0.0323525
400,0,16,0.00428789,0.0487126
400,0,17,0.00413175,0.0433183
400,0,18,0.00379623,0.0354069
