generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
380,15,0.186332,0.736918,-1.11021e+75,0.836,0.0909091,0.257032,
380,16,0.21655,0.135218,0.521653,0.892,0.0358744,0.484013,
380,17,0.324141,0.149675,-1.07424e+75,0.864,0.0324074,0.657692,
380,18,0.222321,0.386489,0.818509,0.828,0.0483092,0.323892,
380,19,0.902598,0.44995,0.642198,0.856,0.0233645,0.42682,
400,0,0.592845,0.844266,0.857746,0.896,0.0669643,0.544419,
400,1,0.857946,0.847252,0.870968,0.908,0.061674,0.382113,
400,2,0.623564,0.384382,1.07923e+75,0.86,0.0883721,0.638292,
400,3,0.297535,0.056713,0.868797,0.892,0.00896861,0.588274,
400,4,0.272656,0.477665,-1.09969e+75,0.844,0.109005,0.311938,
400,5,0.812169,0.479977,0.546974,0.9,0.0222222,0.448219,
400,6,0.392785,0.836079,-1.16817e+152,0.92,0.0695652,0.498376,
400,7,0.337396,0.648172,0.475284,0.892,0.0941704,0.419404,
400,8,0.368242,0.957155,1.37052e+229,0.908,0.0660793,0.429147,
400,9,0.140351,0.870087,0.586726,0.86,0.0372093,0.249344,
400,10,0.473608,0.800911,0.517221,0.848,0.0896226,0.570904,
400,11,0.520477,0.67888,0.682158,0.908,0.145374,0.462527,
400,12,0.720633,0.58202,0.732686,0.888,0.0495495,0.442209,
400,13,0.537373,0.758616,0.640571,0.876,0.0684932,0.545178,
400,14,0.105908,0.4736,0.730281,0.892,0.0313901,0.132739,
400,15,0.186332,0.736918,1.48147e+229,0.84,0.109524,0.257032,
400,16,0.21655,0.135218,0.674924,0.888,0.0540541,0.484013,
400,17,0.324141,0.149675,0.569555,0.86,0.0790698,0.657692,
400,18,0.222321,0.386489,0.882082,0.856,0.0794393,0.323892,
400,19,0.902598,0.44995,-2.42052e+152,0.888,0.0630631,0.42682,
420,0,0.592845,0.844266,0.88487,0.892,0.0941704,0.544419,
420,1,0.857946,0.847252,0.755266,0.892,0.0403587,0.382113,
420,2,0.623564,0.384382,0.595312,0.848,0.0990566,0.638292,
420,3,0.297535,0.056713,0.530197,0.9,0.0222222,0.588274,
420,4,0.272656,0.477665,0.573058,0.848,0.103774,0.311938,
420,5,0.812169,0.479977,0.83979,0.904,0.0575221,0.448219,
420,6,0.392785,0.836079,0.876031,0.908,0.0881057,0.498376,
420,7,0.337396,0.648172,0.858007,0.9,0.0933333,0.419404,
420,8,0.368242,0.957155,0.845336,0.892,0.0807175,0.429147,
420,9,0.140351,0.870087,0.791088,0.852,0.056338,0.249344,
420,10,0.473608,0.800911,0.833618,0.872,0.0917431,0.570904,
420,11,0.520477,0.67888,0.64222,0.92,0.0565217,0.462527,
420,12,0.720633,0.58202,0.489111,0.9,0.0755556,0.442209,
420,13,0.537373,0.758616,0.618828,0.872,0.0504587,0.545178,
420,14,0.105908,0.4736,0.714273,0.896,0.0625,0.132739,
420,15,0.186332,0.736918,-1.48147e+229,0.84,0.119048,0.257032,
420,16,0.21655,0.135218,1.3827e+229,0.9,0.0311111,0.484013,
420,17,0.324141,0.149675,0.786205,0.86,0.0976744,0.657692,
420,18,0.222321,0.386489,0.498875,0.844,0.0758294,0.323892,
420,19,0.902598,0.44995,0.543868,0.908,0.0704846,0.42682,
440,0,0.592845,0.844266,0.872711,0.88,0.0727273,0.544419,
440,1,0.857946,0.847252,0.529398,0.888,0.036036,0.382113,
440,2,0.623564,0.384382,0.74971,0.844,0.0473934,0.638292,
440,3,0.297535,0.056713,0.828312,0.88,0.0227273,0.588274,
440,4,0.272656,0.477665,0.576667,0.836,0.0956938,0.311938,
440,5,0.812169,0.479977,1.0267e+75,0.904,0.079646,0.448219,
440,6,0.392785,0.836079,0.634714,0.888,0.0630631,0.498376,
440,7,0.337396,0.648172,0.757155,0.904,0.10177,0.419404,
440,8,0.368242,0.957155,-1.3951e+229,0.892,0.0717489,0.429147,
440,9,0.140351,0.870087,0.529326,0.864,0.0462963,0.249344,
440,10,0.473608,0.800911,0.62527,0.872,0.0733945,0.570904,
440,11,0.520477,0.67888,0.769824,0.912,0.114035,0.462527,
440,12,0.720633,0.58202,0.663303,0.92,0.0782609,0.442209,
440,13,0.537373,0.758616,0.704175,0.864,0.0925926,0.545178,
440,14,0.105908,0.4736,0.75478,0.88,0.0636364,0.132739,
440,15,0.186332,0.736918,0.591091,0.864,0.087963,0.257032,
440,16,0.21655,0.135218,0.571335,0.912,0.0482456,0.484013,
440,17,0.324141,0.149675,0.732126,0.892,0.0403587,0.657692,
440,18,0.222321,0.386489,0.775184,0.872,0.0642202,0.323892,
440,19,0.902598,0.44995,0.584576,0.904,0.0442478,0.42682,
460,0,0.592845,0.844266,0.872277,0.864,0.0925926,0.544419,
460,1,0.857946,0.847252,0.861665,0.896,0.0535714,0.382113,
460,2,0.623564,0.384382,0.746745,0.856,0.0841121,0.638292,
460,3,0.297535,0.056713,0.512057,0.868,0.0368664,0.588274,
460,4,0.272656,0.477665,0.714149,0.848,0.108491,0.311938,
460,5,0.812169,0.479977,1.34098e+229,0.928,0.0732759,0.448219,
460,6,0.392785,0.836079,0.490034,0.892,0.0717489,0.498376,
460,7,0.337396,0.648172,0.807343,0.908,0.0440529,0.419404,
460,8,0.368242,0.957155,0.620313,0.888,0.0810811,0.429147,
460,9,0.140351,0.870087,0.663125,0.852,0.0516432,0.249344,
460,10,0.473608,0.800911,0.556228,0.872,0.0504587,0.570904,
460,11,0.520477,0.67888,0.623226,0.908,0.110132,0.462527,
460,12,0.720633,0.58202,0.67398,0.92,0.104348,0.442209,
460,13,0.537373,0.758616,-1.04993e+75,0.884,0.117647,0.545178,
460,14,0.105908,0.4736,0.542941,0.872,0.0366972,0.132739,
460,15,0.186332,0.736918,0.526137,0.868,0.133641,0.257032,
460,16,0.21655,0.135218,0.622115,0.9,0.0622222,0.484013,
460,17,0.324141,0.149675,0.610551,0.884,0.0497738,0.657692,
460,18,0.222321,0.386489,0.829625,0.852,0.0892019,0.323892,
460,19,0.902598,0.44995,0.739421,0.912,0.0570175,0.42682,
480,0,0.592845,0.844266,0.858198,0.876,0.086758,0.544419,
480,1,0.857946,0.847252,0.630262,0.908,0.0572687,0.382113,
480,2,0.623564,0.384382,0.551626,0.86,0.0511628,0.638292,
480,3,0.297535,0.056713,0.712338,0.872,0.0229358,0.588274,
480,4,0.272656,0.477665,0.864732,0.848,0.103774,0.311938,
480,5,0.812169,0.479977,0.506734,0.936,0.0555556,0.448219,
480,6,0.392785,0.836079,0.515985,0.908,0.092511,0.498376,
480,7,0.337396,0.648172,0.659699,0.904,0.0929204,0.419404,
480,8,0.368242,0.957155,0.57816,0.892,0.0493274,0.429147,
480,9,0.140351,0.870087,-2.90755e+229,0.856,0.0140187,0.249344,
480,10,0.473608,0.800911,0.472857,0.872,0.0779817,0.570904,
480,11,0.520477,0.67888,0.855738,0.916,0.139738,0.462527,
480,12,0.720633,0.58202,0.840607,0.928,0.0948276,0.442209,
480,13,0.537373,0.758616,0.849206,0.892,0.121076,0.545178,
480,14,0.105908,0.4736,0.655917,0.872,0.059633,0.132739,
480,15,0.186332,0.736918,0.414984,0.848,0.0754717,0.257032,
480,16,0.21655,0.135218,0.512813,0.9,0.0222222,0.484013,
480,17,0.324141,0.149675,1.41413e+229,0.88,0,0.657692,
480,18,0.222321,0.386489,0.88903,0.852,0.0422535,0.323892,
480,19,0.902598,0.44995,0.628551,0.912,0.0307018,0.42682,
500,0,0.592845,0.844266,-1.22684e+152,0.876,0.0547945,0.544419,
500,1,0.857946,0.847252,0.637108,0.892,0.0538117,0.382113,
500,2,0.623564,0.384382,0.525098,0.872,0.00458716,0.638292,
500,3,0.297535,0.056713,0.645148,0.88,0.0181818,0.588274,
500,4,0.272656,0.477665,-1.08937e+75,0.852,0.15493,0.311938,
500,5,0.812169,0.479977,1.15312e+152,0.932,0.0729614,0.448219,
500,6,0.392785,0.836079,0.457232,0.908,0.061674,0.498376,
500,7,0.337396,0.648172,0.566253,0.912,0.109649,0.419404,
500,8,0.368242,0.957155,1.37658e+229,0.904,0.0752212,0.429147,
500,9,0.140351,0.870087,0.709597,0.868,0.0414747,0.249344,
500,10,0.473608,0.800911,0.793402,0.872,0.0917431,0.570904,
500,11,0.520477,0.67888,0.607266,0.916,0.126638,0.462527,
500,12,0.720633,0.58202,0.713796,0.924,0.04329,0.442209,
500,13,0.537373,0.758616,0.64712,0.888,0.0810811,0.545178,
500,14,0.105908,0.4736,0.836108,0.86,0.055814,0.132739,
500,15,0.186332,0.736918,0.784211,0.844,0.113744,0.257032,
500,16,0.21655,0.135218,0.743856,0.9,0.0577778,0.484013,
500,17,0.324141,0.149675,0.884254,0.884,0.0452489,0.657692,
500,18,0.222321,0.386489,0.855917,0.856,0.0327103,0.323892,
500,19,0.902598,0.44995,0.859213,0.924,0.034632,0.42682,
520,0,0.592845,0.844266,0.77684,0.888,0.0945946,0.544419,
520,1,0.857946,0.847252,0.543838,0.912,0.0877193,0.382113,
520,2,0.623564,0.384382,0.584595,0.856,0.102804,0.638292,
520,3,0.297535,0.056713,-1.40139e+229,0.888,0.0315315,0.588274,
520,4,0.272656,0.477665,1.24967e+152,0.86,0.116279,0.311938,
520,5,0.812169,0.479977,0.848526,0.928,0.0517241,0.448219,
520,6,0.392785,0.836079,0.749986,0.9,0.124444,0.498376,
520,7,0.337396,0.648172,-1.35823e+229,0.916,0.152838,0.419404,
520,8,0.368242,0.957155,0.491885,0.916,0.126638,0.429147,
520,9,0.140351,0.870087,0.600754,0.86,0.0372093,0.249344,
520,10,0.473608,0.800911,0.732024,0.864,0.0694444,0.570904,
520,11,0.520477,0.67888,0.736658,0.92,0.1,0.462527,
520,12,0.720633,0.58202,0.726824,0.924,0.0779221,0.442209,
520,13,0.537373,0.758616,0.636011,0.892,0.0538117,0.545178,
520,14,0.105908,0.4736,0.816495,0.864,0.0555556,0.132739,
520,15,0.186332,0.736918,0.876858,0.852,0.0516432,0.257032,
520,16,0.21655,0.135218,0.853676,0.904,0.0442478,0.484013,
520,17,0.324141,0.149675,0.864005,0.884,0.0361991,0.657692,
520,18,0.222321,0.386489,0.833555,0.868,0.0460829,0.323892,
520,19,0.902598,0.44995,0.814127,0.928,0.0387931,0.42682,
540,0,0.592845,0.844266,0.875372,0.9,0.04,0.544419,
540,1,0.857946,0.847252,0.855559,0.912,0.0657895,0.382113,
540,2,0.623564,0.384382,0.81842,0.868,0.0414747,0.638292,
540,3,0.297535,0.056713,0.827767,0.884,0.0271493,0.588274,
540,4,0.272656,0.477665,0.801084,0.88,0.0409091,0.311938,
540,5,0.812169,0.479977,-1.1581e+152,0.928,0.0517241,0.448219,
540,6,0.392785,0.836079,1.36451e+229,0.912,0.0614035,0.498376,
540,7,0.337396,0.648172,0.644941,0.928,0.0991379,0.419404,
540,8,0.368242,0.957155,0.514863,0.924,0.0995671,0.429147,
540,9,0.140351,0.870087,0.543918,0.876,0.0365297,0.249344,
540,10,0.473608,0.800911,0.707373,0.872,0.119266,0.570904,
540,11,0.520477,0.67888,0.758102,0.92,0.0782609,0.462527,
540,12,0.720633,0.58202,1.16311e+152,0.924,0.038961,0.442209,
540,13,0.537373,0.758616,0.718803,0.904,0.0884956,0.545178,
540,14,0.105908,0.4736,0.874774,0.868,0.0368664,0.132739,
540,15,0.186332,0.736918,0.875948,0.868,0.115207,0.257032,
540,16,0.21655,0.135218,0.779751,0.908,0.0660793,0.484013,
540,17,0.324141,0.149675,0.700805,0.88,0.0272727,0.657692,
540,18,0.222321,0.386489,0.573963,0.872,0.059633,0.323892,
540,19,0.902598,0.44995,0.560546,0.932,0.0429185,0.42682,
560,0,0.592845,0.844266,0.685774,0.908,0.0572687,0.544419,
560,1,0.857946,0.847252,0.490625,0.9,0.0711111,0.382113,
560,2,0.623564,0.384382,0.46973,0.872,0.0779817,0.638292,
560,3,0.297535,0.056713,0.386397,0.892,0.0358744,0.588274,
560,4,0.272656,0.477665,0.889227,0.856,0.0280374,0.311938,
560,5,0.812169,0.479977,0.796503,0.936,0.0598291,0.448219,
560,6,0.392785,0.836079,0.560382,0.912,0.0657895,0.498376,
560,7,0.337396,0.648172,0.716694,0.924,0.0952381,0.419404,
560,8,0.368242,0.957155,0.875017,0.924,0.0865801,0.429147,
560,9,0.140351,0.870087,0.746611,0.876,0.0593607,0.249344,
560,10,0.473608,0.800911,0.634044,0.88,0.0681818,0.570904,
560,11,0.520477,0.67888,0.626429,0.924,0.116883,0.462527,
560,12,0.720633,0.58202,0.736163,0.924,0.108225,0.442209,
560,13,0.537373,0.758616,0.66904,0.904,0.10177,0.545178,
560,14,0.105908,0.4736,0.769372,0.88,0.0454545,0.132739,
560,15,0.186332,0.736918,0.708667,0.856,0.0747664,0.257032,
560,16,0.21655,0.135218,1.17841e+152,0.912,0.0219298,0.484013,
560,17,0.324141,0.149675,0.686748,0.872,0.0366972,0.657692,
560,18,0.222321,0.386489,0.878497,0.856,0.0280374,0.323892,
560,19,0.902598,0.44995,0.888894,0.936,0.0512821,0.42682,
580,0,0.592845,0.844266,0.862708,0.904,0.0575221,0.544419,
580,1,0.857946,0.847252,0.905543,0.916,0.0349345,0.382113,
580,2,0.623564,0.384382,0.909017,0.876,0.0456621,0.638292,
580,3,0.297535,0.056713,0.860829,0.896,0.0267857,0.588274,
580,4,0.272656,0.477665,0.877921,0.868,0.101382,0.311938,
580,5,0.812169,0.479977,0.789368,0.932,0.055794,0.448219,
580,6,0.392785,0.836079,0.851958,0.92,0.0956522,0.498376,
580,7,0.337396,0.648172,0.662953,0.92,0.0913043,0.419404,
580,8,0.368242,0.957155,0.758263,0.92,0.0608696,0.429147,
580,9,0.140351,0.870087,0.777647,0.868,0.0322581,0.249344,
580,10,0.473608,0.800911,0.657739,0.884,0.131222,0.570904,
580,11,0.520477,0.67888,0.698551,0.94,0.093617,0.462527,
580,12,0.720633,0.58202,0.742806,0.928,0.0818966,0.442209,
580,13,0.537373,0.758616,0.526714,0.896,0.102679,0.545178,
580,14,0.105908,0.4736,0.519129,0.896,0.00892857,0.132739,
580,15,0.186332,0.736918,-1.27336e+152,0.844,0.113744,0.257032,
580,16,0.21655,0.135218,0.871883,0.916,0.0567686,0.484013,
580,17,0.324141,0.149675,0.897439,0.86,0.0465116,0.657692,
580,18,0.222321,0.386489,0.868739,0.876,0.0502283,0.323892,
580,19,0.902598,0.44995,0.664496,0.928,0.0431034,0.42682,
600,0,0.592845,0.844266,-1.35264e+229,0.92,0.0565217,0.544419,
600,1,0.857946,0.847252,0.875463,0.928,0.0474138,0.382113,
600,2,0.623564,0.384382,0.85261,0.864,0.0416667,0.638292,
600,3,0.297535,0.056713,0.852253,0.904,0.0265487,0.588274,
600,4,0.272656,0.477665,0.854249,0.852,0.0985915,0.311938,
600,5,0.812169,0.479977,0.690366,0.94,0.0723404,0.448219,
600,6,0.392785,0.836079,0.564911,0.928,0.0732759,0.498376,
600,7,0.337396,0.648172,0.520985,0.92,0.113043,0.419404,
600,8,0.368242,0.957155,1.34098e+229,0.928,0.0258621,0.429147,
600,9,0.140351,0.870087,0.687205,0.868,0.0829493,0.249344,
600,10,0.473608,0.800911,0.781098,0.88,0.0681818,0.570904,
600,11,0.520477,0.67888,0.577871,0.928,0.125,0.462527,
600,12,0.720633,0.58202,0.622831,0.928,0.116379,0.442209,
600,13,0.537373,0.758616,0.843791,0.908,0.0792952,0.545178,
600,14,0.105908,0.4736,0.823924,0.916,0.00436681,0.132739,
600,15,0.186332,0.736918,0.443202,0.84,0.17619,0.257032,
600,16,0.21655,0.135218,0.658096,0.912,0.0394737,0.484013,
600,17,0.324141,0.149675,0.708427,0.856,0.0794393,0.657692,
600,18,0.222321,0.386489,0.509107,0.884,0.040724,0.323892,
600,19,0.902598,0.44995,0.448054,0.94,0.0212766,0.42682,
620,0,0.592845,0.844266,0.819817,0.916,0.0436681,0.544419,
620,1,0.857946,0.847252,0.66675,0.928,0.0948276,0.382113,
620,2,0.623564,0.384382,0.351053,0.864,0.0972222,0.638292,
620,3,0.297535,0.056713,0.362433,0.904,0.0265487,0.588274,
620,4,0.272656,0.477665,0.815543,0.88,0.0590909,0.311938,
620,5,0.812169,0.479977,0.731878,0.936,0.042735,0.448219,
620,6,0.392785,0.836079,-1.34679e+229,0.924,0.151515,0.498376,
620,7,0.337396,0.648172,0.680373,0.928,0.0301724,0.419404,
620,8,0.368242,0.957155,9.95858e+74,0.932,0.0472103,0.429147,
620,9,0.140351,0.870087,-1.06929e+75,0.868,0.0691244,0.249344,
620,10,0.473608,0.800911,0.752636,0.88,0.0772727,0.570904,
620,11,0.520477,0.67888,-1.32386e+229,0.94,0.114894,0.462527,
620,12,0.720633,0.58202,0.764083,0.94,0.0851064,0.442209,
620,13,0.537373,0.758616,0.695993,0.904,0.123894,0.545178,
620,14,0.105908,0.4736,0.850138,0.924,0.0519481,0.132739,
620,15,0.186332,0.736918,0.895238,0.856,0.102804,0.257032,
620,16,0.21655,0.135218,0.851006,0.928,0.0387931,0.484013,
620,17,0.324141,0.149675,0.819016,0.868,0.0368664,0.657692,
620,18,0.222321,0.386489,1.24388e+152,0.864,0.037037,0.323892,
620,19,0.902598,0.44995,0.651149,0.944,0.00423729,0.42682,
640,0,0.592845,0.844266,0.8803,0.904,0.0884956,0.544419,
640,1,0.857946,0.847252,0.904643,0.924,0.047619,0.382113,
640,2,0.623564,0.384382,0.778586,0.86,0.106977,0.638292,
640,3,0.297535,0.056713,0.853484,0.9,0.04,0.588274,
640,4,0.272656,0.477665,0.842031,0.872,0.119266,0.311938,
640,5,0.812169,0.479977,0.755228,0.952,0.0714286,0.448219,
640,6,0.392785,0.836079,0.816315,0.92,0.0782609,0.498376,
640,7,0.337396,0.648172,0.816367,0.944,0.0720339,0.419404,
640,8,0.368242,0.957155,0.809096,0.932,0.0686695,0.429147,
640,9,0.140351,0.870087,0.865066,0.888,0.00900901,0.249344,
640,10,0.473608,0.800911,0.824103,0.896,0.0892857,0.570904,
640,11,0.520477,0.67888,0.854442,0.944,0.127119,0.462527,
640,12,0.720633,0.58202,0.756756,0.936,0.102564,0.442209,
640,13,0.537373,0.758616,0.632833,0.9,0.124444,0.545178,
640,14,0.105908,0.4736,0.579394,0.912,0.0657895,0.132739,
640,15,0.186332,0.736918,0.747096,0.864,0.0833333,0.257032,
640,16,0.21655,0.135218,0.858365,0.932,0.0128755,0.484013,
640,17,0.324141,0.149675,0.890184,0.876,0.0136986,0.657692,
640,18,0.222321,0.386489,0.817887,0.892,0.0538117,0.323892,
640,19,0.902598,0.44995,0.617968,0.952,0.0294118,0.42682,
660,0,0.592845,0.844266,0.828736,0.9,0.0666667,0.544419,
660,1,0.857946,0.847252,0.472637,0.928,0.0862069,0.382113,
660,2,0.623564,0.384382,0.649571,0.86,0.0744186,0.638292,
660,3,0.297535,0.056713,7.15526e+75,0.908,0.0176211,0.588274,
660,4,0.272656,0.477665,0.734204,0.88,0.0772727,0.311938,
660,5,0.812169,0.479977,0.677794,0.952,0.0336134,0.448219,
660,6,0.392785,0.836079,0.862203,0.928,0.163793,0.498376,
660,7,0.337396,0.648172,0.896599,0.932,0.137339,0.419404,
660,8,0.368242,0.957155,0.774379,0.94,0.0765957,0.429147,
660,9,0.140351,0.870087,0.732877,0.888,0.0585586,0.249344,
660,10,0.473608,0.800911,0.725604,0.896,0.09375,0.570904,
660,11,0.520477,0.67888,0.52895,0.936,0.106838,0.462527,
660,12,0.720633,0.58202,0.585417,0.936,0.0726496,0.442209,
660,13,0.537373,0.758616,0.730689,0.908,0.0704846,0.545178,
660,14,0.105908,0.4736,0.896058,0.896,0.0491071,0.132739,
660,15,0.186332,0.736918,0.865367,0.868,0.115207,0.257032,
660,16,0.21655,0.135218,0.763269,0.936,0.0598291,0.484013,
660,17,0.324141,0.149675,0.690593,0.872,0.0458716,0.657692,
660,18,0.222321,0.386489,0.687196,0.892,0.0493274,0.323892,
660,19,0.902598,0.44995,0.690282,0.96,0.0208333,0.42682,
680,0,0.592845,0.844266,0.893861,0.92,0.0130435,0.544419,
680,1,0.857946,0.847252,0.809517,0.94,0.0680851,0.382113,
680,2,0.623564,0.384382,0.724708,0.856,0.0654206,0.638292,
680,3,0.297535,0.056713,0.601731,0.904,0.0575221,0.588274,
680,4,0.272656,0.477665,0.463838,0.88,0.0909091,0.311938,
680,5,0.812169,0.479977,0.785071,0.956,0.0627615,0.448219,
680,6,0.392785,0.836079,0.746947,0.928,0.0818966,0.498376,
680,7,0.337396,0.648172,-1.32952e+229,0.936,0.0641026,0.419404,
680,8,0.368242,0.957155,-1.14331e+152,0.94,0.0425532,0.429147,
680,9,0.140351,0.870087,0.486017,0.888,0.027027,0.249344,
680,10,0.473608,0.800911,-1.0452e+75,0.888,0.0855856,0.570904,
680,11,0.520477,0.67888,0.639491,0.944,0.152542,0.462527,
680,12,0.720633,0.58202,0.845047,0.948,0.101266,0.442209,
680,13,0.537373,0.758616,0.828974,0.9,0.106667,0.545178,
680,14,0.105908,0.4736,0.706385,0.9,0.0844444,0.132739,
680,15,0.186332,0.736918,0.760715,0.88,0.0954545,0.257032,
680,16,0.21655,0.135218,1.33523e+229,0.932,0.00858369,0.484013,
680,17,0.324141,0.149675,1.43368e+229,0.868,0.0645161,0.657692,
680,18,0.222321,0.386489,-1.0547e+75,0.88,0.0954545,0.323892,
680,19,0.902598,0.44995,0.792841,0.956,0.041841,0.42682,
700,0,0.592845,0.844266,0.879557,0.908,0.0881057,0.544419,
700,1,0.857946,0.847252,0.739984,0.928,0.0344828,0.382113,
700,2,0.623564,0.384382,0.838357,0.86,0.102326,0.638292,
700,3,0.297535,0.056713,0.527247,0.908,0.0528634,0.588274,
700,4,0.272656,0.477665,0.503536,0.876,0.0684932,0.311938,
700,5,0.812169,0.479977,0.871608,0.952,0.0462185,0.448219,
700,6,0.392785,0.836079,0.549239,0.936,0.0598291,0.498376,
700,7,0.337396,0.648172,0.460691,0.932,0.0944206,0.419404,
700,8,0.368242,0.957155,5.25077e+229,0.948,0.0632911,0.429147,
700,9,0.140351,0.870087,0.901731,0.888,0.0855856,0.249344,
700,10,0.473608,0.800911,0.808426,0.884,0.126697,0.570904,
700,11,0.520477,0.67888,0.816064,0.94,0.0808511,0.462527,
700,12,0.720633,0.58202,0.762765,0.948,0.109705,0.442209,
700,13,0.537373,0.758616,0.836934,0.912,0.188596,0.545178,
700,14,0.105908,0.4736,0.616079,0.9,0.0622222,0.132739,
700,15,0.186332,0.736918,0.656482,0.884,0.0950226,0.257032,
700,16,0.21655,0.135218,0.746664,0.932,0.0214592,0.484013,
700,17,0.324141,0.149675,0.761175,0.88,0.0590909,0.657692,
700,18,0.222321,0.386489,0.62617,0.892,0.044843,0.323892,
700,19,0.902598,0.44995,0.687989,0.94,0.0297872,0.42682,
720,0,0.592845,0.844266,0.937554,0.916,0.0829694,0.544419,
720,1,0.857946,0.847252,0.684328,0.94,0.0553191,0.382113,
720,2,0.623564,0.384382,0.683804,0.86,0.0744186,0.638292,
720,3,0.297535,0.056713,0.648206,0.924,0.012987,0.588274,
720,4,0.272656,0.477665,0.728621,0.888,0.0765766,0.311938,
720,5,0.812169,0.479977,0.567025,0.964,0.0580913,0.448219,
720,6,0.392785,0.836079,0.890443,0.94,0.0851064,0.498376,
720,7,0.337396,0.648172,0.858935,0.944,0.059322,0.419404,
720,8,0.368242,0.957155,0.72531,0.936,0.0897436,0.429147,
720,9,0.140351,0.870087,0.467045,0.876,0.0776256,0.249344,
720,10,0.473608,0.800911,0.794114,0.9,0.0755556,0.570904,
720,11,0.520477,0.67888,0.763809,0.944,0.0720339,0.462527,
720,12,0.720633,0.58202,0.913478,0.944,0.0847458,0.442209,
720,13,0.537373,0.758616,-1.0177e+75,0.912,0.0877193,0.545178,
720,14,0.105908,0.4736,0.860967,0.904,0.039823,0.132739,
720,15,0.186332,0.736918,0.813864,0.872,0.0917431,0.257032,
720,16,0.21655,0.135218,0.799092,0.944,0.029661,0.484013,
720,17,0.324141,0.149675,-1.42058e+229,0.876,0.0456621,0.657692,
720,18,0.222321,0.386489,0.846456,0.904,0.0707965,0.323892,
720,19,0.902598,0.44995,1.13366e+152,0.948,0.0675105,0.42682,
740,0,0.592845,0.844266,0.887893,0.912,0.0526316,0.544419,
740,1,0.857946,0.847252,0.688545,0.932,0.0686695,0.382113,
740,2,0.623564,0.384382,0.627494,0.856,0.0934579,0.638292,
740,3,0.297535,0.056713,0.658208,0.916,0.0393013,0.588274,
740,4,0.272656,0.477665,0.769922,0.888,0.0990991,0.311938,
740,5,0.812169,0.479977,0.813446,0.96,0.0791667,0.448219,
740,6,0.392785,0.836079,0.81413,0.932,0.11588,0.498376,
740,7,0.337396,0.648172,0.542914,0.944,0.114407,0.419404,
740,8,0.368242,0.957155,0.86412,0.952,0.0798319,0.429147,
740,9,0.140351,0.870087,0.857249,0.884,0.0497738,0.249344,
740,10,0.473608,0.800911,-1.19412e+152,0.9,0.142222,0.570904,
740,11,0.520477,0.67888,0.658995,0.952,0.109244,0.462527,
740,12,0.720633,0.58202,0.665727,0.944,0.122881,0.442209,
740,13,0.537373,0.758616,0.683207,0.908,0.0792952,0.545178,
740,14,0.105908,0.4736,0.797513,0.892,0.0493274,0.132739,
740,15,0.186332,0.736918,0.666636,0.872,0.105505,0.257032,
740,16,0.21655,0.135218,0.58148,0.948,0.0506329,0.484013,
740,17,0.324141,0.149675,0.757642,0.868,0.0691244,0.657692,
740,18,0.222321,0.386489,0.84241,0.908,0.0881057,0.323892,
740,19,0.902598,0.44995,0.795122,0.944,0.0169492,0.42682,
760,0,0.592845,0.844266,0.835027,0.92,0.113043,0.544419,
760,1,0.857946,0.847252,0.542438,0.936,0.0598291,0.382113,
760,2,0.623564,0.384382,0.487873,0.864,0.0509259,0.638292,
760,3,0.297535,0.056713,0.773396,0.908,0.0440529,0.588274,
760,4,0.272656,0.477665,-1.03587e+75,0.896,0.0982143,0.311938,
760,5,0.812169,0.479977,0.579345,0.952,0.0504202,0.448219,
760,6,0.392785,0.836079,0.610153,0.936,0.119658,0.498376,
760,7,0.337396,0.648172,9.7905e+74,0.948,0.092827,0.419404,
760,8,0.368242,0.957155,0.507198,0.952,0.0798319,0.429147,
760,9,0.140351,0.870087,1.06438e+75,0.872,0.0642202,0.249344,
760,10,0.473608,0.800911,0.734869,0.912,0.0964912,0.570904,
760,11,0.520477,0.67888,0.707115,0.948,0.101266,0.462527,
760,12,0.720633,0.58202,-1.13847e+152,0.944,0.0762712,0.442209,
760,13,0.537373,0.758616,0.857226,0.92,0.191304,0.545178,
760,14,0.105908,0.4736,-4.79782e+152,0.896,0.0625,0.132739,
760,15,0.186332,0.736918,0.453539,0.884,0.0678733,0.257032,
760,16,0.21655,0.135218,0.694905,0.944,0.0254237,0.484013,
760,17,0.324141,0.149675,0.901022,0.884,0.0769231,0.657692,
760,18,0.222321,0.386489,0.847389,0.904,0.0884956,0.323892,
760,19,0.902598,0.44995,0.701028,0.948,0.0464135,0.42682,
780,0,0.592845,0.844266,0.851284,0.92,0.126087,0.544419,
780,1,0.857946,0.847252,0.704571,0.924,0.034632,0.382113,
780,2,0.623564,0.384382,1.24388e+152,0.864,0.0555556,0.638292,
780,3,0.297535,0.056713,-1.35264e+229,0.92,0,0.588274,
780,4,0.272656,0.477665,0.753256,0.9,0.137778,0.311938,
780,5,0.812169,0.479977,0.916062,0.96,0.0416667,0.448219,
780,6,0.392785,0.836079,0.890823,0.944,0.0974576,0.498376,
780,7,0.337396,0.648172,0.787492,0.952,0.0840336,0.419404,
780,8,0.368242,0.957155,0.551243,0.952,0.0798319,0.429147,
780,9,0.140351,0.870087,0.813158,0.884,0.0542986,0.249344,
780,10,0.473608,0.800911,0.551509,0.908,0.162996,0.570904,
