generation,population1,population2,ld,f_st
800,9,11,0.0033233,0.0204503
800,9,12,0.00329903,0.0204983
800,9,13,0.0032616,0.0178736
800,9,14,0.00391235,0.0302967
800,9,15,0.0034812,0.0179913
800,9,16,0.00386701,0.0345337
800,9,17,0.00430056,0.0349087
800,9,18,0.00355947,0.0246395
800,9,19,0.00455377,0.0456588
800,10,11,0.002923,0.015064
800,10,12,0.00307599,0.0163623
800,10,13,0.00320996,0.0140953
800,10,14,0.0037387,0.0279721
800,10,15,0.00323771,0.0167931
800,10,16,0.00370822,0.0323145
800,10,17,0.00391103,0.0298097
800,10,18,0.00319194,0.0194498
800,10,19,0.00404333,0.0364288
800,11,12,0.003009,0.0151209
800,11,13,0.00302186,0.011376
800,11,14,0.0035835,0.0262071
800,11,15,0.00334576,0.016572
800,11,16,0.00357545,0.0307358
800,11,17,0.00389044,0.0347214
800,11,18,0.00314832,0.0196057
800,11,19,0.00377481,0.0346661
800,12,13,0.0031625,0.0149932
800,12,14,0.00361531,0.0261151
800,12,15,0.00326123,0.0174335
800,12,16,0.00386714,0.0374448
800,12,17,0.00399357,0.0312943
800,12,18,0.00329201,0.0197576
800,12,19,0.00368753,0.0312861
800,13,14,0.00364011,0.0246528
800,13,15,0.00331461,0.0163269
800,13,16,0.00373503,0.029193
800,13,17,0.00409309,0.0307383
800,13,18,0.00333176,0.0182744
800,13,19,0.00375329,0.032465
800,14,15,0.00379374,0.0221815
800,14,16,0.00377873,0.0271717
800,14,17,0.00429629,0.0313706
800,14,18,0.00372627,0.0217791
800,14,19,0.00493382,0.0523123
800,15,16,0.00391549,0.0319781
800,15,17,0.00432875,0.0296545
800,15,18,0.00353927,0.0190408
800,15,19,0.00454206,0.0431863
800,16,17,0.00377565,0.0241534
800,16,18,0.00348566,0.0218107
800,16,19,0.0055957,0.0655442
800,17,18,0.00383975,0.0228326
800,17,19,0.00545727,0.0587773
800,18,19,0.00455364,0.0476758
900,0,1,0.00319712,0.0194805
900,0,2,0.00334889,0.0273465
900,0,3,0.00519378,0.0532883
900,0,4,0.00344953,0.0254905
900,0,5,0.00342436,0.0279737
900,0,6,0.00321847,0.0192967
900,0,7,0.00302437,0.0166128
900,0,8,0.00320184,0.0211095
900,0,9,0.00326593,0.025116
900,0,10,0.00311653,0.0185746
900,0,11,0.00312399,0.0215901
900,0,12,0.00313001,0.0185488
900,0,13,0.00307928,0.0174612
900,0,14,0.00418461,0.0378087
900,0,15,0.00320839,0.0207978
900,0,16,0.00396582,0.0347552
900,0,17,0.00410728,0.036852
900,0,18,0.00352146,0.0269976
900,0,19,0.00368071,0.0376361
900,1,2,0.00332422,0.0213172
900,1,3,0.00551213,0.0582593
900,1,4,0.00349554,0.0256997
900,1,5,0.00348053,0.0254188
900,1,6,0.00332273,0.0241608
900,1,7,0.00318701,0.0192979
900,1,8,0.00341677,0.0260744
900,1,9,0.00352562,0.0295356
900,1,10,0.00327884,0.0190535
900,1,11,0.003209,0.0195065
900,1,12,0.00310614,0.0157647
900,1,13,0.00316603,0.0192131
900,1,14,0.00409041,0.0334186
900,1,15,0.00348772,0.0253979
900,1,16,0.00401104,0.034001
900,1,17,0.00419143,0.0372502
900,1,18,0.00341722,0.0240314
900,1,19,0.00349643,0.02432
900,2,3,0.00524889,0.0537513
900,2,4,0.00329054,0.0197938
900,2,5,0.0034788,0.0272012
900,2,6,0.00318562,0.0183468
900,2,7,0.00310607,0.0181628
900,2,8,0.00327252,0.0222821
900,2,9,0.00334265,0.024661
900,2,10,0.00328042,0.0199008
900,2,11,0.00312088,0.0189503
900,2,12,0.00312717,0.016746
900,2,13,0.00301735,0.0147061
900,2,14,0.00380192,0.0308327
900,2,15,0.00341281,0.0219543
900,2,16,0.00368362,0.0292646
900,2,17,0.00394875,0.033076
900,2,18,0.00328873,0.0209487
900,2,19,0.00366729,0.0301735
900,3,4,0.00423525,0.0387307
900,3,5,0.00539221,0.058668
900,3,6,0.00444076,0.0444353
900,3,7,0.00443681,0.0452702
900,3,8,0.0047975,0.0475342
900,3,9,0.00477593,0.0499314
900,3,10,0.00489357,0.0477487
900,3,11,0.00491094,0.0501654
900,3,12,0.00510756,0.0564104
900,3,13,0.00469498,0.0494934
900,3,14,0.00481328,0.0471307
900,3,15,0.00477072,0.0466449
900,3,16,0.00409847,0.0273533
900,3,17,0.00437373,0.0350704
900,3,18,0.00436254,0.0378562
900,3,19,0.00563815,0.0627977
900,4,5,0.00364162,0.0305889
900,4,6,0.00329886,0.016835
900,4,7,0.0030798,0.0148948
900,4,8,0.00332847,0.0218778
900,4,9,0.00322037,0.0201838
900,4,10,0.00338368,0.0178352
900,4,11,0.00327046,0.0193681
900,4,12,0.00332817,0.0225128
900,4,13,0.00315027,0.0184776
900,4,14,0.00364547,0.023647
900,4,15,0.00342493,0.0181958
900,4,16,0.00360716,0.0220784
900,4,17,0.00381281,0.0256656
900,4,18,0.00328894,0.0193322
900,4,19,0.00394532,0.0378795
900,5,6,0.00355111,0.0292348
900,5,7,0.00332411,0.0243094
900,5,8,0.00345999,0.0254862
900,5,9,0.00367985,0.0331315
900,5,10,0.00351525,0.0279799
900,5,11,0.00322905,0.0212278
900,5,12,0.00334615,0.0259178
900,5,13,0.00326375,0.02102
900,5,14,0.00442356,0.0416443
900,5,15,0.00377086,0.0295077
900,5,16,0.00474911,0.0461713
900,5,17,0.0045833,0.045495
900,5,18,0.00373842,0.0317601
900,5,19,0.00342892,0.0243051
900,6,7,0.00302292,0.0151503
900,6,8,0.00313985,0.0170586
900,6,9,0.00324709,0.0173317
900,6,10,0.00309709,0.0137407
900,6,11,0.00308496,0.01679
900,6,12,0.00305943,0.0161472
900,6,13,0.00305906,0.0161194
900,6,14,0.00368171,0.0277186
900,6,15,0.00329585,0.0153842
900,6,16,0.00359033,0.0266896
900,6,17,0.00369631,0.0273424
900,6,18,0.00334349,0.021467
900,6,19,0.00380993,0.0342731
900,7,8,0.00303835,0.0146659
900,7,9,0.00303445,0.0157291
900,7,10,0.00304516,0.0148813
900,7,11,0.00300096,0.0158134
900,7,12,0.00300453,0.0151081
900,7,13,0.0029258,0.012883
900,7,14,0.0034707,0.0232797
900,7,15,0.0031423,0.0126107
900,7,16,0.0035058,0.0258886
900,7,17,0.00367542,0.0284193
900,7,18,0.00319438,0.0175668
900,7,19,0.00338765,0.028505
900,8,9,0.00318854,0.0189789
900,8,10,0.00309125,0.0160365
900,8,11,0.00310379,0.0157438
900,8,12,0.00315039,0.0214192
900,8,13,0.0030903,0.0147284
900,8,14,0.00397153,0.031573
900,8,15,0.00333755,0.0210181
900,8,16,0.00393566,0.0351025
900,8,17,0.00426841,0.0379851
900,8,18,0.00339857,0.024681
900,8,19,0.00376971,0.0326592
900,9,10,0.00325456,0.0172284
900,9,11,0.0031488,0.0216192
900,9,12,0.00335664,0.0253779
900,9,13,0.00311359,0.0200067
900,9,14,0.00380772,0.0307812
900,9,15,0.00329914,0.0186168
900,9,16,0.00376123,0.0325641
900,9,17,0.00390005,0.0322324
900,9,18,0.0034173,0.0283521
900,9,19,0.00407172,0.0367418
900,10,11,0.00311138,0.0169941
900,10,12,0.00312464,0.0159772
900,10,13,0.00310785,0.0144295
900,10,14,0.00373579,0.0271471
900,10,15,0.00328738,0.0158687
900,10,16,0.00399125,0.0324083
900,10,17,0.00400694,0.0321127
900,10,18,0.00347394,0.0234091
900,10,19,0.00374786,0.0297303
900,11,12,0.00312297,0.0192714
900,11,13,0.00299613,0.0152216
900,11,14,0.00382207,0.0318418
900,11,15,0.00327741,0.0207201
900,11,16,0.00384848,0.0335594
900,11,17,0.00391608,0.0349926
900,11,18,0.00332862,0.0234073
900,11,19,0.00343989,0.0244184
900,12,13,0.00310407,0.0167929
900,12,14,0.00373884,0.0295213
900,12,15,0.00326179,0.0206906
900,12,16,0.00399762,0.0348868
900,12,17,0.00408606,0.0371362
900,12,18,0.00333478,0.0239954
900,12,19,0.0034556,0.0282912
900,13,14,0.0037077,0.0304486
900,13,15,0.00324276,0.0167731
900,13,16,0.00362623,0.0312755
900,13,17,0.00381951,0.0327928
900,13,18,0.0032243,0.0224128
900,13,19,0.00370994,0.0317461
900,14,15,0.00393023,0.0285225
900,14,16,0.00396801,0.0277936
900,14,17,0.00393605,0.0300712
900,14,18,0.00375596,0.0272181
900,14,19,0.00455661,0.0450402
900,15,16,0.00378437,0.0312165
900,15,17,0.00405057,0.0316028
900,15,18,0.00344092,0.0219674
900,15,19,0.00398337,0.0365749
900,16,17,0.00372239,0.0195575
900,16,18,0.00356495,0.024354
900,16,19,0.00438376,0.044453
900,17,18,0.00367903,0.0226284
900,17,19,0.00470678,0.049157
900,18,19,0.00385264,0.0349265
1000,0,1,0.00377814,0.0241938
1000,0,2,0.00372101,0.0243566
1000,0,3,0.00521409,0.0422222
1000,0,4,0.00346507,0.0197072
1000,0,5,0.00364921,0.0237641
1000,0,6,0.00355826,0.0199023
1000,0,7,0.00340687,0.0189053
1000,0,8,0.00352894,0.0178237
1000,0,9,0.00374131,0.0218164
1000,0,10,0.00352387,0.0174704
1000,0,11,0.00336727,0.0140206
1000,0,12,0.00328773,0.0192436
1000,0,13,0.00331975,0.0173921
1000,0,14,0.00398782,0.0273997
1000,0,15,0.0035323,0.0199723
1000,0,16,0.00431979,0.036471
1000,0,17,0.00441066,0.0359097
1000,0,18,0.00382451,0.0241596
1000,0,19,0.00376706,0.0265254
1000,1,2,0.00363693,0.0282653
1000,1,3,0.00515948,0.0506846
1000,1,4,0.00323144,0.0195024
1000,1,5,0.0034099,0.0228561
1000,1,6,0.003334,0.0224419
1000,1,7,0.00338132,0.0264896
1000,1,8,0.00383055,0.0312226
1000,1,9,0.00342112,0.0254729
1000,1,10,0.00368372,0.0251815
1000,1,11,0.00322447,0.0188554
1000,1,12,0.00311278,0.0219912
1000,1,13,0.00344273,0.022997
1000,1,14,0.00382704,0.0312529
1000,1,15,0.00357209,0.0258137
1000,1,16,0.00433048,0.0428719
1000,1,17,0.00427578,0.0422269
1000,1,18,0.0039976,0.0337459
1000,1,19,0.00349832,0.0269513
1000,2,3,0.00412281,0.0310033
1000,2,4,0.00327812,0.0161487
1000,2,5,0.00364737,0.0237456
1000,2,6,0.00335426,0.0193238
1000,2,7,0.00321489,0.0181324
1000,2,8,0.00353191,0.0222152
1000,2,9,0.00354044,0.0238325
1000,2,10,0.00355389,0.0245654
1000,2,11,0.00322809,0.0140184
1000,2,12,0.00327349,0.0204986
1000,2,13,0.00332129,0.017002
1000,2,14,0.00359539,0.0259696
1000,2,15,0.00337211,0.0175708
1000,2,16,0.0035848,0.0266153
1000,2,17,0.00365024,0.022515
1000,2,18,0.00338132,0.0172877
1000,2,19,0.00360164,0.0254464
1000,3,4,0.00415375,0.0349815
1000,3,5,0.00505655,0.0484419
1000,3,6,0.00494067,0.0465754
1000,3,7,0.00431221,0.0394585
1000,3,8,0.00494569,0.0434873
1000,3,9,0.00505638,0.0470531
1000,3,10,0.005087,0.0451871
1000,3,11,0.00427726,0.034899
1000,3,12,0.00460951,0.0436389
1000,3,13,0.0044672,0.0405673
1000,3,14,0.00451117,0.0417076
1000,3,15,0.00446127,0.037795
1000,3,16,0.00382799,0.0289214
1000,3,17,0.00368693,0.0252963
1000,3,18,0.00410509,0.0316699
1000,3,19,0.00532996,0.0551623
1000,4,5,0.00350859,0.0267889
1000,4,6,0.0030776,0.0168577
1000,4,7,0.00293686,0.0147403
1000,4,8,0.00315231,0.019081
1000,4,9,0.00311731,0.015898
1000,4,10,0.00333154,0.0180679
1000,4,11,0.00298551,0.0133685
1000,4,12,0.00290665,0.0177474
1000,4,13,0.003066,0.0153157
1000,4,14,0.00325776,0.0177282
1000,4,15,0.00302775,0.0133569
1000,4,16,0.00335378,0.0238473
1000,4,17,0.00343749,0.0255263
1000,4,18,0.00321782,0.0181217
1000,4,19,0.00332222,0.025587
1000,5,6,0.00357251,0.0285375
1000,5,7,0.00344387,0.0269294
1000,5,8,0.00359741,0.0265442
1000,5,9,0.00350671,0.0254911
1000,5,10,0.00371289,0.0274699
1000,5,11,0.00322988,0.0169517
1000,5,12,0.00331522,0.0255539
1000,5,13,0.00345569,0.022683
1000,5,14,0.00416562,0.0342535
1000,5,15,0.00355674,0.0228238
1000,5,16,0.00430308,0.0424572
1000,5,17,0.00424475,0.0384539
1000,5,18,0.00392812,0.0308386
1000,5,19,0.00336218,0.0225176
1000,6,7,0.00308981,0.0164241
1000,6,8,0.00327507,0.0176983
1000,6,9,0.00335016,0.019043
1000,6,10,0.0032352,0.0140009
1000,6,11,0.00306691,0.0138762
1000,6,12,0.00296608,0.0135748
1000,6,13,0.00314334,0.0142606
1000,6,14,0.00357551,0.025326
1000,6,15,0.00332648,0.0197126
1000,6,16,0.00380987,0.0350472
1000,6,17,0.00387299,0.033929
1000,6,18,0.00352724,0.025411
1000,6,19,0.00355683,0.0253317
1000,7,8,0.00310859,0.0176492
1000,7,9,0.00317128,0.0175551
1000,7,10,0.00320388,0.0133974
1000,7,11,0.00292583,0.0145536
1000,7,12,0.00294085,0.0184533
1000,7,13,0.00305624,0.0149197
1000,7,14,0.00341739,0.0214352
1000,7,15,0.00311771,0.0158524
1000,7,16,0.00341062,0.0267582
1000,7,17,0.00341553,0.0270068
1000,7,18,0.00326832,0.017743
1000,7,19,0.00335851,0.0262614
1000,8,9,0.00348665,0.0174535
1000,8,10,0.00346617,0.0181708
1000,8,11,0.00315768,0.0154668
1000,8,12,0.00305308,0.0184622
1000,8,13,0.00333424,0.0180729
1000,8,14,0.00367862,0.0255212
1000,8,15,0.00331237,0.0173855
1000,8,16,0.00374975,0.0312719
1000,8,17,0.00408477,0.0361456
1000,8,18,0.00369404,0.0262888
1000,8,19,0.00381654,0.0311081
1000,9,10,0.00347175,0.0170892
1000,9,11,0.00319802,0.0157223
1000,9,12,0.00308626,0.0198412
1000,9,13,0.00324449,0.0164988
1000,9,14,0.00364827,0.025511
1000,9,15,0.00338366,0.018894
1000,9,16,0.00386403,0.0342414
1000,9,17,0.00417239,0.0380946
1000,9,18,0.00368617,0.0285073
1000,9,19,0.00350638,0.0291977
1000,10,11,0.00323446,0.0161948
1000,10,12,0.00314862,0.0165632
1000,10,13,0.00319908,0.013395
1000,10,14,0.0035766,0.0237047
1000,10,15,0.00331566,0.0167836
1000,10,16,0.00376898,0.0309738
1000,10,17,0.00390061,0.0315896
1000,10,18,0.0036243,0.0255643
1000,10,19,0.00348507,0.0234642
1000,11,12,0.00283597,0.0114965
1000,11,13,0.00294144,0.0106045
1000,11,14,0.00356264,0.0228954
1000,11,15,0.0031453,0.0131557
1000,11,16,0.00376656,0.0304455
1000,11,17,0.00360815,0.028574
1000,11,18,0.00329889,0.0190789
1000,11,19,0.00316265,0.0198248
1000,12,13,0.00292454,0.0152537
1000,12,14,0.0035213,0.0297218
1000,12,15,0.00301161,0.0175416
1000,12,16,0.00388451,0.039802
1000,12,17,0.00388625,0.0382921
1000,12,18,0.00346124,0.0270738
1000,12,19,0.00320395,0.0241221
1000,13,14,0.00350963,0.0221801
1000,13,15,0.00314604,0.0150175
1000,13,16,0.00356985,0.0281003
1000,13,17,0.00360946,0.0271718
1000,13,18,0.00336204,0.018761
1000,13,19,0.00328965,0.0231499
1000,14,15,0.00342839,0.022693
1000,14,16,0.00380711,0.0288042
1000,14,17,0.00383264,0.0298659
1000,14,18,0.00360668,0.0223859
1000,14,19,0.00423901,0.0383017
1000,15,16,0.0037797,0.0296893
1000,15,17,0.00364641,0.027531
1000,15,18,0.00346147,0.01986
1000,15,19,0.00346998,0.0268486
1000,16,17,0.0034423,0.0249524
1000,16,18,0.00369152,0.024832
1000,16,19,0.00440837,0.0474712
1000,17,18,0.00348214,0.0211896
1000,17,19,0.00422324,0.0394268
1000,18,19,0.0039112,0.0335269
1100,0,1,0.00325338,0.0135168
1100,0,2,0.00356774,0.0200849
1100,0,3,0.0052573,0.0505402
1100,0,4,0.00337515,0.0177362
1100,0,5,0.00327722,0.017679
1100,0,6,0.00319246,0.0152081
1100,0,7,0.0030998,0.0130071
1100,0,8,0.00331548,0.0166437
1100,0,9,0.00341148,0.0182721
1100,0,10,0.00310096,0.0121472
1100,0,11,0.00317406,0.0132634
1100,0,12,0.00324423,0.0175815
1100,0,13,0.00327878,0.0139046
1100,0,14,0.00374592,0.024343
1100,0,15,0.00341833,0.0179854
1100,0,16,0.00450788,0.0435281
1100,0,17,0.00412424,0.0342941
1100,0,18,0.00354835,0.0232052
1100,0,19,0.00335278,0.0217131
1100,1,2,0.0036728,0.0232666
1100,1,3,0.00578041,0.0563038
1100,1,4,0.00359397,0.0221661
1100,1,5,0.00330949,0.0164289
1100,1,6,0.00329035,0.0187303
1100,1,7,0.00322439,0.0169166
1100,1,8,0.00349866,0.0213387
1100,1,9,0.00361492,0.0208771
1100,1,10,0.00332571,0.0165964
1100,1,11,0.00317942,0.012936
1100,1,12,0.00330418,0.0160252
1100,1,13,0.00345381,0.0171932
1100,1,14,0.00377948,0.0230617
1100,1,15,0.00364946,0.0230644
1100,1,16,0.00482517,0.0478127
1100,1,17,0.00440984,0.0363202
1100,1,18,0.00357472,0.0223465
1100,1,19,0.00337976,0.0175829
1100,2,3,0.005284,0.0447015
1100,2,4,0.00359384,0.0194852
1100,2,5,0.00349712,0.0222563
1100,2,6,0.00338754,0.0171589
1100,2,7,0.00336398,0.0140184
1100,2,8,0.00375959,0.0235297
1100,2,9,0.00363009,0.0181899
1100,2,10,0.00338977,0.0183043
1100,2,11,0.00340381,0.0198785
1100,2,12,0.00344357,0.0180624
1100,2,13,0.00358637,0.0208837
1100,2,14,0.00400411,0.0245254
1100,2,15,0.00367146,0.0203739
1100,2,16,0.00463777,0.0399886
1100,2,17,0.00426909,0.0318784
1100,2,18,0.00405879,0.0252876
1100,2,19,0.00373847,0.0265296
1100,3,4,0.00504873,0.039846
1100,3,5,0.00508425,0.0495285
1100,3,6,0.0053395,0.0515431
1100,3,7,0.00492245,0.0467396
1100,3,8,0.00561288,0.0547087
1100,3,9,0.00552978,0.048857
1100,3,10,0.0049745,0.0440285
1100,3,11,0.00526075,0.0528294
1100,3,12,0.00523034,0.0513601
1100,3,13,0.00527386,0.0472327
1100,3,14,0.00489458,0.0395549
1100,3,15,0.00530652,0.0475383
1100,3,16,0.00450039,0.0342994
1100,3,17,0.00471246,0.0338538
1100,3,18,0.00532019,0.045891
1100,3,19,0.00665161,0.0692686
1100,4,5,0.00335383,0.0208959
1100,4,6,0.00334262,0.0156439
1100,4,7,0.00321092,0.0132845
1100,4,8,0.00347002,0.0197402
1100,4,9,0.00354203,0.0142616
1100,4,10,0.00319805,0.0136259
1100,4,11,0.00317888,0.0149135
1100,4,12,0.00332398,0.0194492
1100,4,13,0.00336078,0.0155091
1100,4,14,0.00354977,0.0168461
1100,4,15,0.00343015,0.0150841
1100,4,16,0.00401049,0.0296045
1100,4,17,0.00388711,0.025558
1100,4,18,0.0037247,0.023302
1100,4,19,0.00385599,0.0323236
1100,5,6,0.00333723,0.0218021
1100,5,7,0.00315856,0.0167793
1100,5,8,0.00343854,0.0260659
1100,5,9,0.0035448,0.0212365
1100,5,10,0.00313375,0.0181106
1100,5,11,0.00316986,0.0175802
1100,5,12,0.00325504,0.0183901
1100,5,13,0.00328426,0.0161045
1100,5,14,0.00372214,0.0273612
1100,5,15,0.00347967,0.0238502
1100,5,16,0.0045089,0.0442884
1100,5,17,0.0041379,0.0362618
1100,5,18,0.00370409,0.029034
1100,5,19,0.00332759,0.0227496
1100,6,7,0.00303215,0.0132558
1100,6,8,0.00324706,0.014997
1100,6,9,0.00336066,0.014063
1100,6,10,0.00301293,0.0107795
1100,6,11,0.00311643,0.0143978
1100,6,12,0.00310715,0.0161104
1100,6,13,0.00316915,0.0151794
1100,6,14,0.00360987,0.0222211
1100,6,15,0.00335788,0.0156983
1100,6,16,0.00408719,0.0373077
1100,6,17,0.00411981,0.0332313
1100,6,18,0.00359539,0.0217874
1100,6,19,0.0036336,0.028189
1100,7,8,0.00311029,0.0153028
1100,7,9,0.00324195,0.0150215
1100,7,10,0.00303824,0.0124095
1100,7,11,0.00301264,0.0121152
1100,7,12,0.0031224,0.0142548
1100,7,13,0.00311223,0.0119286
1100,7,14,0.00341737,0.0164704
1100,7,15,0.00318764,0.0155657
1100,7,16,0.00404937,0.0375472
1100,7,17,0.0038548,0.0283185
1100,7,18,0.00355765,0.0207966
1100,7,19,0.00342461,0.0238791
1100,8,9,0.00355227,0.0191973
1100,8,10,0.00320827,0.013146
1100,8,11,0.00324192,0.0138822
1100,8,12,0.00351045,0.0218672
1100,8,13,0.00349008,0.0201574
1100,8,14,0.00372554,0.0253788
1100,8,15,0.00352148,0.0188701
1100,8,16,0.00471691,0.0449842
1100,8,17,0.00455166,0.0408869
1100,8,18,0.00372171,0.0258512
1100,8,19,0.00384016,0.0305475
1100,9,10,0.00342949,0.0147111
1100,9,11,0.0032225,0.0141269
1100,9,12,0.00349944,0.0199955
1100,9,13,0.00356683,0.0193226
1100,9,14,0.00361469,0.0194245
1100,9,15,0.00351964,0.0129506
1100,9,16,0.00439542,0.0369053
1100,9,17,0.00432801,0.0324471
1100,9,18,0.00387579,0.0255668
1100,9,19,0.00393445,0.0307325
1100,10,11,0.00306401,0.012389
1100,10,12,0.00319722,0.0148712
1100,10,13,0.00326491,0.0127265
1100,10,14,0.00360342,0.0220388
1100,10,15,0.00332062,0.0158502
1100,10,16,0.00414516,0.0371456
1100,10,17,0.00393673,0.0324197
1100,10,18,0.00356529,0.0221498
1100,10,19,0.0033921,0.0247213
1100,11,12,0.00315342,0.0152138
1100,11,13,0.00324599,0.0142995
1100,11,14,0.00334574,0.0189574
1100,11,15,0.0032886,0.0164672
1100,11,16,0.00428735,0.0397718
1100,11,17,0.00413194,0.0361058
1100,11,18,0.00350154,0.0220346
1100,11,19,0.00341625,0.023323
1100,12,13,0.00332578,0.0167729
1100,12,14,0.0036327,0.0237636
1100,12,15,0.00340339,0.0206087
1100,12,16,0.00432326,0.041043
1100,12,17,0.00425016,0.0366885
1100,12,18,0.00371244,0.0256971
1100,12,19,0.00335717,0.0210468
1100,13,14,0.00377773,0.0232036
1100,13,15,0.00341968,0.0181007
1100,13,16,0.00436673,0.0394967
1100,13,17,0.0042975,0.0368261
1100,13,18,0.00376347,0.0247981
1100,13,19,0.00359907,0.0268668
1100,14,15,0.00362753,0.0161367
1100,14,16,0.00416849,0.0319463
1100,14,17,0.00430851,0.0314664
1100,14,18,0.0039934,0.0255678
1100,14,19,0.00410902,0.0322251
1100,15,16,0.00429053,0.0351547
1100,15,17,0.00418649,0.0336922
1100,15,18,0.00383005,0.0246224
1100,15,19,0.00388677,0.0314695
1100,16,17,0.00409191,0.0288461
1100,16,18,0.00427265,0.03378
1100,16,19,0.00531601,0.0562594
1100,17,18,0.00404694,0.0272304
1100,17,19,0.0047176,0.0448035
1100,18,19,0.00396573,0.0303344
1200,0,1,0.00324065,0.0137794
1200,0,2,0.00369734,0.0218161
1200,0,3,0.00531126,0.0496494
1200,0,4,0.0033091,0.0177473
1200,0,5,0.0033138,0.0135964
1200,0,6,0.0032712,0.0186205
1200,0,7,0.00325203,0.014907
1200,0,8,0.00330688,0.0174465
1200,0,9,0.00360578,0.0187563
1200,0,10,0.00332884,0.0168449
1200,0,11,0.00297019,0.0127178
1200,0,12,0.00325065,0.0123837
1200,0,13,0.00316317,0.0116556
1200,0,14,0.00392326,0.0309179
1200,0,15,0.00351879,0.0199005
1200,0,16,0.0038382,0.0322731
1200,0,17,0.00436874,0.0361136
1200,0,18,0.00357846,0.0254868
1200,0,19,0.00321215,0.0194608
1200,1,2,0.00354579,0.0211328
1200,1,3,0.00504104,0.0489369
1200,1,4,0.00318967,0.0182119
1200,1,5,0.00311803,0.0147347
1200,1,6,0.00328287,0.0212643
1200,1,7,0.00301357,0.0165088
1200,1,8,0.00322631,0.0211127
1200,1,9,0.00347268,0.0180744
1200,1,10,0.00322571,0.0184496
1200,1,11,0.00297328,0.0144478
1200,1,12,0.00331798,0.0166367
1200,1,13,0.0031864,0.0183134
1200,1,14,0.00395253,0.0347881
1200,1,15,0.00346125,0.0210937
1200,1,16,0.00389864,0.0378593
1200,1,17,0.00426934,0.0373621
1200,1,18,0.00363437,0.0281236
1200,1,19,0.0032495,0.0199922
1200,2,3,0.004481,0.0362748
1200,2,4,0.00325346,0.0148452
1200,2,5,0.0035068,0.0182838
1200,2,6,0.00333048,0.0184521
1200,2,7,0.00337043,0.0146182
1200,2,8,0.00343767,0.0185919
1200,2,9,0.00360349,0.0194013
1200,2,10,0.00343287,0.0235591
1200,2,11,0.00318583,0.0142992
1200,2,12,0.00345911,0.018739
1200,2,13,0.00346683,0.0199302
1200,2,14,0.00374226,0.0243399
1200,2,15,0.00358204,0.0216189
1200,2,16,0.0035106,0.0228112
1200,2,17,0.00394151,0.0249329
1200,2,18,0.00346512,0.0192614
1200,2,19,0.00357723,0.0223859
1200,3,4,0.0038744,0.0300188
1200,3,5,0.00513155,0.048548
1200,3,6,0.00446173,0.0433843
1200,3,7,0.00408397,0.0342581
1200,3,8,0.00475673,0.0452518
1200,3,9,0.00471635,0.0433393
1200,3,10,0.00440574,0.0385457
1200,3,11,0.00440556,0.0434204
1200,3,12,0.00455493,0.042247
1200,3,13,0.00462048,0.0411456
1200,3,14,0.00442002,0.0345477
1200,3,15,0.00485444,0.0451631
1200,3,16,0.0038129,0.0304572
1200,3,17,0.00398051,0.0253856
1200,3,18,0.00382027,0.0225717
1200,3,19,0.00553316,0.0575758
1200,4,5,0.00333611,0.0187527
1200,4,6,0.00315006,0.0163276
1200,4,7,0.00313091,0.0130047
1200,4,8,0.00321419,0.0157828
1200,4,9,0.00335148,0.0173218
1200,4,10,0.00317286,0.0143752
1200,4,11,0.00294246,0.0112239
1200,4,12,0.00322847,0.0167514
1200,4,13,0.003189,0.0157023
1200,4,14,0.0034382,0.0217652
1200,4,15,0.00348689,0.0181941
1200,4,16,0.00304971,0.0166948
1200,4,17,0.00360074,0.0199901
1200,4,18,0.00328866,0.0150814
1200,4,19,0.00345021,0.0249863
1200,5,6,0.00345693,0.0250552
1200,5,7,0.0034147,0.0194506
1200,5,8,0.00347875,0.0225891
1200,5,9,0.00377164,0.0232839
1200,5,10,0.00338517,0.0208562
1200,5,11,0.00312068,0.0140388
1200,5,12,0.00319031,0.0134886
1200,5,13,0.00331388,0.0168351
1200,5,14,0.00398174,0.0311618
1200,5,15,0.00375704,0.025794
1200,5,16,0.0040147,0.0341796
1200,5,17,0.0042944,0.0351887
1200,5,18,0.00372634,0.0286952
1200,5,19,0.00309869,0.0123445
1200,6,7,0.00304269,0.0128946
1200,6,8,0.00319541,0.015711
1200,6,9,0.00338127,0.0182252
1200,6,10,0.00314919,0.0151711
1200,6,11,0.00304526,0.014914
1200,6,12,0.00329169,0.0150849
1200,6,13,0.0031582,0.016126
1200,6,14,0.00397366,0.0326211
1200,6,15,0.00339862,0.0195986
1200,6,16,0.00366677,0.0301055
1200,6,17,0.00412393,0.0333602
1200,6,18,0.00349175,0.02608
1200,6,19,0.0035923,0.0290741
1200,7,8,0.00309574,0.0115858
1200,7,9,0.00332193,0.0130252
1200,7,10,0.0031177,0.0137184
1200,7,11,0.00293365,0.00989915
1200,7,12,0.00324743,0.0147271
1200,7,13,0.00306318,0.0134895
1200,7,14,0.00355986,0.0222245
1200,7,15,0.00324478,0.0135646
1200,7,16,0.00334215,0.0243415
1200,7,17,0.00391129,0.0296798
1200,7,18,0.00318237,0.0176501
1200,7,19,0.00342335,0.0230423
1200,8,9,0.00341979,0.0163562
1200,8,10,0.00330808,0.0185588
1200,8,11,0.00300135,0.0134611
1200,8,12,0.00323218,0.0184006
1200,8,13,0.00320518,0.0181367
