generation,pop1,pop2,clustering,modularity,threshold
600,5,13,0.271277,0.607811,0.01
600,5,13,0,0,0.1
600,5,13,0,0,0.3
600,5,13,0,0,0.5
600,5,14,0.324468,0.589931,0.01
600,5,14,0,0,0.1
600,5,14,0,0,0.3
600,5,14,0,0,0.5
600,5,15,0.137405,0.6525,0.01
600,5,15,0,0,0.1
600,5,15,0,0,0.3
600,5,15,0,0,0.5
600,5,16,0.227488,0.516899,0.01
600,5,16,0,0,0.1
600,5,16,0,0,0.3
600,5,16,0,0,0.5
600,5,17,0.241573,0.483447,0.01
600,5,17,0,0,0.1
600,5,17,0,0,0.3
600,5,17,0,0,0.5
600,5,18,0.230032,0.549689,0.01
600,5,18,0,0,0.1
600,5,18,0,0,0.3
600,5,18,0,0,0.5
600,5,19,0.241791,0.595127,0.01
600,5,19,0,0,0.1
600,5,19,0,0,0.3
600,5,19,0,0,0.5
600,6,7,0.290323,0.695216,0.01
600,6,7,0,0,0.1
600,6,7,0,0,0.3
600,6,7,0,0,0.5
600,6,8,0.26087,0.601567,0.01
600,6,8,0,0,0.1
600,6,8,0,0,0.3
600,6,8,0,0,0.5
600,6,9,0.226131,0.648058,0.01
600,6,9,0,0,0.1
600,6,9,0,0,0.3
600,6,9,0,0,0.5
600,6,10,0.233533,0.691802,0.01
600,6,10,0,0,0.1
600,6,10,0,0,0.3
600,6,10,0,0,0.5
600,6,11,0.279412,0.690297,0.01
600,6,11,0,0,0.1
600,6,11,0,0,0.3
600,6,11,0,0,0.5
600,6,12,0.301508,0.647184,0.01
600,6,12,0,0,0.1
600,6,12,0,0,0.3
600,6,12,0,0,0.5
600,6,13,0.185185,0.749887,0.01
600,6,13,0,0,0.1
600,6,13,0,0,0.3
600,6,13,0,0,0.5
600,6,14,0.368098,0.665459,0.01
600,6,14,0,0,0.1
600,6,14,0,0,0.3
600,6,14,0,0,0.5
600,6,15,0.31746,0.693447,0.01
600,6,15,0,0,0.1
600,6,15,0,0,0.3
600,6,15,0,0,0.5
600,6,16,0.131148,0.6297,0.01
600,6,16,0,0,0.1
600,6,16,0,0,0.3
600,6,16,0,0,0.5
600,6,17,0.203571,0.605726,0.01
600,6,17,0,0,0.1
600,6,17,0,0,0.3
600,6,17,0,0,0.5
600,6,18,0.268085,0.624267,0.01
600,6,18,0,0,0.1
600,6,18,0,0,0.3
600,6,18,0,0,0.5
600,6,19,0.240642,0.441705,0.01
600,6,19,0,0,0.1
600,6,19,0,0,0.3
600,6,19,0,0,0.5
600,7,8,0.301775,0.670059,0.01
600,7,8,0,0,0.1
600,7,8,0,0,0.3
600,7,8,0,0,0.5
600,7,9,0.241611,0.642645,0.01
600,7,9,0,0,0.1
600,7,9,0,0,0.3
600,7,9,0,0,0.5
600,7,10,0.242857,0.676299,0.01
600,7,10,0,0,0.1
600,7,10,0,0,0.3
600,7,10,0,0,0.5
600,7,11,0.356757,0.695394,0.01
600,7,11,0,0,0.1
600,7,11,0,0,0.3
600,7,11,0,0,0.5
600,7,12,0.267327,0.618429,0.01
600,7,12,0,0,0.1
600,7,12,0,0,0.3
600,7,12,0,0,0.5
600,7,13,0.166667,0.754061,0.01
600,7,13,0,0,0.1
600,7,13,0,0,0.3
600,7,13,0,0,0.5
600,7,14,0.432065,0.658111,0.01
600,7,14,0,0,0.1
600,7,14,0,0,0.3
600,7,14,0,0,0.5
600,7,15,0.272727,0.664715,0.01
600,7,15,0,0,0.1
600,7,15,0,0,0.3
600,7,15,0,0,0.5
600,7,16,0.301887,0.685181,0.01
600,7,16,0,0,0.1
600,7,16,0,0,0.3
600,7,16,0,0,0.5
600,7,17,0.310811,0.52615,0.01
600,7,17,0,0,0.1
600,7,17,0,0,0.3
600,7,17,0,0,0.5
600,7,18,0.277228,0.646739,0.01
600,7,18,0,0,0.1
600,7,18,0,0,0.3
600,7,18,0,0,0.5
600,7,19,0.212567,0.496607,0.01
600,7,19,0,0,0.1
600,7,19,0,0,0.3
600,7,19,0,0,0.5
600,8,9,0.324324,0.563379,0.01
600,8,9,0,0,0.1
600,8,9,0,0,0.3
600,8,9,0,0,0.5
600,8,10,0.209302,0.704224,0.01
600,8,10,0,0,0.1
600,8,10,0,0,0.3
600,8,10,0,0,0.5
600,8,11,0.330709,0.614699,0.01
600,8,11,0,0,0.1
600,8,11,0,0,0.3
600,8,11,0,0,0.5
600,8,12,0.268156,0.660576,0.01
600,8,12,0,0,0.1
600,8,12,0,0,0.3
600,8,12,0,0,0.5
600,8,13,0.331492,0.669442,0.01
600,8,13,0,0,0.1
600,8,13,0,0,0.3
600,8,13,0,0,0.5
600,8,14,0.408333,0.656862,0.01
600,8,14,0,0,0.1
600,8,14,0,0,0.3
600,8,14,0,0,0.5
600,8,15,0.318841,0.652849,0.01
600,8,15,0,0,0.1
600,8,15,0,0,0.3
600,8,15,0,0,0.5
600,8,16,0.295964,0.637109,0.01
600,8,16,0,0,0.1
600,8,16,0,0,0.3
600,8,16,0,0,0.5
600,8,17,0.273333,0.49347,0.01
600,8,17,0,0,0.1
600,8,17,0,0,0.3
600,8,17,0,0,0.5
600,8,18,0.28022,0.657857,0.01
600,8,18,0,0,0.1
600,8,18,0,0,0.3
600,8,18,0,0,0.5
600,8,19,0.210784,0.530233,0.01
600,8,19,0,0,0.1
600,8,19,0,0,0.3
600,8,19,0,0,0.5
600,9,10,0.345133,0.708701,0.01
600,9,10,0,0,0.1
600,9,10,0,0,0.3
600,9,10,0,0,0.5
600,9,11,0.263158,0.681737,0.01
600,9,11,0,0,0.1
600,9,11,0,0,0.3
600,9,11,0,0,0.5
600,9,12,0.205882,0.539411,0.01
600,9,12,0,0,0.1
600,9,12,0,0,0.3
600,9,12,0,0,0.5
600,9,13,0.128834,0.653854,0.01
600,9,13,0,0,0.1
600,9,13,0,0,0.3
600,9,13,0,0,0.5
600,9,14,0.3024,0.580833,0.01
600,9,14,0,0,0.1
600,9,14,0,0,0.3
600,9,14,0,0,0.5
600,9,15,0.321429,0.665606,0.01
600,9,15,0,0,0.1
600,9,15,0,0,0.3
600,9,15,0,0,0.5
600,9,16,0.227437,0.593431,0.01
600,9,16,0,0,0.1
600,9,16,0,0,0.3
600,9,16,0,0,0.5
600,9,17,0.282964,0.424443,0.01
600,9,17,0,0,0.1
600,9,17,0,0,0.3
600,9,17,0,0,0.5
600,9,18,0.301775,0.452857,0.01
600,9,18,0,0,0.1
600,9,18,0,0,0.3
600,9,18,0,0,0.5
600,9,19,0.355899,0.354436,0.01
600,9,19,0,0,0.1
600,9,19,0,0,0.3
600,9,19,0,0,0.5
600,10,11,0.315789,0.646154,0.01
600,10,11,0,0,0.1
600,10,11,0,0,0.3
600,10,11,0,0,0.5
600,10,12,0.325,0.753663,0.01
600,10,12,0,0,0.1
600,10,12,0,0,0.3
600,10,12,0,0,0.5
600,10,13,0.189474,0.7138,0.01
600,10,13,0,0,0.1
600,10,13,0,0,0.3
600,10,13,0,0,0.5
600,10,14,0.290909,0.660197,0.01
600,10,14,0,0,0.1
600,10,14,0,0,0.3
600,10,14,0,0,0.5
600,10,15,0.188976,0.708561,0.01
600,10,15,0,0,0.1
600,10,15,0,0,0.3
600,10,15,0,0,0.5
600,10,16,0.22807,0.709991,0.01
600,10,16,0,0,0.1
600,10,16,0,0,0.3
600,10,16,0,0,0.5
600,10,17,0.323204,0.612188,0.01
600,10,17,0,0,0.1
600,10,17,0,0,0.3
600,10,17,0,0,0.5
600,10,18,0.252747,0.636886,0.01
600,10,18,0,0,0.1
600,10,18,0,0,0.3
600,10,18,0,0,0.5
600,10,19,0.300752,0.603461,0.01
600,10,19,0,0,0.1
600,10,19,0,0,0.3
600,10,19,0,0,0.5
600,11,12,0.350649,0.683855,0.01
600,11,12,0,0,0.1
600,11,12,0,0,0.3
600,11,12,0,0,0.5
600,11,13,0.351724,0.669582,0.01
600,11,13,0,0,0.1
600,11,13,0,0,0.3
600,11,13,0,0,0.5
600,11,14,0.294243,0.536058,0.01
600,11,14,0,0,0.1
600,11,14,0,0,0.3
600,11,14,0,0,0.5
600,11,15,0.274286,0.673335,0.01
600,11,15,0,0,0.1
600,11,15,0,0,0.3
600,11,15,0,0,0.5
600,11,16,0.265116,0.654172,0.01
600,11,16,0,0,0.1
600,11,16,0,0,0.3
600,11,16,0,0,0.5
600,11,17,0.298755,0.484017,0.01
600,11,17,0,0,0.1
600,11,17,0,0,0.3
600,11,17,0,0,0.5
600,11,18,0.30742,0.619853,0.01
600,11,18,0,0,0.1
600,11,18,0,0,0.3
600,11,18,0,0,0.5
600,11,19,0.215017,0.520549,0.01
600,11,19,0,0,0.1
600,11,19,0,0,0.3
600,11,19,0,0,0.5
600,12,13,0.308824,0.780444,0.01
600,12,13,0,0,0.1
600,12,13,0,0,0.3
600,12,13,0,0,0.5
600,12,14,0.320186,0.617405,0.01
600,12,14,0,0,0.1
600,12,14,0,0,0.3
600,12,14,0,0,0.5
600,12,15,0.208861,0.651001,0.01
600,12,15,0,0,0.1
600,12,15,0,0,0.3
600,12,15,0,0,0.5
600,12,16,0.22467,0.585965,0.01
600,12,16,0,0,0.1
600,12,16,0,0,0.3
600,12,16,0,0,0.5
600,12,17,0.218884,0.616267,0.01
600,12,17,0,0,0.1
600,12,17,0,0,0.3
600,12,17,0,0,0.5
600,12,18,0.325843,0.66696,0.01
600,12,18,0,0,0.1
600,12,18,0,0,0.3
600,12,18,0,0,0.5
600,12,19,0.26506,0.655584,0.01
600,12,19,0,0,0.1
600,12,19,0,0,0.3
600,12,19,0,0,0.5
600,13,14,0.218978,0.663549,0.01
600,13,14,0,0,0.1
600,13,14,0,0,0.3
600,13,14,0,0,0.5
600,13,15,0.308411,0.827639,0.01
600,13,15,0,0,0.1
600,13,15,0,0,0.3
600,13,15,0,0,0.5
600,13,16,0.148936,0.680908,0.01
600,13,16,0,0,0.1
600,13,16,0,0,0.3
600,13,16,0,0,0.5
600,13,17,0.25,0.527216,0.01
600,13,17,0,0,0.1
600,13,17,0,0,0.3
600,13,17,0,0,0.5
600,13,18,0.12766,0.709327,0.01
600,13,18,0,0,0.1
600,13,18,0,0,0.3
600,13,18,0,0,0.5
600,13,19,0.216,0.729043,0.01
600,13,19,0,0,0.1
600,13,19,0,0,0.3
600,13,19,0,0,0.5
600,14,15,0.314634,0.637204,0.01
600,14,15,0,0,0.1
600,14,15,0,0,0.3
600,14,15,0,0,0.5
600,14,16,0.348442,0.636016,0.01
600,14,16,0,0,0.1
600,14,16,0,0,0.3
600,14,16,0,0,0.5
600,14,17,0.406571,0.61356,0.01
600,14,17,0,0,0.1
600,14,17,0,0,0.3
600,14,17,0,0,0.5
600,14,18,0.362069,0.655828,0.01
600,14,18,0,0,0.1
600,14,18,0,0,0.3
600,14,18,0,0,0.5
600,14,19,0.29645,0.424849,0.01
600,14,19,0,0,0.1
600,14,19,0,0,0.3
600,14,19,0,0,0.5
600,15,16,0.325714,0.705204,0.01
600,15,16,0,0,0.1
600,15,16,0,0,0.3
600,15,16,0,0,0.5
600,15,17,0.23,0.615251,0.01
600,15,17,0,0,0.1
600,15,17,0,0,0.3
600,15,17,0,0,0.5
600,15,18,0.215385,0.684896,0.01
600,15,18,0,0,0.1
600,15,18,0,0,0.3
600,15,18,0,0,0.5
600,15,19,0.232432,0.542134,0.01
600,15,19,0,0,0.1
600,15,19,0,0,0.3
600,15,19,0,0,0.5
600,16,17,0.357143,0.704268,0.01
600,16,17,0,0,0.1
600,16,17,0,0,0.3
600,16,17,0,0,0.5
600,16,18,0.286689,0.627066,0.01
600,16,18,0,0,0.1
600,16,18,0,0,0.3
600,16,18,0,0,0.5
600,16,19,0.282288,0.360659,0.01
600,16,19,0,0,0.1
600,16,19,0,0,0.3
600,16,19,0,0,0.5
600,17,18,0.280936,0.634326,0.01
600,17,18,0,0,0.1
600,17,18,0,0,0.3
600,17,18,0,0,0.5
600,17,19,0.321827,0.320258,0.01
600,17,19,0,0,0.1
600,17,19,0,0,0.3
600,17,19,0,0,0.5
600,18,19,0.230088,0.439496,0.01
600,18,19,0,0,0.1
600,18,19,0,0,0.3
600,18,19,0,0,0.5
700,0,1,0.291892,0.6792,0.01
700,0,1,0,0,0.1
700,0,1,0,0,0.3
700,0,1,0,0,0.5
700,0,2,0.271552,0.623685,0.01
700,0,2,0,0,0.1
700,0,2,0,0,0.3
700,0,2,0,0,0.5
700,0,3,0.482192,0.245423,0.01
700,0,3,0,0,0.1
700,0,3,0,0,0.3
700,0,3,0,0,0.5
700,0,4,0.315789,0.690667,0.01
700,0,4,0,0,0.1
700,0,4,0,0,0.3
700,0,4,0,0,0.5
700,0,5,0.354962,0.624405,0.01
700,0,5,0,0,0.1
700,0,5,0,0,0.3
700,0,5,0,0,0.5
700,0,6,0.165517,0.697888,0.01
700,0,6,0,0,0.1
700,0,6,0,0,0.3
700,0,6,0,0,0.5
700,0,7,0.319149,0.623215,0.01
700,0,7,0,0,0.1
700,0,7,0,0,0.3
700,0,7,0,0,0.5
700,0,8,0.266355,0.662253,0.01
700,0,8,0,0,0.1
700,0,8,0,0,0.3
700,0,8,0,0,0.5
700,0,9,0.311881,0.515505,0.01
700,0,9,0,0,0.1
700,0,9,0,0,0.3
700,0,9,0,0,0.5
700,0,10,0.298137,0.689594,0.01
700,0,10,0,0,0.1
700,0,10,0,0,0.3
700,0,10,0,0,0.5
700,0,11,0.2,0.779892,0.01
700,0,11,0,0,0.1
700,0,11,0,0,0.3
700,0,11,0,0,0.5
700,0,12,0.40678,0.605102,0.01
700,0,12,0,0,0.1
700,0,12,0,0,0.3
700,0,12,0,0,0.5
700,0,13,0.357143,0.646814,0.01
700,0,13,0,0,0.1
700,0,13,0,0,0.3
700,0,13,0,0,0.5
700,0,14,0.252336,0.56207,0.01
700,0,14,0,0,0.1
700,0,14,0,0,0.3
700,0,14,0,0,0.5
700,0,15,0.262136,0.673203,0.01
700,0,15,0,0,0.1
700,0,15,0,0,0.3
700,0,15,0,0,0.5
700,0,16,0.284722,0.528269,0.01
700,0,16,0,0,0.1
700,0,16,0,0,0.3
700,0,16,0,0,0.5
700,0,17,0.318681,0.486502,0.01
700,0,17,0,0,0.1
700,0,17,0,0,0.3
700,0,17,0,0,0.5
700,0,18,0.391791,0.61974,0.01
700,0,18,0,0,0.1
700,0,18,0,0,0.3
700,0,18,0,0,0.5
700,0,19,0.188571,0.502131,0.01
700,0,19,0,0,0.1
700,0,19,0,0,0.3
700,0,19,0,0,0.5
700,1,2,0.274725,0.62083,0.01
700,1,2,0,0,0.1
700,1,2,0,0,0.3
700,1,2,0,0,0.5
700,1,3,0.478911,0.202904,0.01
700,1,3,0,0,0.1
700,1,3,0,0,0.3
700,1,3,0,0,0.5
700,1,4,0.193133,0.659786,0.01
700,1,4,0,0,0.1
700,1,4,0,0,0.3
700,1,4,0,0,0.5
700,1,5,0.247619,0.601457,0.01
700,1,5,0,0,0.1
700,1,5,0,0,0.3
700,1,5,0,0,0.5
700,1,6,0.216867,0.681666,0.01
700,1,6,0,0,0.1
700,1,6,0,0,0.3
700,1,6,0,0,0.5
700,1,7,0.219178,0.655189,0.01
700,1,7,0,0,0.1
700,1,7,0,0,0.3
700,1,7,0,0,0.5
700,1,8,0.194805,0.670859,0.01
700,1,8,0,0,0.1
700,1,8,0,0,0.3
700,1,8,0,0,0.5
700,1,9,0.328386,0.535243,0.01
700,1,9,0,0,0.1
700,1,9,0,0,0.3
700,1,9,0,0,0.5
700,1,10,0.278571,0.70125,0.01
700,1,10,0,0,0.1
700,1,10,0,0,0.3
700,1,10,0,0,0.5
700,1,11,0.09,0.712463,0.01
700,1,11,0,0,0.1
700,1,11,0,0,0.3
700,1,11,0,0,0.5
700,1,12,0.339367,0.710234,0.01
700,1,12,0,0,0.1
700,1,12,0,0,0.3
700,1,12,0,0,0.5
700,1,13,0.183206,0.694437,0.01
700,1,13,0,0,0.1
700,1,13,0,0,0.3
700,1,13,0,0,0.5
700,1,14,0.274016,0.511765,0.01
700,1,14,0,0,0.1
700,1,14,0,0,0.3
700,1,14,0,0,0.5
700,1,15,0.297794,0.631154,0.01
700,1,15,0,0,0.1
700,1,15,0,0,0.3
700,1,15,0,0,0.5
700,1,16,0.258621,0.550969,0.01
700,1,16,0,0,0.1
700,1,16,0,0,0.3
700,1,16,0,0,0.5
700,1,17,0.268657,0.470799,0.01
700,1,17,0,0,0.1
700,1,17,0,0,0.3
700,1,17,0,0,0.5
700,1,18,0.269461,0.562778,0.01
700,1,18,0,0,0.1
700,1,18,0,0,0.3
700,1,18,0,0,0.5
700,1,19,0.230769,0.555927,0.01
700,1,19,0,0,0.1
700,1,19,0,0,0.3
700,1,19,0,0,0.5
700,2,3,0.404145,0.301484,0.01
700,2,3,0,0,0.1
700,2,3,0,0,0.3
700,2,3,0,0,0.5
700,2,4,0.213115,0.739838,0.01
700,2,4,0,0,0.1
700,2,4,0,0,0.3
700,2,4,0,0,0.5
700,2,5,0.325658,0.634104,0.01
700,2,5,0,0,0.1
700,2,5,0,0,0.3
700,2,5,0,0,0.5
700,2,6,0.329114,0.654594,0.01
700,2,6,0,0,0.1
700,2,6,0,0,0.3
700,2,6,0,0,0.5
700,2,7,0.214286,0.68,0.01
700,2,7,0,0,0.1
700,2,7,0,0,0.3
700,2,7,0,0,0.5
700,2,8,0.251397,0.702909,0.01
700,2,8,0,0,0.1
700,2,8,0,0,0.3
700,2,8,0,0,0.5
700,2,9,0.3361,0.679422,0.01
700,2,9,0,0,0.1
700,2,9,0,0,0.3
700,2,9,0,0,0.5
700,2,10,0.369863,0.768251,0.01
700,2,10,0,0,0.1
700,2,10,0,0,0.3
700,2,10,0,0,0.5
700,2,11,0.225,0.683691,0.01
700,2,11,0,0,0.1
700,2,11,0,0,0.3
700,2,11,0,0,0.5
700,2,12,0.315217,0.643794,0.01
700,2,12,0,0,0.1
700,2,12,0,0,0.3
700,2,12,0,0,0.5
700,2,13,0.155556,0.667966,0.01
700,2,13,0,0,0.1
700,2,13,0,0,0.3
700,2,13,0,0,0.5
700,2,14,0.288462,0.64456,0.01
700,2,14,0,0,0.1
700,2,14,0,0,0.3
700,2,14,0,0,0.5
700,2,15,0.29682,0.642509,0.01
700,2,15,0,0,0.1
700,2,15,0,0,0.3
700,2,15,0,0,0.5
700,2,16,0.2,0.639613,0.01
700,2,16,0,0,0.1
700,2,16,0,0,0.3
700,2,16,0,0,0.5
700,2,17,0.274809,0.572391,0.01
700,2,17,0,0,0.1
700,2,17,0,0,0.3
700,2,17,0,0,0.5
700,2,18,0.223881,0.677855,0.01
700,2,18,0,0,0.1
700,2,18,0,0,0.3
700,2,18,0,0,0.5
700,2,19,0.304878,0.560609,0.01
700,2,19,0,0,0.1
700,2,19,0,0,0.3
700,2,19,0,0,0.5
700,3,4,0.304305,0.329812,0.01
700,3,4,0,0,0.1
700,3,4,0,0,0.3
700,3,4,0,0,0.5
700,3,5,0.493316,0.207416,0.01
700,3,5,0,0,0.1
700,3,5,0,0,0.3
700,3,5,0,0,0.5
700,3,6,0.389706,0.296745,0.01
700,3,6,0,0,0.1
700,3,6,0,0,0.3
700,3,6,0,0,0.5
700,3,7,0.295515,0.403328,0.01
700,3,7,0,0,0.1
700,3,7,0,0,0.3
700,3,7,0,0,0.5
700,3,8,0.475159,0.197681,0.01
700,3,8,0,0,0.1
700,3,8,0,0,0.3
700,3,8,0,0,0.5
700,3,9,0.463466,0.314284,0.01
700,3,9,0,0,0.1
700,3,9,0,0,0.3
700,3,9,0,0,0.5
700,3,10,0.446822,0.230326,0.01
700,3,10,0,0,0.1
700,3,10,0,0,0.3
700,3,10,0,0,0.5
700,3,11,0.424024,0.219748,0.01
700,3,11,0,0,0.1
700,3,11,0,0,0.3
700,3,11,0,0,0.5
700,3,12,0.459024,0.229848,0.01
700,3,12,0,0,0.1
700,3,12,0,0,0.3
700,3,12,0,0,0.5
700,3,13,0.410723,0.261788,0.01
700,3,13,0,0,0.1
700,3,13,0,0,0.3
700,3,13,0,0,0.5
700,3,14,0.464444,0.280729,0.01
700,3,14,0,0,0.1
700,3,14,0,0,0.3
700,3,14,0,0,0.5
700,3,15,0.382166,0.276041,0.01
700,3,15,0,0,0.1
700,3,15,0,0,0.3
700,3,15,0,0,0.5
700,3,16,0.352381,0.446681,0.01
700,3,16,0,0,0.1
700,3,16,0,0,0.3
700,3,16,0,0,0.5
700,3,17,0.280851,0.487985,0.01
700,3,17,0,0,0.1
700,3,17,0,0,0.3
700,3,17,0,0,0.5
700,3,18,0.321224,0.405839,0.01
700,3,18,0,0,0.1
700,3,18,0,0,0.3
700,3,18,0,0,0.5
700,3,19,0.477134,0.208209,0.01
700,3,19,0,0,0.1
700,3,19,0,0,0.3
700,3,19,0,0,0.5
700,4,5,0.225,0.624389,0.01
700,4,5,0,0,0.1
700,4,5,0,0,0.3
700,4,5,0,0,0.5
700,4,6,0.214286,0.701904,0.01
700,4,6,0,0,0.1
700,4,6,0,0,0.3
700,4,6,0,0,0.5
700,4,7,0.254237,0.644033,0.01
700,4,7,0,0,0.1
700,4,7,0,0,0.3
700,4,7,0,0,0.5
700,4,8,0.178899,0.601666,0.01
700,4,8,0,0,0.1
700,4,8,0,0,0.3
700,4,8,0,0,0.5
700,4,9,0.352941,0.703156,0.01
700,4,9,0,0,0.1
700,4,9,0,0,0.3
700,4,9,0,0,0.5
700,4,10,0.2625,0.764928,0.01
700,4,10,0,0,0.1
700,4,10,0,0,0.3
700,4,10,0,0,0.5
700,4,11,0.153409,0.652141,0.01
700,4,11,0,0,0.1
700,4,11,0,0,0.3
700,4,11,0,0,0.5
700,4,12,0.286307,0.668978,0.01
700,4,12,0,0,0.1
700,4,12,0,0,0.3
700,4,12,0,0,0.5
700,4,13,0.197368,0.705341,0.01
700,4,13,0,0,0.1
700,4,13,0,0,0.3
700,4,13,0,0,0.5
700,4,14,0.348214,0.633084,0.01
700,4,14,0,0,0.1
700,4,14,0,0,0.3
700,4,14,0,0,0.5
700,4,15,0.163462,0.630544,0.01
700,4,15,0,0,0.1
700,4,15,0,0,0.3
700,4,15,0,0,0.5
700,4,16,0.241935,0.591142,0.01
700,4,16,0,0,0.1
700,4,16,0,0,0.3
700,4,16,0,0,0.5
700,4,17,0.317406,0.663998,0.01
700,4,17,0,0,0.1
700,4,17,0,0,0.3
700,4,17,0,0,0.5
700,4,18,0.208163,0.626579,0.01
700,4,18,0,0,0.1
700,4,18,0,0,0.3
700,4,18,0,0,0.5
700,4,19,0.206161,0.512378,0.01
700,4,19,0,0,0.1
700,4,19,0,0,0.3
700,4,19,0,0,0.5
700,5,6,0.22549,0.600978,0.01
700,5,6,0,0,0.1
700,5,6,0,0,0.3
700,5,6,0,0,0.5
700,5,7,0.222615,0.597692,0.01
700,5,7,0,0,0.1
700,5,7,0,0,0.3
700,5,7,0,0,0.5
700,5,8,0.337748,0.631865,0.01
700,5,8,0,0,0.1
700,5,8,0,0,0.3
700,5,8,0,0,0.5
700,5,9,0.309278,0.55156,0.01
700,5,9,0,0,0.1
700,5,9,0,0,0.3
700,5,9,0,0,0.5
700,5,10,0.194245,0.7323,0.01
700,5,10,0,0,0.1
700,5,10,0,0,0.3
700,5,10,0,0,0.5
700,5,11,0.184615,0.732178,0.01
700,5,11,0,0,0.1
700,5,11,0,0,0.3
700,5,11,0,0,0.5
700,5,12,0.364706,0.694559,0.01
700,5,12,0,0,0.1
700,5,12,0,0,0.3
700,5,12,0,0,0.5
700,5,13,0.332103,0.603438,0.01
700,5,13,0,0,0.1
700,5,13,0,0,0.3
700,5,13,0,0,0.5
700,5,14,0.27907,0.481865,0.01
700,5,14,0,0,0.1
700,5,14,0,0,0.3
700,5,14,0,0,0.5
700,5,15,0.330275,0.588021,0.01
700,5,15,0,0,0.1
700,5,15,0,0,0.3
700,5,15,0,0,0.5
700,5,16,0.356902,0.429229,0.01
700,5,16,0,0,0.1
700,5,16,0,0,0.3
700,5,16,0,0,0.5
700,5,17,0.347892,0.527799,0.01
700,5,17,0,0,0.1
700,5,17,0,0,0.3
700,5,17,0,0,0.5
700,5,18,0.36855,0.563445,0.01
700,5,18,0,0,0.1
700,5,18,0,0,0.3
700,5,18,0,0,0.5
700,5,19,0.302671,0.605033,0.01
700,5,19,0,0,0.1
700,5,19,0,0,0.3
700,5,19,0,0,0.5
700,6,7,0.339623,0.71809,0.01
700,6,7,0,0,0.1
700,6,7,0,0,0.3
700,6,7,0,0,0.5
700,6,8,0.235602,0.693244,0.01
700,6,8,0,0,0.1
700,6,8,0,0,0.3
700,6,8,0,0,0.5
700,6,9,0.278261,0.567262,0.01
700,6,9,0,0,0.1
700,6,9,0,0,0.3
700,6,9,0,0,0.5
700,6,10,0.183206,0.685866,0.01
700,6,10,0,0,0.1
700,6,10,0,0,0.3
700,6,10,0,0,0.5
700,6,11,0.184211,0.752457,0.01
700,6,11,0,0,0.1
700,6,11,0,0,0.3
700,6,11,0,0,0.5
700,6,12,0.289773,0.693728,0.01
700,6,12,0,0,0.1
700,6,12,0,0,0.3
700,6,12,0,0,0.5
700,6,13,0.25,0.671187,0.01
700,6,13,0,0,0.1
700,6,13,0,0,0.3
700,6,13,0,0,0.5
700,6,14,0.23511,0.575247,0.01
700,6,14,0,0,0.1
700,6,14,0,0,0.3
700,6,14,0,0,0.5
700,6,15,0.254717,0.656735,0.01
700,6,15,0,0,0.1
700,6,15,0,0,0.3
700,6,15,0,0,0.5
700,6,16,0.229665,0.511389,0.01
700,6,16,0,0,0.1
700,6,16,0,0,0.3
700,6,16,0,0,0.5
700,6,17,0.280702,0.571393,0.01
700,6,17,0,0,0.1
700,6,17,0,0,0.3
700,6,17,0,0,0.5
700,6,18,0.328358,0.610996,0.01
700,6,18,0,0,0.1
700,6,18,0,0,0.3
700,6,18,0,0,0.5
700,6,19,0.254587,0.47809,0.01
700,6,19,0,0,0.1
700,6,19,0,0,0.3
700,6,19,0,0,0.5
700,7,8,0.247312,0.600138,0.01
700,7,8,0,0,0.1
700,7,8,0,0,0.3
700,7,8,0,0,0.5
700,7,9,0.362069,0.579655,0.01
700,7,9,0,0,0.1
700,7,9,0,0,0.3
700,7,9,0,0,0.5
700,7,10,0.193069,0.635787,0.01
700,7,10,0,0,0.1
700,7,10,0,0,0.3
700,7,10,0,0,0.5
700,7,11,0.205128,0.711864,0.01
700,7,11,0,0,0.1
700,7,11,0,0,0.3
700,7,11,0,0,0.5
700,7,12,0.338028,0.673322,0.01
700,7,12,0,0,0.1
700,7,12,0,0,0.3
700,7,12,0,0,0.5
700,7,13,0.2625,0.659352,0.01
700,7,13,0,0,0.1
700,7,13,0,0,0.3
700,7,13,0,0,0.5
700,7,14,0.335347,0.641982,0.01
700,7,14,0,0,0.1
700,7,14,0,0,0.3
700,7,14,0,0,0.5
700,7,15,0.196078,0.595717,0.01
700,7,15,0,0,0.1
700,7,15,0,0,0.3
700,7,15,0,0,0.5
700,7,16,0.318367,0.650313,0.01
700,7,16,0,0,0.1
700,7,16,0,0,0.3
700,7,16,0,0,0.5
700,7,17,0.251748,0.565547,0.01
700,7,17,0,0,0.1
700,7,17,0,0,0.3
700,7,17,0,0,0.5
700,7,18,0.337079,0.701429,0.01
700,7,18,0,0,0.1
700,7,18,0,0,0.3
700,7,18,0,0,0.5
700,7,19,0.236066,0.566015,0.01
700,7,19,0,0,0.1
700,7,19,0,0,0.3
700,7,19,0,0,0.5
700,8,9,0.366953,0.545714,0.01
700,8,9,0,0,0.1
700,8,9,0,0,0.3
700,8,9,0,0,0.5
700,8,10,0.253521,0.681065,0.01
700,8,10,0,0,0.1
700,8,10,0,0,0.3
700,8,10,0,0,0.5
700,8,11,0.253846,0.763905,0.01
700,8,11,0,0,0.1
700,8,11,0,0,0.3
700,8,11,0,0,0.5
700,8,12,0.459459,0.640306,0.01
700,8,12,0,0,0.1
