generation,populationA,populationB,ct,prop_of_popB_from_popA
520,18,4,1,0.0045045
520,18,14,1,0.00431034
520,18,16,1,0.0042735
520,18,17,1,0.0047619
520,19,5,1,0.00429185
520,19,12,1,0.004329
540,0,1,1,0.00431034
540,0,6,1,0.00434783
540,0,8,1,0.00446429
540,0,10,1,0.0044843
540,0,11,1,0.00429185
540,0,13,1,0.00438596
540,1,0,1,0.00440529
540,2,5,1,0.00429185
540,2,12,1,0.00431034
540,3,16,1,0.00429185
540,3,17,1,0.00471698
540,4,7,1,0.00438596
540,4,14,1,0.00438596
540,4,18,1,0.00456621
540,5,2,1,0.00436681
540,5,12,1,0.00431034
540,5,19,1,0.004329
540,6,0,1,0.00440529
540,6,7,1,0.00438596
540,6,8,1,0.00446429
540,6,9,1,0.00465116
540,6,10,1,0.0044843
540,6,11,1,0.00429185
540,6,13,1,0.00438596
540,6,15,1,0.0046729
540,7,4,1,0.00458716
540,7,6,1,0.00434783
540,7,10,1,0.0044843
540,7,11,1,0.00429185
540,7,13,1,0.00438596
540,7,15,1,0.0046729
540,8,0,1,0.00440529
540,8,6,1,0.00434783
540,8,9,1,0.00465116
540,8,10,1,0.0044843
540,8,13,1,0.00438596
540,9,6,1,0.00434783
540,9,8,1,0.00446429
540,9,15,1,0.0046729
540,10,0,1,0.00440529
540,10,6,1,0.00434783
540,10,7,1,0.00438596
540,10,8,1,0.00446429
540,10,11,1,0.00429185
540,10,13,1,0.00438596
540,11,0,1,0.00440529
540,11,6,1,0.00434783
540,11,7,1,0.00438596
540,11,10,1,0.0044843
540,11,12,1,0.00431034
540,11,13,1,0.00438596
540,12,2,1,0.00436681
540,12,5,1,0.00429185
540,12,11,1,0.00429185
540,12,13,1,0.00438596
540,12,19,1,0.004329
540,13,0,1,0.00440529
540,13,6,1,0.00434783
540,13,7,1,0.00438596
540,13,8,1,0.00446429
540,13,10,1,0.0044843
540,13,11,1,0.00429185
540,13,12,1,0.00431034
540,14,4,1,0.00458716
540,14,15,1,0.0046729
540,14,18,1,0.00456621
540,15,6,1,0.00434783
540,15,7,1,0.00438596
540,15,9,1,0.00465116
540,16,3,1,0.00444444
540,16,17,1,0.00471698
540,16,18,1,0.00456621
540,17,3,1,0.00444444
540,17,16,1,0.00429185
540,18,4,1,0.00458716
540,18,14,1,0.00438596
540,18,16,1,0.00429185
540,18,17,1,0.00471698
540,19,5,1,0.00429185
540,19,12,1,0.00431034
560,0,1,1,0.00434783
560,0,6,1,0.00431034
560,0,8,1,0.00444444
560,0,10,1,0.0044843
560,0,11,1,0.00431034
560,0,13,1,0.00440529
560,1,0,1,0.00438596
560,2,5,1,0.00425532
560,2,12,1,0.00431034
560,3,16,1,0.0042735
560,3,17,1,0.00460829
560,4,7,1,0.004329
560,4,14,1,0.00434783
560,4,18,1,0.00454545
560,5,2,1,0.00434783
560,5,12,1,0.00431034
560,5,19,1,0.004329
560,6,0,1,0.00438596
560,6,7,1,0.004329
560,6,8,1,0.00444444
560,6,9,1,0.00458716
560,6,10,1,0.0044843
560,6,11,1,0.00431034
560,6,13,1,0.00440529
560,6,15,1,0.00460829
560,7,4,1,0.00456621
560,7,6,1,0.00431034
560,7,10,1,0.0044843
560,7,11,1,0.00431034
560,7,13,1,0.00440529
560,7,15,1,0.00460829
560,8,0,1,0.00438596
560,8,6,1,0.00431034
560,8,9,1,0.00458716
560,8,10,1,0.0044843
560,8,13,1,0.00440529
560,9,6,1,0.00431034
560,9,8,1,0.00444444
560,9,15,1,0.00460829
560,10,0,1,0.00438596
560,10,6,1,0.00431034
560,10,7,1,0.004329
560,10,8,1,0.00444444
560,10,11,1,0.00431034
560,10,13,1,0.00440529
560,11,0,1,0.00438596
560,11,6,1,0.00431034
560,11,7,1,0.004329
560,11,10,1,0.0044843
560,11,12,1,0.00431034
560,11,13,1,0.00440529
560,12,2,1,0.00434783
560,12,5,1,0.00425532
560,12,11,1,0.00431034
560,12,13,1,0.00440529
560,12,19,1,0.004329
560,13,0,1,0.00438596
560,13,6,1,0.00431034
560,13,7,1,0.004329
560,13,8,1,0.00444444
560,13,10,1,0.0044843
560,13,11,1,0.00431034
560,13,12,1,0.00431034
560,14,4,1,0.00456621
560,14,15,1,0.00460829
560,14,18,1,0.00454545
560,15,6,1,0.00431034
560,15,7,1,0.004329
560,15,9,1,0.00458716
560,16,3,1,0.00438596
560,16,17,1,0.00460829
560,16,18,1,0.00454545
560,17,3,1,0.00438596
560,17,16,1,0.0042735
560,17,18,1,0.00454545
560,18,4,1,0.00456621
560,18,14,1,0.00434783
560,18,16,1,0.0042735
560,18,17,1,0.00460829
560,19,5,1,0.00425532
560,19,12,1,0.00431034
580,0,1,1,0.00436681
580,0,6,1,0.00429185
580,0,8,1,0.00438596
580,0,10,1,0.00446429
580,0,11,1,0.0042735
580,0,13,1,0.00438596
580,1,0,1,0.00434783
580,2,5,1,0.00425532
580,2,12,1,0.004329
580,3,16,1,0.0042735
580,3,17,1,0.00456621
580,4,7,1,0.00438596
580,4,14,1,0.00438596
580,4,18,1,0.00460829
580,5,2,1,0.00436681
580,5,12,1,0.004329
580,5,19,1,0.00434783
580,6,0,1,0.00434783
580,6,7,1,0.00438596
580,6,8,1,0.00438596
580,6,9,1,0.00454545
580,6,10,1,0.00446429
580,6,11,1,0.0042735
580,6,13,1,0.00438596
580,6,15,1,0.00462963
580,7,4,1,0.00452489
580,7,6,1,0.00429185
580,7,10,1,0.00446429
580,7,11,1,0.0042735
580,7,13,1,0.00438596
580,7,15,1,0.00462963
580,8,0,1,0.00434783
580,8,6,1,0.00429185
580,8,9,1,0.00454545
580,8,10,1,0.00446429
580,8,13,1,0.00438596
580,9,6,1,0.00429185
580,9,8,1,0.00438596
580,9,15,1,0.00462963
580,10,0,1,0.00434783
580,10,6,1,0.00429185
580,10,7,1,0.00438596
580,10,8,1,0.00438596
580,10,11,1,0.0042735
580,10,13,1,0.00438596
580,11,0,1,0.00434783
580,11,6,1,0.00429185
580,11,7,1,0.00438596
580,11,10,1,0.00446429
580,11,12,1,0.004329
580,11,13,1,0.00438596
580,12,2,1,0.00436681
580,12,5,1,0.00425532
580,12,11,1,0.0042735
580,12,13,1,0.00438596
580,12,19,1,0.00434783
580,13,0,1,0.00434783
580,13,6,1,0.00429185
580,13,7,1,0.00438596
580,13,8,1,0.00438596
580,13,10,1,0.00446429
580,13,11,1,0.0042735
580,13,12,1,0.004329
580,14,4,1,0.00452489
580,14,15,1,0.00462963
580,14,18,1,0.00460829
580,15,6,1,0.00429185
580,15,7,1,0.00438596
580,15,9,1,0.00454545
580,16,3,1,0.00442478
580,16,17,1,0.00456621
580,16,18,1,0.00460829
580,17,3,1,0.00442478
580,17,16,1,0.0042735
580,17,18,1,0.00460829
580,18,4,1,0.00452489
580,18,14,1,0.00438596
580,18,16,1,0.0042735
580,18,17,1,0.00456621
580,19,5,1,0.00425532
580,19,12,1,0.004329
600,0,1,1,0.00434783
600,0,6,1,0.00425532
600,0,8,1,0.00436681
600,0,10,1,0.00446429
600,0,11,1,0.00421941
600,0,13,1,0.004329
600,1,0,1,0.00434783
600,2,5,1,0.00431034
600,2,12,1,0.004329
600,3,16,1,0.0042735
600,3,17,1,0.0045045
600,4,7,1,0.00442478
600,4,14,1,0.004329
600,4,18,1,0.00460829
600,5,2,1,0.00440529
600,5,12,1,0.004329
600,5,19,1,0.00436681
600,6,0,1,0.00434783
600,6,7,1,0.00442478
600,6,8,1,0.00436681
600,6,9,1,0.00465116
600,6,10,1,0.00446429
600,6,11,1,0.00421941
600,6,13,1,0.004329
600,6,15,1,0.00462963
600,7,4,1,0.00452489
600,7,6,1,0.00425532
600,7,10,1,0.00446429
600,7,11,1,0.00421941
600,7,13,1,0.004329
600,7,15,1,0.00462963
600,8,0,1,0.00434783
600,8,6,1,0.00425532
600,8,9,1,0.00465116
600,8,10,1,0.00446429
600,8,13,1,0.004329
600,9,8,1,0.00436681
600,9,15,1,0.00462963
600,10,0,1,0.00434783
600,10,6,1,0.00425532
600,10,7,1,0.00442478
600,10,8,1,0.00436681
600,10,11,1,0.00421941
600,10,13,1,0.004329
600,11,0,1,0.00434783
600,11,6,1,0.00425532
600,11,7,1,0.00442478
600,11,10,1,0.00446429
600,11,12,1,0.004329
600,11,13,1,0.004329
600,12,2,1,0.00440529
600,12,5,1,0.00431034
600,12,11,1,0.00421941
600,12,13,1,0.004329
600,12,19,1,0.00436681
600,13,0,1,0.00434783
600,13,6,1,0.00425532
600,13,7,1,0.00442478
600,13,8,1,0.00436681
600,13,10,1,0.00446429
600,13,11,1,0.00421941
600,13,12,1,0.004329
600,14,4,1,0.00452489
600,14,15,1,0.00462963
600,14,18,1,0.00460829
600,15,6,1,0.00425532
600,15,7,1,0.00442478
600,15,9,1,0.00465116
600,16,3,1,0.00438596
600,16,17,1,0.0045045
600,16,18,1,0.00460829
600,17,3,1,0.00438596
600,17,16,1,0.0042735
600,17,18,1,0.00460829
600,18,4,1,0.00452489
600,18,14,1,0.004329
600,18,16,1,0.0042735
600,18,17,1,0.0045045
600,19,5,1,0.00431034
600,19,12,1,0.004329
620,0,1,1,0.00431034
620,0,6,1,0.0042735
620,0,8,1,0.00434783
620,0,10,1,0.00444444
620,0,11,1,0.00425532
620,0,13,1,0.00438596
620,1,0,1,0.00434783
620,2,5,1,0.00434783
620,2,12,1,0.00434783
620,3,16,1,0.00431034
620,3,17,1,0.00452489
620,4,7,1,0.00431034
620,4,14,1,0.004329
620,4,18,1,0.0045045
620,5,2,1,0.00444444
620,5,12,1,0.00434783
620,5,19,1,0.00434783
620,6,0,1,0.00434783
620,6,7,1,0.00431034
620,6,8,1,0.00434783
620,6,9,1,0.00462963
620,6,10,1,0.00444444
620,6,11,1,0.00425532
620,6,13,1,0.00438596
620,6,15,1,0.00473934
620,7,4,1,0.00446429
620,7,6,1,0.0042735
620,7,10,1,0.00444444
620,7,11,1,0.00425532
620,7,13,1,0.00438596
620,7,15,1,0.00473934
620,8,0,1,0.00434783
620,8,6,1,0.0042735
620,8,9,1,0.00462963
620,8,10,1,0.00444444
620,8,13,1,0.00438596
620,9,6,1,0.0042735
620,9,8,1,0.00434783
620,9,15,1,0.00473934
620,10,0,1,0.00434783
620,10,6,1,0.0042735
620,10,7,1,0.00431034
620,10,8,1,0.00434783
620,10,11,1,0.00425532
620,10,13,1,0.00438596
620,11,0,1,0.00434783
620,11,6,1,0.0042735
620,11,7,1,0.00431034
620,11,10,1,0.00444444
620,11,12,1,0.00434783
620,11,13,1,0.00438596
620,12,2,1,0.00444444
620,12,5,1,0.00434783
620,12,11,1,0.00425532
620,12,13,1,0.00438596
620,12,19,1,0.00434783
620,13,0,1,0.00434783
620,13,6,1,0.0042735
620,13,7,1,0.00431034
620,13,8,1,0.00434783
620,13,10,1,0.00444444
620,13,11,1,0.00425532
620,13,12,1,0.00434783
620,14,4,1,0.00446429
620,14,15,1,0.00473934
620,14,18,1,0.0045045
620,15,6,1,0.0042735
620,15,7,1,0.00431034
620,15,9,1,0.00462963
620,16,3,1,0.00434783
620,16,17,1,0.00452489
620,16,18,1,0.0045045
620,17,3,1,0.00434783
620,17,16,1,0.00431034
620,17,18,1,0.0045045
620,18,4,1,0.00446429
620,18,14,1,0.004329
620,18,16,1,0.00431034
620,18,17,1,0.00452489
620,19,5,1,0.00434783
620,19,12,1,0.00434783
640,0,1,1,0.004329
640,0,6,1,0.00429185
640,0,8,1,0.00429185
640,0,10,1,0.00442478
640,0,11,1,0.00423729
640,0,13,1,0.00434783
640,1,0,1,0.004329
640,2,5,1,0.00434783
640,2,12,1,0.00436681
640,3,16,1,0.00429185
640,3,17,1,0.00458716
640,4,7,1,0.00429185
640,4,14,1,0.00434783
640,4,18,1,0.0045045
640,5,2,1,0.00440529
640,5,12,1,0.00436681
640,5,19,1,0.00434783
640,6,0,1,0.004329
640,6,7,1,0.00429185
640,6,8,1,0.00429185
640,6,9,1,0.00469484
640,6,10,1,0.00442478
640,6,11,1,0.00423729
640,6,13,1,0.00434783
640,6,15,1,0.00480769
640,7,4,1,0.00444444
640,7,6,1,0.00429185
640,7,10,1,0.00442478
640,7,11,1,0.00423729
640,7,13,1,0.00434783
640,7,15,1,0.00480769
640,8,0,1,0.004329
640,8,6,1,0.00429185
640,8,9,1,0.00469484
640,8,10,1,0.00442478
640,8,13,1,0.00434783
640,9,8,1,0.00429185
640,9,15,1,0.00480769
640,10,0,1,0.004329
640,10,6,1,0.00429185
640,10,7,1,0.00429185
640,10,8,1,0.00429185
640,10,11,1,0.00423729
640,10,13,1,0.00434783
640,11,0,1,0.004329
640,11,6,1,0.00429185
640,11,7,1,0.00429185
640,11,10,1,0.00442478
640,11,12,1,0.00436681
640,11,13,1,0.00434783
640,12,2,1,0.00440529
640,12,5,1,0.00434783
640,12,11,1,0.00423729
640,12,13,1,0.00434783
640,12,19,1,0.00434783
640,13,0,1,0.004329
640,13,6,1,0.00429185
640,13,7,1,0.00429185
640,13,8,1,0.00429185
640,13,10,1,0.00442478
640,13,11,1,0.00423729
640,13,12,1,0.00436681
640,14,4,1,0.00444444
640,14,15,1,0.00480769
640,14,18,1,0.0045045
640,15,6,1,0.00429185
640,15,7,1,0.00429185
640,15,9,1,0.00469484
640,16,3,1,0.004329
640,16,17,1,0.00458716
640,16,18,1,0.0045045
640,17,3,1,0.004329
640,17,16,1,0.00429185
640,17,18,1,0.0045045
640,18,4,1,0.00444444
640,18,14,1,0.00434783
640,18,16,1,0.00429185
640,18,17,1,0.00458716
640,19,5,1,0.00434783
640,19,12,1,0.00436681
660,0,1,1,0.00429185
660,0,6,1,0.00429185
660,0,8,1,0.0042735
660,0,10,1,0.00436681
660,0,11,1,0.00423729
660,0,13,1,0.00434783
660,1,0,1,0.00425532
660,2,5,1,0.00431034
660,2,12,1,0.00431034
660,3,16,1,0.004329
660,3,17,1,0.00460829
660,4,7,1,0.00431034
660,4,14,1,0.004329
660,4,18,1,0.0045045
660,5,2,1,0.00442478
660,5,12,1,0.00431034
660,5,19,1,0.004329
660,6,0,1,0.00425532
660,6,7,1,0.00431034
660,6,8,1,0.0042735
660,6,9,1,0.00469484
660,6,10,1,0.00436681
660,6,11,1,0.00423729
660,6,13,1,0.00434783
660,6,15,1,0.00478469
660,7,4,1,0.00444444
660,7,6,1,0.00429185
660,7,10,1,0.00436681
660,7,11,1,0.00423729
660,7,13,1,0.00434783
660,7,15,1,0.00478469
660,8,0,1,0.00425532
660,8,6,1,0.00429185
660,8,9,1,0.00469484
660,8,10,1,0.00436681
660,8,13,1,0.00434783
660,9,8,1,0.0042735
660,9,15,1,0.00478469
660,10,0,1,0.00425532
660,10,6,1,0.00429185
660,10,7,1,0.00431034
660,10,8,1,0.0042735
660,10,11,1,0.00423729
660,10,13,1,0.00434783
660,11,0,1,0.00425532
660,11,6,1,0.00429185
660,11,7,1,0.00431034
660,11,10,1,0.00436681
660,11,12,1,0.00431034
660,11,13,1,0.00434783
660,12,2,1,0.00442478
660,12,5,1,0.00431034
660,12,11,1,0.00423729
660,12,13,1,0.00434783
660,12,19,1,0.004329
660,13,0,1,0.00425532
660,13,6,1,0.00429185
660,13,7,1,0.00431034
660,13,8,1,0.0042735
660,13,10,1,0.00436681
660,13,11,1,0.00423729
660,13,12,1,0.00431034
660,14,4,1,0.00444444
660,14,15,1,0.00478469
660,14,18,1,0.0045045
660,15,6,1,0.00429185
660,15,7,1,0.00431034
660,15,9,1,0.00469484
660,16,3,1,0.00434783
660,16,17,1,0.00460829
660,16,18,1,0.0045045
660,17,3,1,0.00434783
660,17,16,1,0.004329
660,17,18,1,0.0045045
660,18,4,1,0.00444444
660,18,14,1,0.004329
660,18,16,1,0.004329
660,18,17,1,0.00460829
660,19,5,1,0.00431034
660,19,12,1,0.00431034
680,0,1,1,0.0042735
680,0,6,1,0.00423729
680,0,8,1,0.00431034
680,0,10,1,0.00438596
680,0,11,1,0.00421941
680,0,13,1,0.00431034
680,1,0,1,0.0042735
680,2,5,1,0.00429185
680,2,12,1,0.00431034
680,3,16,1,0.00434783
680,3,17,1,0.00456621
680,4,7,1,0.00436681
680,4,14,1,0.00431034
680,4,15,1,0.00465116
680,4,18,1,0.00442478
680,5,2,1,0.00438596
680,5,12,1,0.00431034
680,5,19,1,0.004329
680,6,0,1,0.0042735
680,6,7,1,0.00436681
680,6,8,1,0.00431034
680,6,9,1,0.00480769
680,6,10,1,0.00438596
680,6,11,1,0.00421941
680,6,13,1,0.00431034
680,6,15,1,0.00465116
680,7,4,1,0.00438596
680,7,6,1,0.00423729
680,7,10,1,0.00438596
680,7,11,1,0.00421941
680,7,13,1,0.00431034
680,7,15,1,0.00465116
680,8,0,1,0.0042735
680,8,6,1,0.00423729
680,8,9,1,0.00480769
680,8,10,1,0.00438596
680,8,13,1,0.00431034
680,9,8,1,0.00431034
680,9,15,1,0.00465116
680,10,0,1,0.0042735
680,10,6,1,0.00423729
680,10,7,1,0.00436681
680,10,8,1,0.00431034
680,10,11,1,0.00421941
680,10,13,1,0.00431034
680,11,0,1,0.0042735
680,11,6,1,0.00423729
680,11,7,1,0.00436681
680,11,10,1,0.00438596
680,11,12,1,0.00431034
680,11,13,1,0.00431034
680,12,2,1,0.00438596
680,12,5,1,0.00429185
680,12,11,1,0.00421941
680,12,13,1,0.00431034
680,12,19,1,0.004329
680,13,0,1,0.0042735
680,13,6,1,0.00423729
680,13,7,1,0.00436681
680,13,8,1,0.00431034
680,13,10,1,0.00438596
680,13,11,1,0.00421941
680,13,12,1,0.00431034
680,14,4,1,0.00438596
680,14,15,1,0.00465116
680,14,18,1,0.00442478
680,15,6,1,0.00423729
680,15,7,1,0.00436681
680,15,9,1,0.00480769
680,16,3,1,0.00438596
680,16,17,1,0.00456621
680,16,18,1,0.00442478
680,17,3,1,0.00438596
680,17,16,1,0.00434783
680,17,18,1,0.00442478
680,18,4,1,0.00438596
680,18,14,1,0.00431034
680,18,16,1,0.00434783
680,18,17,1,0.00456621
680,19,5,1,0.00429185
680,19,12,1,0.00431034
700,0,1,1,0.00429185
700,0,6,1,0.00423729
700,0,8,1,0.0042735
700,0,10,1,0.004329
700,0,11,1,0.00421941
700,0,13,1,0.0042735
700,1,0,1,0.00421941
700,2,5,1,0.00425532
700,2,12,1,0.00431034
700,3,16,1,0.004329
700,3,17,1,0.00462963
700,4,7,1,0.00436681
700,4,14,1,0.00431034
700,4,18,1,0.00446429
700,5,2,1,0.00436681
700,5,12,1,0.00431034
700,5,19,1,0.0042735
700,6,0,1,0.00421941
700,6,7,1,0.00436681
700,6,8,1,0.0042735
700,6,9,1,0.00487805
700,6,10,1,0.004329
700,6,11,1,0.00421941
700,6,13,1,0.0042735
700,6,15,1,0.00460829
700,7,4,1,0.00446429
700,7,6,1,0.00423729
700,7,10,1,0.004329
700,7,11,1,0.00421941
700,7,13,1,0.0042735
700,7,15,1,0.00460829
700,8,0,1,0.00421941
700,8,6,1,0.00423729
700,8,9,1,0.00487805
700,8,10,1,0.004329
700,8,13,1,0.0042735
700,9,15,1,0.00460829
700,10,0,1,0.00421941
700,10,6,1,0.00423729
700,10,7,1,0.00436681
700,10,8,1,0.0042735
700,10,11,1,0.00421941
700,10,13,1,0.0042735
700,11,0,1,0.00421941
700,11,6,1,0.00423729
700,11,7,1,0.00436681
700,11,10,1,0.004329
700,11,12,1,0.00431034
700,11,13,1,0.0042735
700,12,2,1,0.00436681
700,12,5,1,0.00425532
700,12,11,1,0.00421941
700,12,13,1,0.0042735
700,12,19,1,0.0042735
700,13,0,1,0.00421941
700,13,6,1,0.00423729
700,13,7,1,0.00436681
700,13,8,1,0.0042735
700,13,10,1,0.004329
700,13,11,1,0.00421941
700,13,12,1,0.00431034
700,14,4,1,0.00446429
700,14,15,1,0.00460829
700,14,18,1,0.00446429
700,15,6,1,0.00423729
700,15,7,1,0.00436681
700,15,9,1,0.00487805
700,16,3,1,0.00440529
700,16,17,1,0.00462963
700,16,18,1,0.00446429
700,17,3,1,0.00440529
700,17,16,1,0.004329
700,18,4,1,0.00446429
700,18,14,1,0.00431034
700,18,16,1,0.004329
700,18,17,1,0.00462963
700,19,5,1,0.00425532
700,19,12,1,0.00431034
720,0,1,1,0.00429185
720,0,6,1,0.00425532
720,0,8,1,0.00425532
720,0,10,1,0.00434783
720,0,11,1,0.00420168
720,0,13,1,0.0042735
720,1,0,1,0.0042735
720,2,5,1,0.00425532
720,2,12,1,0.00425532
720,3,16,1,0.00434783
720,3,17,1,0.00462963
720,4,7,1,0.00434783
720,4,14,1,0.00438596
720,4,15,1,0.00465116
720,4,18,1,0.00438596
720,5,2,1,0.00438596
720,5,12,1,0.00425532
720,5,19,1,0.00429185
720,6,0,1,0.0042735
720,6,7,1,0.00434783
720,6,8,1,0.00425532
720,6,9,1,0.00485437
720,6,10,1,0.00434783
720,6,11,1,0.00420168
720,6,13,1,0.0042735
720,6,15,1,0.00465116
720,7,4,1,0.00438596
720,7,6,1,0.00425532
720,7,10,1,0.00434783
720,7,11,1,0.00420168
720,7,13,1,0.0042735
720,7,15,1,0.00465116
720,8,0,1,0.0042735
720,8,6,1,0.00425532
720,8,9,1,0.00485437
720,8,10,1,0.00434783
720,8,13,1,0.0042735
720,9,15,1,0.00465116
720,10,0,1,0.0042735
720,10,6,1,0.00425532
720,10,7,1,0.00434783
720,10,8,1,0.00425532
720,10,11,1,0.00420168
720,10,13,1,0.0042735
720,11,0,1,0.0042735
720,11,6,1,0.00425532
720,11,7,1,0.00434783
720,11,10,1,0.00434783
720,11,12,1,0.00425532
720,11,13,1,0.0042735
720,12,2,1,0.00438596
720,12,5,1,0.00425532
720,12,11,1,0.00420168
720,12,13,1,0.0042735
720,12,19,1,0.00429185
720,13,0,1,0.0042735
720,13,6,1,0.00425532
720,13,7,1,0.00434783
720,13,8,1,0.00425532
720,13,10,1,0.00434783
720,13,11,1,0.00420168
720,13,12,1,0.00425532
720,14,4,1,0.00438596
720,14,18,1,0.00438596
720,15,6,1,0.00425532
720,15,7,1,0.00434783
720,15,9,1,0.00485437
720,16,3,1,0.00434783
720,16,17,1,0.00462963
720,16,18,1,0.00438596
720,17,3,1,0.00434783
720,17,16,1,0.00434783
720,17,18,1,0.00438596
720,18,4,1,0.00438596
720,18,14,1,0.00438596
720,18,16,1,0.00434783
720,18,17,1,0.00462963
720,19,5,1,0.00425532
720,19,12,1,0.00425532
740,0,1,1,0.00425532
740,0,6,1,0.00423729
740,0,8,1,0.00425532
740,0,10,1,0.00442478
740,0,11,1,0.00420168
740,0,13,1,0.0042735
740,1,0,1,0.00429185
740,2,5,1,0.00423729
740,2,12,1,0.0042735
740,3,16,1,0.00434783
740,3,17,1,0.00460829
740,4,7,1,0.00434783
740,4,14,1,0.00442478
740,4,15,1,0.00471698
740,4,18,1,0.00438596
740,5,2,1,0.00442478
740,5,12,1,0.0042735
740,5,19,1,0.004329
740,6,0,1,0.00429185
740,6,7,1,0.00434783
740,6,8,1,0.00425532
740,6,9,1,0.0047619
740,6,10,1,0.00442478
740,6,11,1,0.00420168
740,6,13,1,0.0042735
740,6,15,1,0.00471698
740,7,4,1,0.004329
740,7,6,1,0.00423729
740,7,10,1,0.00442478
740,7,11,1,0.00420168
740,7,13,1,0.0042735
740,7,15,1,0.00471698
740,8,0,1,0.00429185
740,8,6,1,0.00423729
740,8,9,1,0.0047619
740,8,10,1,0.00442478
740,8,13,1,0.0042735
740,9,8,1,0.00425532
740,9,15,1,0.00471698
740,10,0,1,0.00429185
740,10,6,1,0.00423729
740,10,7,1,0.00434783
740,10,8,1,0.00425532
740,10,11,1,0.00420168
740,10,13,1,0.0042735
740,11,0,1,0.00429185
740,11,6,1,0.00423729
740,11,7,1,0.00434783
740,11,10,1,0.00442478
740,11,12,1,0.0042735
740,11,13,1,0.0042735
740,12,2,1,0.00442478
740,12,5,1,0.00423729
740,12,11,1,0.00420168
740,12,13,1,0.0042735
740,12,19,1,0.004329
740,13,0,1,0.00429185
740,13,6,1,0.00423729
740,13,7,1,0.00434783
740,13,8,1,0.00425532
740,13,10,1,0.00442478
740,13,11,1,0.00420168
740,13,12,1,0.0042735
740,14,4,1,0.004329
740,14,18,1,0.00438596
740,15,6,1,0.00423729
740,15,7,1,0.00434783
740,15,9,1,0.0047619
740,16,3,1,0.00436681
740,16,17,1,0.00460829
740,16,18,1,0.00438596
740,17,3,1,0.00436681
740,17,16,1,0.00434783
740,17,18,1,0.00438596
740,18,4,1,0.004329
740,18,14,1,0.00442478
740,18,16,1,0.00434783
740,18,17,1,0.00460829
740,19,5,1,0.00423729
740,19,12,1,0.0042735
760,0,1,1,0.00425532
760,0,6,1,0.00421941
760,0,8,1,0.00431034
760,0,10,1,0.00436681
760,0,11,1,0.00420168
760,0,13,1,0.00425532
760,1,0,1,0.004329
760,2,5,1,0.00423729
760,2,12,1,0.00425532
760,3,16,1,0.00434783
760,3,17,1,0.00456621
760,4,7,1,0.00436681
760,4,14,1,0.00442478
760,4,15,1,0.0046729
760,4,18,1,0.00446429
760,5,2,1,0.0045045
760,5,12,1,0.00425532
760,5,19,1,0.00425532
760,6,0,1,0.004329
760,6,7,1,0.00436681
760,6,8,1,0.00431034
760,6,9,1,0.00471698
760,6,10,1,0.00436681
760,6,11,1,0.00420168
760,6,13,1,0.00425532
760,6,15,1,0.0046729
760,7,4,1,0.00438596
760,7,6,1,0.00421941
760,7,10,1,0.00436681
760,7,11,1,0.00420168
760,7,13,1,0.00425532
760,7,15,1,0.0046729
760,8,0,1,0.004329
760,8,6,1,0.00421941
760,8,9,1,0.00471698
760,8,10,1,0.00436681
760,8,13,1,0.00425532
760,9,8,1,0.00431034
760,9,15,1,0.0046729
760,10,0,1,0.004329
760,10,6,1,0.00421941
760,10,7,1,0.00436681
760,10,8,1,0.00431034
760,10,11,1,0.00420168
760,10,13,1,0.00425532
760,11,0,1,0.004329
760,11,6,1,0.00421941
760,11,7,1,0.00436681
760,11,10,1,0.00436681
760,11,12,1,0.00425532
760,11,13,1,0.00425532
760,12,2,1,0.0045045
760,12,5,1,0.00423729
760,12,11,1,0.00420168
760,12,13,1,0.00425532
760,12,19,1,0.00425532
760,13,0,1,0.004329
760,13,6,1,0.00421941
760,13,7,1,0.00436681
760,13,8,1,0.00431034
760,13,10,1,0.00436681
760,13,11,1,0.00420168
760,13,12,1,0.00425532
760,14,4,1,0.00438596
760,14,18,1,0.00446429
760,15,6,1,0.00421941
760,15,7,1,0.00436681
760,15,9,1,0.00471698
760,16,3,1,0.004329
760,16,17,1,0.00456621
760,16,18,1,0.00446429
760,17,3,1,0.004329
760,17,16,1,0.00434783
760,17,18,1,0.00446429
760,18,4,1,0.00438596
760,18,14,1,0.00442478
760,18,16,1,0.00434783
760,18,17,1,0.00456621
760,19,5,1,0.00423729
760,19,12,1,0.00425532
780,0,1,1,0.00423729
780,0,6,1,0.00421941
780,0,8,1,0.00429185
780,0,10,1,0.004329
780,0,11,1,0.00421941
780,0,13,1,0.00425532
780,1,0,1,0.0042735
780,2,5,1,0.00425532
780,2,12,1,0.00425532
780,3,16,1,0.00431034
780,3,17,1,0.00456621
780,4,7,1,0.004329
780,4,14,1,0.00438596
780,4,15,1,0.00460829
780,4,18,1,0.00446429
780,5,2,1,0.0045045
780,5,12,1,0.00425532
780,5,19,1,0.00425532
780,6,0,1,0.0042735
780,6,7,1,0.004329
780,6,8,1,0.00429185
780,6,9,1,0.0046729
780,6,10,1,0.004329
780,6,11,1,0.00421941
780,6,13,1,0.00425532
780,6,15,1,0.00460829
780,7,4,1,0.00434783
780,7,6,1,0.00421941
780,7,10,1,0.004329
780,7,11,1,0.00421941
780,7,13,1,0.00425532
780,7,15,1,0.00460829
780,8,0,1,0.0042735
780,8,6,1,0.00421941
780,8,9,1,0.0046729
780,8,10,1,0.004329
