generation,population1,population2,ld,f_st
900,9,19,0.0110336,0.110761
900,10,11,0.00347911,0.0210561
900,10,12,0.00507252,0.0541807
900,10,13,0.00371355,0.0251424
900,10,14,0.0131756,0.11947
900,10,15,0.00450921,0.0411478
900,10,16,0.0110125,0.10994
900,10,17,0.0118732,0.117848
900,10,18,0.0109095,0.109414
900,10,19,0.00945798,0.0932302
900,11,12,0.00461852,0.0480653
900,11,13,0.00348129,0.0196487
900,11,14,0.0106516,0.100659
900,11,15,0.00415789,0.0360996
900,11,16,0.0111045,0.109061
900,11,17,0.0120044,0.115923
900,11,18,0.00963351,0.0965447
900,11,19,0.0083509,0.0852901
900,12,13,0.00449811,0.0407098
900,12,14,0.0190742,0.163574
900,12,15,0.00750972,0.0821454
900,12,16,0.016357,0.15033
900,12,17,0.0176488,0.159808
900,12,18,0.0165482,0.152437
900,12,19,0.00413745,0.0348039
900,13,14,0.0125823,0.118383
900,13,15,0.00453725,0.0415554
900,13,16,0.0111247,0.110578
900,13,17,0.0118105,0.117339
900,13,18,0.0111392,0.110618
900,13,19,0.00805421,0.0785113
900,14,15,0.0116014,0.107869
900,14,16,0.00643096,0.0699281
900,14,17,0.00643897,0.0672249
900,14,18,0.00378886,0.0320373
900,14,19,0.0264726,0.199054
900,15,16,0.0128898,0.120313
900,15,17,0.0133822,0.127178
900,15,18,0.0108408,0.106351
900,15,19,0.012377,0.120505
900,16,17,0.00245571,0.0183418
900,16,18,0.00371543,0.036953
900,16,19,0.0213778,0.176554
900,17,18,0.00398751,0.0379898
900,17,19,0.0221323,0.180351
900,18,19,0.0226997,0.183682
1000,0,1,0.00787996,0.0698243
1000,0,2,0.0080877,0.0827867
1000,0,3,0.0167671,0.145444
1000,0,4,0.00816405,0.082038
1000,0,5,0.00819202,0.0793884
1000,0,6,0.00358681,0.0231889
1000,0,7,0.00402512,0.0311377
1000,0,8,0.00393265,0.0251223
1000,0,9,0.00443882,0.0344672
1000,0,10,0.00382345,0.02647
1000,0,11,0.00376865,0.0263734
1000,0,12,0.00543743,0.053777
1000,0,13,0.00371662,0.0263105
1000,0,14,0.0124029,0.109724
1000,0,15,0.00462185,0.0361816
1000,0,16,0.0146667,0.130647
1000,0,17,0.0145669,0.131987
1000,0,18,0.0104898,0.101393
1000,0,19,0.009944,0.0993089
1000,1,2,0.0184699,0.148173
1000,1,3,0.0281354,0.195807
1000,1,4,0.0147121,0.127958
1000,1,5,0.0203662,0.155936
1000,1,6,0.00923285,0.0908593
1000,1,7,0.00956593,0.0873936
1000,1,8,0.010432,0.0929363
1000,1,9,0.011996,0.103238
1000,1,10,0.00989983,0.0922834
1000,1,11,0.00939198,0.0892089
1000,1,12,0.0147486,0.121997
1000,1,13,0.00959599,0.0900298
1000,1,14,0.0190602,0.142924
1000,1,15,0.0108267,0.0932707
1000,1,16,0.0212085,0.165702
1000,1,17,0.0245912,0.180438
1000,1,18,0.0165772,0.138278
1000,1,19,0.0227214,0.169878
1000,2,3,0.0233184,0.182661
1000,2,4,0.0165673,0.145258
1000,2,5,0.00332481,0.028963
1000,2,6,0.00924532,0.0910811
1000,2,7,0.0090196,0.0907435
1000,2,8,0.0100384,0.0966822
1000,2,9,0.0103592,0.0971338
1000,2,10,0.00917727,0.0884084
1000,2,11,0.0076071,0.0766638
1000,2,12,0.00400935,0.0304186
1000,2,13,0.00817006,0.0840414
1000,2,14,0.0242585,0.182215
1000,2,15,0.0111764,0.102659
1000,2,16,0.0214237,0.168631
1000,2,17,0.0200575,0.160165
1000,2,18,0.019524,0.158615
1000,2,19,0.0031827,0.030767
1000,3,4,0.0107069,0.0991814
1000,3,5,0.0222122,0.175191
1000,3,6,0.015699,0.138056
1000,3,7,0.0127625,0.111193
1000,3,8,0.0175834,0.152246
1000,3,9,0.0223136,0.172702
1000,3,10,0.0149552,0.131085
1000,3,11,0.0157526,0.137353
1000,3,12,0.0188809,0.163266
1000,3,13,0.0176086,0.152573
1000,3,14,0.0105192,0.101908
1000,3,15,0.0171853,0.138981
1000,3,16,0.00345633,0.0280933
1000,3,17,0.00308388,0.0288116
1000,3,18,0.00649548,0.0624403
1000,3,19,0.0246327,0.192847
1000,4,5,0.0161037,0.140921
1000,4,6,0.00685483,0.0664418
1000,4,7,0.0054707,0.049409
1000,4,8,0.00806172,0.080041
1000,4,9,0.00876414,0.0857431
1000,4,10,0.00738636,0.0721138
1000,4,11,0.00748345,0.0777351
1000,4,12,0.010822,0.10912
1000,4,13,0.00679366,0.0702531
1000,4,14,0.00572716,0.0527651
1000,4,15,0.00670327,0.0630827
1000,4,16,0.00695351,0.0655172
1000,4,17,0.00824484,0.0794274
1000,4,18,0.00454409,0.0404043
1000,4,19,0.0197386,0.16515
1000,5,6,0.00896779,0.0885509
1000,5,7,0.00892381,0.0855097
1000,5,8,0.00949633,0.0914411
1000,5,9,0.0099528,0.095693
1000,5,10,0.00992617,0.0963692
1000,5,11,0.00673407,0.0661337
1000,5,12,0.00455238,0.0372
1000,5,13,0.00760308,0.0761672
1000,5,14,0.0233666,0.180413
1000,5,15,0.0105873,0.0998052
1000,5,16,0.0217222,0.172016
1000,5,17,0.0200335,0.160197
1000,5,18,0.019527,0.160027
1000,5,19,0.00365328,0.0330169
1000,6,7,0.00351527,0.0249864
1000,6,8,0.00333158,0.0211149
1000,6,9,0.00358202,0.0263737
1000,6,10,0.0033961,0.023928
1000,6,11,0.00353695,0.0278685
1000,6,12,0.00545298,0.0579019
1000,6,13,0.00339551,0.0240271
1000,6,14,0.010799,0.0976519
1000,6,15,0.00367608,0.0231219
1000,6,16,0.0126852,0.115431
1000,6,17,0.0131359,0.125013
1000,6,18,0.00907912,0.087897
1000,6,19,0.0112888,0.106993
1000,7,8,0.00426187,0.0357299
1000,7,9,0.00479492,0.0428903
1000,7,10,0.00364737,0.0242326
1000,7,11,0.00393204,0.031621
1000,7,12,0.00557699,0.059998
1000,7,13,0.00377719,0.0318485
1000,7,14,0.00930926,0.0846023
1000,7,15,0.00443364,0.0380027
1000,7,16,0.00997101,0.0912423
1000,7,17,0.0101275,0.0919896
1000,7,18,0.0071459,0.0694545
1000,7,19,0.0101981,0.0965603
1000,8,9,0.00409944,0.0268531
1000,8,10,0.00371094,0.0256604
1000,8,11,0.00405902,0.0328852
1000,8,12,0.00569771,0.0604718
1000,8,13,0.0037665,0.0254204
1000,8,14,0.0113207,0.10507
1000,8,15,0.00447624,0.0334349
1000,8,16,0.0154811,0.137948
1000,8,17,0.0151269,0.139699
1000,8,18,0.00997908,0.10011
1000,8,19,0.0112281,0.105758
1000,9,10,0.00488055,0.0428813
1000,9,11,0.00440886,0.0401689
1000,9,12,0.00654664,0.0688894
1000,9,13,0.00425845,0.0359212
1000,9,14,0.0138829,0.117041
1000,9,15,0.0043401,0.0273755
1000,9,16,0.0180492,0.144826
1000,9,17,0.0180552,0.15097
1000,9,18,0.0119934,0.110551
1000,9,19,0.0118622,0.111722
1000,10,11,0.00373734,0.0275702
1000,10,12,0.00543247,0.0546919
1000,10,13,0.00343538,0.0249376
1000,10,14,0.0115912,0.0997338
1000,10,15,0.00469024,0.0398014
1000,10,16,0.0130031,0.11829
1000,10,17,0.0134147,0.124512
1000,10,18,0.00924119,0.0887915
1000,10,19,0.0117477,0.108895
1000,11,12,0.00494947,0.0440995
1000,11,13,0.00356676,0.0280844
1000,11,14,0.0124382,0.114325
1000,11,15,0.00425879,0.0383525
1000,11,16,0.0136486,0.128854
1000,11,17,0.0137534,0.128582
1000,11,18,0.0104274,0.104084
1000,11,19,0.00938208,0.0902644
1000,12,13,0.00525955,0.0546119
1000,12,14,0.0165234,0.143643
1000,12,15,0.00671686,0.0685394
1000,12,16,0.0173739,0.149087
1000,12,17,0.0167929,0.149541
1000,12,18,0.0138594,0.127267
1000,12,19,0.00443614,0.0326463
1000,13,14,0.0113354,0.107341
1000,13,15,0.00426,0.0353412
1000,13,16,0.0146595,0.134578
1000,13,17,0.0147465,0.138093
1000,13,18,0.00987623,0.101006
1000,13,19,0.0104069,0.100284
1000,14,15,0.0104312,0.0908009
1000,14,16,0.00724372,0.0704639
1000,14,17,0.00795782,0.0816933
1000,14,18,0.00431141,0.0365688
1000,14,19,0.0244638,0.181577
1000,15,16,0.0137951,0.118338
1000,15,17,0.0139142,0.124202
1000,15,18,0.00869546,0.0813802
1000,15,19,0.0133822,0.120409
1000,16,17,0.00316847,0.0270076
1000,16,18,0.00376965,0.0316804
1000,16,19,0.0241537,0.181498
1000,17,18,0.00484901,0.0474096
1000,17,19,0.0231496,0.176221
1000,18,19,0.0223723,0.172505
1100,0,1,0.00866664,0.0732395
1100,0,2,0.00691368,0.0684042
1100,0,3,0.0152876,0.126555
1100,0,4,0.00675861,0.0749653
1100,0,5,0.00616549,0.0650734
1100,0,6,0.00330011,0.0232544
1100,0,7,0.00379533,0.0300793
1100,0,8,0.00358652,0.0275084
1100,0,9,0.00415874,0.0354673
1100,0,10,0.00383653,0.0294337
1100,0,11,0.00352789,0.0257746
1100,0,12,0.00467285,0.0477175
1100,0,13,0.00362199,0.0272087
1100,0,14,0.00800647,0.0809386
1100,0,15,0.00544971,0.05385
1100,0,16,0.0108792,0.10101
1100,0,17,0.0124389,0.113104
1100,0,18,0.00620072,0.0662349
1100,0,19,0.00827766,0.0813056
1100,1,2,0.0213294,0.154771
1100,1,3,0.0254952,0.175254
1100,1,4,0.0131571,0.109463
1100,1,5,0.0186694,0.145414
1100,1,6,0.0101433,0.0867292
1100,1,7,0.0114845,0.098826
1100,1,8,0.0131056,0.106006
1100,1,9,0.0121874,0.100822
1100,1,10,0.012344,0.0991019
1100,1,11,0.0106493,0.0901338
1100,1,12,0.0152236,0.122169
1100,1,13,0.0118589,0.099361
1100,1,14,0.0141588,0.11632
1100,1,15,0.0159323,0.12309
1100,1,16,0.0199339,0.149122
1100,1,17,0.0239547,0.169373
1100,1,18,0.0132147,0.115496
1100,1,19,0.0194162,0.148758
1100,2,3,0.0237821,0.176853
1100,2,4,0.0149202,0.129481
1100,2,5,0.00285366,0.0191416
1100,2,6,0.00776387,0.0761835
1100,2,7,0.00761148,0.0712136
1100,2,8,0.00871325,0.0869494
1100,2,9,0.00975676,0.0950152
1100,2,10,0.00821299,0.0805566
1100,2,11,0.00657616,0.0635284
1100,2,12,0.00396962,0.026413
1100,2,13,0.00600651,0.0580377
1100,2,14,0.0173629,0.142165
1100,2,15,0.0117708,0.109004
1100,2,16,0.0189279,0.156146
1100,2,17,0.020505,0.162604
1100,2,18,0.0143324,0.127586
1100,2,19,0.00380645,0.0350017
1100,3,4,0.0114342,0.0954711
1100,3,5,0.023503,0.17621
1100,3,6,0.0147427,0.12304
1100,3,7,0.0139158,0.115563
1100,3,8,0.0198287,0.146778
1100,3,9,0.0184062,0.14431
1100,3,10,0.0161219,0.129526
1100,3,11,0.0157926,0.127666
1100,3,12,0.0189264,0.158694
1100,3,13,0.0153671,0.126017
1100,3,14,0.0107028,0.0966738
1100,3,15,0.0199294,0.14975
1100,3,16,0.00352376,0.025977
1100,3,17,0.00412431,0.0411036
1100,3,18,0.00775292,0.0706122
1100,3,19,0.0247748,0.182418
1100,4,5,0.0139094,0.125739
1100,4,6,0.0073075,0.0776787
1100,4,7,0.00567878,0.0571828
1100,4,8,0.00874144,0.090224
1100,4,9,0.00797945,0.0837508
1100,4,10,0.00759905,0.0780207
1100,4,11,0.00688878,0.071535
1100,4,12,0.0100381,0.104795
1100,4,13,0.00718956,0.0759695
1100,4,14,0.00407102,0.029726
1100,4,15,0.00815842,0.0782324
1100,4,16,0.00747483,0.071509
1100,4,17,0.00879362,0.078686
1100,4,18,0.00460147,0.0429157
1100,4,19,0.0159633,0.133512
1100,5,6,0.00717674,0.0769878
1100,5,7,0.00661742,0.0645755
1100,5,8,0.00811127,0.0867915
1100,5,9,0.0096993,0.0998493
1100,5,10,0.00796014,0.082909
1100,5,11,0.0057044,0.0585258
1100,5,12,0.00417213,0.0308121
1100,5,13,0.00551693,0.0558758
1100,5,14,0.0165559,0.141813
1100,5,15,0.010142,0.102318
1100,5,16,0.0186207,0.151871
1100,5,17,0.0190062,0.155146
1100,5,18,0.0132772,0.122913
1100,5,19,0.00317985,0.022418
1100,6,7,0.0035064,0.0248452
1100,6,8,0.00375784,0.0296086
1100,6,9,0.00391792,0.0307097
1100,6,10,0.00404147,0.0332673
1100,6,11,0.00319374,0.02227
1100,6,12,0.00485936,0.0514553
1100,6,13,0.00334207,0.0243085
1100,6,14,0.00704489,0.0699335
1100,6,15,0.00481131,0.046427
1100,6,16,0.0116493,0.107381
1100,6,17,0.0128501,0.117069
1100,6,18,0.00618679,0.0655148
1100,6,19,0.00873963,0.0869512
1100,7,8,0.00435866,0.0373894
1100,7,9,0.00475053,0.040968
1100,7,10,0.0045868,0.0376579
1100,7,11,0.0037069,0.0237367
1100,7,12,0.00490145,0.0474491
1100,7,13,0.00407972,0.0307825
1100,7,14,0.0059215,0.0566569
1100,7,15,0.00445276,0.0343838
1100,7,16,0.00995121,0.094366
1100,7,17,0.0110656,0.103691
1100,7,18,0.00543892,0.057175
1100,7,19,0.00820614,0.0780384
1100,8,9,0.00386038,0.0275358
1100,8,10,0.00452708,0.0396083
1100,8,11,0.00389412,0.0336699
1100,8,12,0.00543797,0.0583815
1100,8,13,0.0037931,0.0283817
1100,8,14,0.00885679,0.0892048
1100,8,15,0.00541658,0.0549411
1100,8,16,0.0149985,0.126488
1100,8,17,0.0151919,0.128795
1100,8,18,0.00852871,0.0875148
1100,8,19,0.01087,0.0992549
1100,9,10,0.00521694,0.0467395
1100,9,11,0.00423713,0.0378386
1100,9,12,0.00628378,0.070177
1100,9,13,0.00417158,0.035029
1100,9,14,0.00710661,0.069578
1100,9,15,0.00480004,0.0404196
1100,9,16,0.0129007,0.117443
1100,9,17,0.014841,0.129412
1100,9,18,0.00702521,0.0757526
1100,9,19,0.0116868,0.105641
1100,10,11,0.00414326,0.0354508
1100,10,12,0.00568824,0.0608477
1100,10,13,0.0040893,0.0344848
1100,10,14,0.00834225,0.079021
1100,10,15,0.00575274,0.0563294
1100,10,16,0.0121188,0.106494
1100,10,17,0.0139914,0.121202
1100,10,18,0.00657782,0.0627094
1100,10,19,0.0101987,0.0951155
1100,11,12,0.00433259,0.0406823
1100,11,13,0.00340231,0.0210921
1100,11,14,0.00731474,0.0707996
1100,11,15,0.00511291,0.0505207
1100,11,16,0.0109172,0.098546
1100,11,17,0.0121131,0.111393
1100,11,18,0.0059935,0.0607034
1100,11,19,0.00731398,0.0678141
1100,12,13,0.00399936,0.0346402
1100,12,14,0.0109112,0.109731
1100,12,15,0.00758314,0.0843058
1100,12,16,0.0149984,0.140863
1100,12,17,0.0157449,0.146643
1100,12,18,0.0100318,0.105126
1100,12,19,0.00489383,0.0354577
1100,13,14,0.00763348,0.0745235
1100,13,15,0.00522304,0.0533777
1100,13,16,0.0110569,0.105099
1100,13,17,0.0127309,0.118734
1100,13,18,0.00703847,0.0726403
1100,13,19,0.00733437,0.066951
1100,14,15,0.00749234,0.070361
1100,14,16,0.00605469,0.0580826
1100,14,17,0.00812611,0.0802596
1100,14,18,0.00386283,0.0286603
1100,14,19,0.0177775,0.14393
1100,15,16,0.0144004,0.126017
1100,15,17,0.0166608,0.142291
1100,15,18,0.00790791,0.080451
1100,15,19,0.0125218,0.113039
1100,16,17,0.00386688,0.0339303
1100,16,18,0.00450569,0.0369263
1100,16,19,0.0206644,0.163494
1100,17,18,0.00570974,0.051855
1100,17,19,0.0203573,0.156579
1100,18,19,0.0150883,0.131306
1200,0,1,0.00601906,0.0473497
1200,0,2,0.00602911,0.0501867
1200,0,3,0.0165657,0.119158
1200,0,4,0.00857291,0.0798793
1200,0,5,0.00752175,0.0614089
1200,0,6,0.00333627,0.0175282
1200,0,7,0.00377653,0.0267614
1200,0,8,0.00346126,0.0200495
1200,0,9,0.00471869,0.041005
1200,0,10,0.00320676,0.015127
1200,0,11,0.00327859,0.0153028
1200,0,12,0.00474277,0.03931
1200,0,13,0.00338774,0.0181833
1200,0,14,0.0120722,0.0995505
1200,0,15,0.0049144,0.0441113
1200,0,16,0.0111139,0.0979429
1200,0,17,0.014195,0.118022
1200,0,18,0.00687163,0.0655324
1200,0,19,0.00725509,0.0598047
1200,1,2,0.0141085,0.118087
1200,1,3,0.0225343,0.154472
1200,1,4,0.0148177,0.1206
1200,1,5,0.0140063,0.119337
1200,1,6,0.00754102,0.0665714
1200,1,7,0.00829502,0.0731405
1200,1,8,0.00863781,0.0700369
1200,1,9,0.010162,0.0867803
1200,1,10,0.00764562,0.0675754
1200,1,11,0.00749327,0.0637445
1200,1,12,0.0117063,0.102041
1200,1,13,0.007997,0.0710582
1200,1,14,0.0199089,0.146327
1200,1,15,0.010939,0.0939169
1200,1,16,0.0151364,0.128089
1200,1,17,0.0175455,0.140588
1200,1,18,0.0120102,0.103126
1200,1,19,0.0155725,0.122011
1200,2,3,0.0267833,0.17258
1200,2,4,0.0177899,0.133523
1200,2,5,0.00356834,0.029232
1200,2,6,0.00822324,0.0722139
1200,2,7,0.00877382,0.0788118
1200,2,8,0.00869297,0.0724272
1200,2,9,0.0101924,0.0868142
1200,2,10,0.0078255,0.0697876
1200,2,11,0.00662193,0.0572639
1200,2,12,0.00350879,0.0193959
1200,2,13,0.00677543,0.0576422
1200,2,14,0.0254581,0.171511
1200,2,15,0.0125372,0.105264
1200,2,16,0.0198905,0.157368
1200,2,17,0.0240135,0.174222
1200,2,18,0.0155293,0.126885
1200,2,19,0.0038511,0.0267779
1200,3,4,0.0130195,0.0980728
1200,3,5,0.0311545,0.193851
1200,3,6,0.0157949,0.11687
1200,3,7,0.0149344,0.10766
1200,3,8,0.0186185,0.125124
1200,3,9,0.0217767,0.146518
1200,3,10,0.018708,0.127635
1200,3,11,0.0200437,0.138319
1200,3,12,0.0231127,0.155099
1200,3,13,0.0172996,0.118235
1200,3,14,0.0156405,0.114852
1200,3,15,0.0168936,0.12252
1200,3,16,0.00412548,0.0314231
1200,3,17,0.0039922,0.0351075
1200,3,18,0.00758468,0.0586824
1200,3,19,0.0275863,0.17443
1200,4,5,0.0220739,0.158081
1200,4,6,0.00761602,0.0768505
1200,4,7,0.00563172,0.0440119
1200,4,8,0.00914499,0.0847689
1200,4,9,0.010338,0.094833
1200,4,10,0.0084126,0.0790226
1200,4,11,0.00938101,0.0868828
1200,4,12,0.0135324,0.114853
1200,4,13,0.0089501,0.0809426
1200,4,14,0.00574618,0.045425
1200,4,15,0.00782018,0.0789885
1200,4,16,0.00908619,0.0806012
1200,4,17,0.010255,0.0924155
1200,4,18,0.0042096,0.0326471
1200,4,19,0.020756,0.149906
1200,5,6,0.01001,0.0877273
1200,5,7,0.0108461,0.0932061
1200,5,8,0.0101548,0.0816956
1200,5,9,0.0122757,0.1013
1200,5,10,0.00993877,0.0830156
1200,5,11,0.00742277,0.0651343
1200,5,12,0.00427994,0.0326159
1200,5,13,0.00791745,0.0661283
1200,5,14,0.0268596,0.177542
1200,5,15,0.0150857,0.121794
1200,5,16,0.0224331,0.166085
1200,5,17,0.027044,0.183181
1200,5,18,0.0177839,0.137844
1200,5,19,0.00383098,0.0330324
1200,6,7,0.00342032,0.0242478
1200,6,8,0.00344223,0.0198382
1200,6,9,0.00404473,0.0303223
1200,6,10,0.00345026,0.0253686
1200,6,11,0.00354196,0.0241875
1200,6,12,0.00649371,0.0592062
1200,6,13,0.00347549,0.0242274
1200,6,14,0.0105244,0.0945393
1200,6,15,0.0036786,0.0247191
1200,6,16,0.0107217,0.0944325
1200,6,17,0.0127897,0.110054
1200,6,18,0.00614567,0.0611277
1200,6,19,0.0101297,0.0850923
1200,7,8,0.00436059,0.0345122
1200,7,9,0.00509102,0.0478755
1200,7,10,0.00370532,0.0274652
1200,7,11,0.00404744,0.0282687
1200,7,12,0.00651335,0.061968
1200,7,13,0.00388712,0.0265349
1200,7,14,0.00853282,0.0708816
1200,7,15,0.00423184,0.032017
1200,7,16,0.0101755,0.0898748
1200,7,17,0.0123487,0.106663
1200,7,18,0.0052275,0.0452728
1200,7,19,0.0107375,0.0917369
1200,8,9,0.00488282,0.0357029
1200,8,10,0.00339514,0.0228557
1200,8,11,0.00376136,0.0264687
1200,8,12,0.00663131,0.0596645
1200,8,13,0.00366004,0.0223553
1200,8,14,0.0128303,0.105517
1200,8,15,0.00527036,0.0451891
1200,8,16,0.0121846,0.100695
1200,8,17,0.0162152,0.12491
1200,8,18,0.00794457,0.0741409
1200,8,19,0.00957758,0.077216
1200,9,10,0.00503722,0.0435839
1200,9,11,0.00577395,0.0502082
1200,9,12,0.00879,0.0786176
1200,9,13,0.00533638,0.0485496
1200,9,14,0.0129986,0.108498
1200,9,15,0.00521404,0.0438147
1200,9,16,0.015687,0.126005
1200,9,17,0.0185906,0.141518
1200,9,18,0.00910039,0.0874342
1200,9,19,0.0120266,0.094833
1200,10,11,0.0034461,0.0180886
1200,10,12,0.00622615,0.0584829
1200,10,13,0.00349353,0.0202809
1200,10,14,0.0116205,0.0986728
1200,10,15,0.00481354,0.0436466
1200,10,16,0.0125635,0.105075
1200,10,17,0.0155841,0.12577
1200,10,18,0.00714771,0.0686112
1200,10,19,0.00911508,0.0773994
1200,11,12,0.00546954,0.0464347
1200,11,13,0.00353572,0.0195127
1200,11,14,0.0140994,0.11146
1200,11,15,0.00531003,0.0487397
1200,11,16,0.0129666,0.110886
1200,11,17,0.0158082,0.128742
1200,11,18,0.00803212,0.0736462
1200,11,19,0.00867565,0.0736595
1200,12,13,0.00513236,0.0442723
1200,12,14,0.02039,0.1494
1200,12,15,0.0100396,0.0905162
1200,12,16,0.0158904,0.130748
1200,12,17,0.0185209,0.143184
1200,12,18,0.0118201,0.103101
1200,12,19,0.004082,0.0280456
1200,13,14,0.0127165,0.102123
1200,13,15,0.00561045,0.0528234
1200,13,16,0.011189,0.0920643
1200,13,17,0.0144078,0.114135
1200,13,18,0.00707853,0.0637876
1200,13,19,0.00767265,0.0639173
1200,14,15,0.00944528,0.0821154
1200,14,16,0.011901,0.0988032
1200,14,17,0.0114692,0.0970536
1200,14,18,0.00518919,0.0376442
1200,14,19,0.0290527,0.187241
1200,15,16,0.0123515,0.106522
1200,15,17,0.0146813,0.121933
1200,15,18,0.00709338,0.0677938
1200,15,19,0.0146409,0.114998
1200,16,17,0.00402078,0.0299012
1200,16,18,0.00518298,0.0407051
1200,16,19,0.0206804,0.156985
1200,17,18,0.00535111,0.0464809
1200,17,19,0.0248399,0.172139
1200,18,19,0.0174891,0.136105
1300,0,1,0.00798954,0.0677458
1300,0,2,0.0074964,0.0683619
1300,0,3,0.0177701,0.134747
1300,0,4,0.00720014,0.0734784
1300,0,5,0.00775127,0.0681603
1300,0,6,0.00365779,0.0242862
1300,0,7,0.00347603,0.0250704
1300,0,8,0.00339656,0.0236899
1300,0,9,0.00490668,0.0438268
1300,0,10,0.00295818,0.0179825
1300,0,11,0.00319124,0.020663
1300,0,12,0.0047459,0.0401767
1300,0,13,0.00311727,0.0164621
1300,0,14,0.0105887,0.0926743
1300,0,15,0.0047712,0.0367536
1300,0,16,0.0129256,0.104807
1300,0,17,0.0124281,0.10611
1300,0,18,0.0065652,0.0637392
1300,0,19,0.00887846,0.0758433
1300,1,2,0.0184611,0.139696
1300,1,3,0.0236307,0.166547
1300,1,4,0.0174639,0.14048
1300,1,5,0.0196806,0.143536
1300,1,6,0.00985244,0.0834679
1300,1,7,0.0098277,0.0824767
1300,1,8,0.00950549,0.0802833
1300,1,9,0.013643,0.104568
1300,1,10,0.00976538,0.0836647
1300,1,11,0.00933526,0.0877591
1300,1,12,0.0142902,0.118033
1300,1,13,0.00945871,0.0803802
1300,1,14,0.0207683,0.154949
1300,1,15,0.0125924,0.100951
1300,1,16,0.0185145,0.143532
1300,1,17,0.020384,0.151839
1300,1,18,0.0132427,0.113077
1300,1,19,0.0212169,0.15221
1300,2,3,0.0269106,0.184301
1300,2,4,0.0151682,0.128039
1300,2,5,0.00300727,0.0263851
1300,2,6,0.00922698,0.0777481
1300,2,7,0.00952998,0.082649
1300,2,8,0.00910336,0.0795734
1300,2,9,0.0121534,0.100231
1300,2,10,0.00787534,0.0729271
1300,2,11,0.0059694,0.0529473
1300,2,12,0.00368504,0.0273711
1300,2,13,0.0069305,0.062515
1300,2,14,0.0238612,0.167721
1300,2,15,0.0118927,0.0944952
1300,2,16,0.0223468,0.159397
1300,2,17,0.021143,0.153677
1300,2,18,0.0156338,0.124794
1300,2,19,0.0032641,0.0260954
1300,3,4,0.0120613,0.0985293
1300,3,5,0.0282493,0.183943
1300,3,6,0.01657,0.129225
1300,3,7,0.0165568,0.126082
1300,3,8,0.0167108,0.127185
1300,3,9,0.0174637,0.131569
1300,3,10,0.0171264,0.133303
1300,3,11,0.016712,0.130693
1300,3,12,0.0202956,0.15144
1300,3,13,0.0164395,0.128623
1300,3,14,0.0156737,0.11975
1300,3,15,0.0131047,0.105444
1300,3,16,0.00383748,0.0334723
1300,3,17,0.00471611,0.0335352
1300,3,18,0.00844629,0.0714982
1300,3,19,0.0277867,0.180278
1300,4,5,0.0174837,0.135512
1300,4,6,0.00700405,0.0676582
1300,4,7,0.0054734,0.0491474
1300,4,8,0.0079976,0.0801232
1300,4,9,0.00817651,0.0759089
1300,4,10,0.00704349,0.0704685
1300,4,11,0.0074437,0.0750497
1300,4,12,0.0105278,0.10124
1300,4,13,0.00733624,0.0744727
1300,4,14,0.00539056,0.0419123
1300,4,15,0.00565975,0.048107
1300,4,16,0.00848304,0.0725104
1300,4,17,0.00853129,0.0790891
1300,4,18,0.00463965,0.0390398
1300,4,19,0.0165017,0.133721
1300,5,6,0.00930563,0.0750914
1300,5,7,0.00933153,0.0795697
1300,5,8,0.00987257,0.0849449
1300,5,9,0.0133021,0.102963
1300,5,10,0.00796119,0.0709013
1300,5,11,0.00628194,0.0537624
1300,5,12,0.00398641,0.0272842
1300,5,13,0.00701911,0.0609698
1300,5,14,0.0264379,0.176809
1300,5,15,0.0130341,0.0961921
1300,5,16,0.0230691,0.157503
1300,5,17,0.0215215,0.145794
1300,5,18,0.0161871,0.124183
1300,5,19,0.00340135,0.0282871
1300,6,7,0.00336365,0.0180839
1300,6,8,0.00329247,0.0185125
1300,6,9,0.00449571,0.0314374
1300,6,10,0.00322009,0.0166812
1300,6,11,0.00356969,0.0210215
1300,6,12,0.00585688,0.05023
1300,6,13,0.00349293,0.0160772
1300,6,14,0.0115365,0.0937754
1300,6,15,0.00413883,0.0230832
1300,6,16,0.0129395,0.107518
1300,6,17,0.0124021,0.109403
1300,6,18,0.00628618,0.0599277
1300,6,19,0.00989126,0.079635
1300,7,8,0.00357853,0.0290893
1300,7,9,0.00441689,0.0366576
1300,7,10,0.00323418,0.0199723
1300,7,11,0.0034854,0.0236776
1300,7,12,0.00571335,0.0524931
1300,7,13,0.00325325,0.0203348
1300,7,14,0.0093376,0.0784445
1300,7,15,0.00384829,0.0226244
1300,7,16,0.0123921,0.100315
1300,7,17,0.0117572,0.100917
1300,7,18,0.00544144,0.0503925
1300,7,19,0.0105508,0.0881384
1300,8,9,0.00444745,0.0367269
1300,8,10,0.00305092,0.0209653
1300,8,11,0.00347958,0.0271713
1300,8,12,0.00570529,0.0537544
1300,8,13,0.00334325,0.0176607
1300,8,14,0.0126196,0.1059
1300,8,15,0.00439085,0.0338913
1300,8,16,0.0129537,0.104793
1300,8,17,0.0117635,0.100678
1300,8,18,0.0069892,0.0688703
1300,8,19,0.00981757,0.0841806
1300,9,10,0.00416906,0.0328927
1300,9,11,0.00478669,0.0425984
1300,9,12,0.00750908,0.0688889
1300,9,13,0.00452397,0.0380802
1300,9,14,0.010815,0.0894683
1300,9,15,0.00434015,0.0258518
1300,9,16,0.0139339,0.112917
